panel	sample	policy	profile	unique	split	split_source	has_exact	time_log	wall_clock	max_rss_kb	exit_status	status	command	elapsed_s
hmp_airskin_gtdb_source_abundance	28	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.06	3200664	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv	15.067
hmp_airskin_gtdb_source_abundance	28	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.24	3205668	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.tsv	15.252
hmp_airskin_omitted_gtdb_source_abundance	2	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.45	3065656	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv	14.465
hmp_airskin_omitted_gtdb_source_abundance	2	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.34	3067092	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.tsv	14.353
hmp_airskin_omitted_gtdb_source_abundance	8	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.25	3248992	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv	15.261
hmp_airskin_omitted_gtdb_source_abundance	8	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.52	3249132	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.tsv	15.530
hmp_airskin_omitted_gtdb_source_abundance	12	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.34	3073376	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv	14.352
hmp_airskin_omitted_gtdb_source_abundance	12	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.31	3073816	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.tsv	14.322
hmp_airskin_omitted_gtdb_source_abundance	26	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.94	3206084	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv	14.954
hmp_airskin_omitted_gtdb_source_abundance	26	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv.time.log	0:15.10	3208888	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.tsv	15.113
hmp_airskin_omitted_gtdb_source_abundance	27	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.16	3354624	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv	16.174
hmp_airskin_omitted_gtdb_source_abundance	27	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.31	3355376	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.tsv	16.324
hmp_gastrooral_gtdb_source_abundance	0	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.70	3386836	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv	16.707
hmp_gastrooral_gtdb_source_abundance	0	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log	0:16.56	3387296	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy normalized-depth-alpha2 -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.tsv	16.570
hmp_gastrooral_gtdb_source_abundance	6	zero	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv.time.log	0:14.59	3078108	0	ran	/usr/bin/time -v -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv.time.log python3 -B scripts/minco_profile_calibrated.py --unique-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv --split-table /tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv --taxmap /tmp/cami2_marine_samples3_5_20260625/run/gtdb232_refseqvirus_species_taxmap.tsv --candidate-surface-taxmap /tmp/cami2_toymouse_current_default_20260626/gtdb_r232_species.taxmap.tsv --model-cache /tmp/minco_model_cache_bench_20260627/minco_profile_rf_hgb.train12.unfiltered.joblib --scope bacteria --train-pool train12 --strategy universal-auto-exact --candidate-rescue-switch emitted-ani90-xny100-br01-af70 --candidate-surface-switch accession-current-or-ani93-xny650-br20 --candidate-abundance-policy zero -o /tmp/minco_raw_retention_surface_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.tsv	14.598
