sample	gtdb_species	abundance_pct_all	source_taxids	truth_names	truth_transfer_rules	truth_abundance
5	s__Hyphomicrobium_C nitrativorans	0.1193	1427356	Hyphomicrobium nitrativorans	unique_taxid	0.0032766533641314945
5	s__Hyphomonas neptunia	0.0596	81032	Hyphomonas neptunium	unique_taxid	0.001636953399012884
5	s__IMCC9063 sp000195085	0.0014	1002672	Candidatus Pelagibacter sp. IMCC9063	unique_taxid	3.8451925480168414e-05
5	s__Ignicoccus hospitalis	0.0085	160233	Ignicoccus hospitalis	unique_taxid	0.00023345811898673683
5	s__Ignicoccus islandicus	0.0085	54259	Ignicoccus islandicus	unique_taxid	0.00023345811898673683
5	s__Ilumatobacter_A coccineus	0.2812	467094	Ilumatobacter coccineus	strict_source_name_or_assembly_sources_unique	0.0077233438893024
5	s__Ilyobacter polytropus	0.1363	167642	Ilyobacter polytropus	unique_gtdb_binomial	0.0037435696021049683
5	s__Isoalcanivorax pacificus	0.017	1306787	Alcanivorax pacificus	unique_taxid	0.00046691623797347366
5	s__JBDGSM01 sp001761425	0.0085	1737403	Nanohaloarchaea archaeon SG9	unique_taxid	0.00023345811898673683
5	s__Kangiella geojedonensis	0.0767	914150	Kangiella geojedonensis	unique_taxid	0.002106616203092084
5	s__Kangiella koreensis	0.0341	261964	Kangiella koreensis	unique_taxid	0.0009365790420526735
5	s__Lacimicrobium alkaliphilum	0.0085	1526571	Lacimicrobium alkaliphilum	unique_gtdb_binomial	0.00023345811898673683
5	s__Lacinutrix sp000211855	0.0852	983544	Lacinutrix sp. 5H-3-7-4	unique_taxid	0.002340074322078821
5	s__Lactococcus garvieae	0.0085	1363	Lactococcus garvieae	unique_gtdb_binomial	0.00023345811898673683
5	s__Leisingera methylohalidivorans	0.0085	133924	Leisingera methylohalidivorans	unique_taxid	0.00023345811898673683
5	s__MONJU sp000801295	0.0085	1248727	endosymbiont of unidentified scaly snail isolate Monju	unique_taxid	0.00023345811898673683
5	s__MTP4 sp000970045	0.0085	1434100	Methanosarcina sp. MTP4	unique_taxid	0.00023345811898673683
5	s__Magnetococcus marinus	0.0085	1124597	Magnetococcus marinus	unique_taxid	0.00023345811898673683
5	s__Magnetospira sp000968135	0.1376	1288970	Magnetospira sp. QH-2	unique_taxid	0.00377927496147941
5	s__Maribacter dokdonensis	0.1193	1644130	Maribacter sp. 1_2014MBL_MicDiv	unique_taxid	0.0032766533641314945
5	s__Maribacter_A sp000153165	0.017	313603	Maribacter sp. HTCC2170	unique_taxid	0.00046691623797347366
5	s__Maricaulis maris	0.0043	74318	Maricaulis maris	unique_gtdb_binomial	0.00011810234254623156
5	s__Maridesulfovibrio hydrothermalis	0.2982	191026	Desulfovibrio hydrothermalis	unique_taxid	0.008190260127275873
5	s__Marinithermus hydrothermalis	0.017	186192	Marinithermus hydrothermalis	unique_taxid	0.00046691623797347366
5	s__Marinitoga piezophila	0.017	149715	Marinitoga piezophila	unique_taxid	0.00046691623797347366
5	s__Marinobacter adhaerens	0.017	1033846	Marinobacter adhaerens	unique_gtdb_binomial	0.00046691623797347366
5	s__Marinobacter nauticus	0.0792	2743	Marinobacter hydrocarbonoclasticus	strict_source_name_or_assembly_sources_unique	0.002175280355735242
5	s__Marinobacter psychrophilus	0.0682	490759	Marinobacter sp. BSs20148	unique_taxid	0.001873158084105347
5	s__Marinobacter salinus	0.0063	1874317	Marinobacter salinus	unique_taxid	0.0001730336646607579
5	s__Marinobacter similis	0.0511	1420916	Marinobacter similis	unique_taxid	0.0014034952800261473
5	s__Marinobacterium_A aestuarii	0.0285	1821621	Marinobacterium sp. ST58-10	unique_taxid	0.000782771340132
5	s__Marinomonas mediterranea	0.1022	119864	Marinomonas mediterranea	unique_taxid	0.0028069905600522946
5	s__Marinomonas posidonica	0.5368	936476	Marinomonas posidonica	unique_gtdb_binomial	0.014743566855538863
5	s__Marinovum algicola	0.0121	42444	Marinovum algicola	unique_taxid	0.00033233449879288416
5	s__Marivirga tractuosa	0.0767	1006	Marivirga tractuosa	unique_gtdb_binomial	0.002106616203092084
5	s__Marivivens geojensis	0.0027	1920883	Donghicola sp. JLT3646	unique_taxid	7.415728485461052e-05
5	s__Methanocaldococcus fervens	0.017	83171	Methanocaldococcus fervens	unique_taxid	0.00046691623797347366
5	s__Methanocaldococcus infernus	0.0256	67760	Methanocaldococcus infernus	unique_taxid	0.0007031209230659368
5	s__Methanocaldococcus jannaschii	0.017	2190	Methanocaldococcus jannaschii	unique_taxid	0.00046691623797347366
5	s__Methanocaldococcus sp000025525	0.0256	644281	Methanocaldococcus sp. FS406-22	unique_taxid	0.0007031209230659368
5	s__Methanocaldococcus vulcanius	0.017	73913	Methanocaldococcus vulcanius	unique_taxid	0.00046691623797347366
5	s__Methanococcoides methylutens	0.0085	2226	Methanococcoides methylutens	unique_gtdb_binomial	0.00023345811898673683
5	s__Methanococcus maripaludis	0.0426	39152	Methanococcus maripaludis	unique_gtdb_binomial	0.0011700371610394104
5	s__Methanoculleus marisnigri	0.0085	2198	Methanoculleus marisnigri	unique_gtdb_binomial	0.00023345811898673683
5	s__Methanofervidicoccus okinawensis	0.017	155863	Methanothermococcus okinawensis	strict_source_name_or_assembly_sources_unique	0.00046691623797347366
5	s__Methanohalobium evestigatum	0.017	2322	Methanohalobium evestigatum	unique_taxid	0.00046691623797347366
5	s__Methanolacinia petrolearia	0.0085	54120	Methanolacinia petrolearia	unique_taxid	0.00023345811898673683
5	s__Methanosarcina siciliae	0.0937	38027	Methanosarcina siciliae	unique_taxid	0.0025735324410655577
5	s__Methanosarcina sp000969965	0.017	1434102	Methanosarcina sp. WH1	unique_taxid	0.00046691623797347366
5	s__Methyloceanibacter caenitepidi	0.2897	1384459	Methyloceanibacter caenitepidi	unique_taxid	0.007956802008289136
5	s__Methylomonas methanica	0.1534	421	Methylomonas methanica	unique_gtdb_binomial	0.004213232406184168
5	s__Micrococcus luteus	0.017	1270	Micrococcus luteus	unique_gtdb_binomial	0.00046691623797347366
5	s__Micromonospora arenicola	0.0194	168697	Salinispora arenicola	unique_taxid	0.0005328338245109052
5	s__Micromonospora gifhornensis	0.0048	1003110	Verrucosispora maris	unique_taxid	0.00013183517307486313
5	s__Micromonospora krabiensis	0.0062	307121	Micromonospora krabiensis	unique_taxid	0.00017028709855503154
5	s__Micromonospora tropica	0.0122	168695	Salinispora tropica	unique_taxid	0.0003350810648986105
5	s__Moritella marina	0.004	90736	Moritella marina	unique_taxid	0.00010986264422905262
5	s__Moritella viscosa	0.5243	80854	Moritella viscosa	unique_taxid	0.014400246092323071
5	s__Myxococcus fulvus	0.0256	33	Myxococcus fulvus	unique_taxid	0.0007031209230659368
5	s__Nanoarchaeum equitans	0.0596	160232	Nanoarchaeum equitans	unique_taxid	0.001636953399012884
5	s__Nautilia profundicola	0.0085	244787	Nautilia profundicola	unique_taxid	0.00023345811898673683
5	s__Nitratifractor salsuginis	0.0341	269261	Nitratifractor salsuginis	unique_taxid	0.0009365790420526735
5	s__Nitrosarchaeum limnae	0.5027	1007084	Candidatus Nitrosoarchaeum limnia	unique_taxid	0.01380698781348619
5	s__Nitrosococcus halophilus	1.0992	133539	Nitrosococcus halophilus	unique_taxid	0.030190254634143657
5	s__Nitrosococcus oceani	0.0511	1229	Nitrosococcus oceani	unique_taxid	0.0014034952800261473
5	s__Nitrosopelagicus brevis	0.0341	1410606	Candidatus Nitrosopelagicus brevis	unique_taxid	0.0009365790420526735
5	s__Nitrosopumilus maritimus	0.0256	338192	Nitrosopumilus maritimus	unique_taxid	0.0007031209230659368
5	s__Nitrosopumilus piranensis	0.0085	1582439	Candidatus Nitrosopumilus piranensis	unique_taxid	0.00023345811898673683
5	s__Nitrosopumilus sediminis	0.0767	1229909	Candidatus Nitrosopumilus sediminis	unique_taxid	0.002106616203092084
5	s__Nocardia seriolae	0.0085	37332	Nocardia seriolae	unique_taxid	0.00023345811898673683
5	s__Nonlabens dokdonensis	0.1278	328515	Nonlabens dokdonensis	unique_gtdb_binomial	0.003510111483118231
5	s__Nonlabens marinus	0.0085	930802	Nonlabens marinus	unique_taxid	0.00023345811898673683
5	s__Nonlabens sp900101765	0.0426	1336802	Nonlabens sp. Hel1_33_55	unique_taxid	0.0011700371610394104
5	s__Novosphingobium sp000253255	0.1022	702113	Novosphingobium sp. PP1Y	unique_taxid	0.0028069905600522946
5	s__Octadecabacter antarcticus	0.1022	1217908	Octadecabacter antarcticus	unique_taxid	0.0028069905600522946
5	s__Octadecabacter arcticus	0.0341	53946	Octadecabacter arcticus	unique_taxid	0.0009365790420526735
5	s__Octadecabacter temperatus	0.0085	1458307	Octadecabacter temperatus	unique_taxid	0.00023345811898673683
5	s__Oleispira antarctica	0.0341	188908	Oleispira antarctica	unique_taxid	0.0009365790420526735
5	s__Ornithinicoccus hydrothermalis	0.017	1758689	Serinicoccus sp. JLT9	unique_taxid	0.00046691623797347366
5	s__Oscillibacter valericigenes	0.017	351091	Oscillibacter valericigenes	unique_gtdb_binomial	0.00046691623797347366
5	s__Owenweeksia hongkongensis	0.0682	253245	Owenweeksia hongkongensis	unique_gtdb_binomial	0.001873158084105347
5	s__Paenibacillus_AQ crassostreae	0.0085	1763538	Paenibacillus sp. LPB0068	unique_taxid	0.00023345811898673683
5	s__Palaeococcus pacificus	0.2812	971279	Palaeococcus pacificus	unique_taxid	0.0077233438893024
5	s__Paraglaciecola chathamensis	0.0852	983545	Glaciecola sp. 4H-3-7+YE-5	unique_taxid	0.002340074322078821
5	s__Paraglaciecola psychrophila	0.0679	326544	Paraglaciecola psychrophila	unique_gtdb_binomial	0.0018649183857881683
5	s__Paraoerskovia marina	0.0341	545619	Paraoerskovia marina	unique_taxid	0.0009365790420526735
5	s__Parasynechococcus sp000012505	0.0426	316279	Synechococcus sp. CC9902	strict_source_name_or_assembly_sources_unique	0.0011700371610394104
5	s__Parasynechococcus sp000161795	0.0085	166314	Synechococcus sp. WH 8109	unique_taxid	0.00023345811898673683
5	s__Parasynechococcus sp000737575	0.0085	585423	Synechococcus sp. KORDI-49	unique_taxid	0.00023345811898673683
5	s__Parasynechococcus sp000737595	0.0085	585425	Synechococcus sp. KORDI-52	unique_taxid	0.00023345811898673683
5	s__Paraurantiacibacter namhicola	0.0426	645517	Altererythrobacter namhicola	unique_taxid	0.0011700371610394104
5	s__Parvularcula bermudensis	0.017	208216	Parvularcula bermudensis	unique_taxid	0.00046691623797347366
5	s__Pelagibacter sp000299095	0.0256	859653	alpha proteobacterium HIMB5	unique_taxid	0.0007031209230659368
5	s__Pelagibacter ubiqueversans	0.0412	198252	Candidatus Pelagibacter ubique	strict_source_name_or_assembly_sources_unique	0.001131585235559242
5	s__Persephonella marina	0.017	309805	Persephonella marina	unique_taxid	0.00046691623797347366
5	s__Phaeobacter gallaeciensis	0.0561	60890	Phaeobacter gallaeciensis	unique_gtdb_binomial	0.001540823585312463
5	s__Photobacterium gaetbulicola	0.0085	1295392	Photobacterium gaetbulicola	unique_taxid	0.00023345811898673683
5	s__Photobacterium profundum	0.0511	74109	Photobacterium profundum	unique_gtdb_binomial	0.0014034952800261473
5	s__Piscirickettsia salmonis	0.213	1238	Piscirickettsia salmonis	unique_gtdb_binomial	0.005850185805197052
5	s__Planktomarina temperata	0.0029	1284658	Planktomarina temperata	unique_taxid	7.965041706606315e-05
5	s__Planococcus antarcticus	0.0085	161360	Planococcus antarcticus	unique_taxid	0.00023345811898673683
5	s__Planococcus donghaensis	0.1022	414778	Planococcus donghaensis	unique_gtdb_binomial	0.0028069905600522946
5	s__Planococcus kocurii	0.0256	1374	Planococcus kocurii	unique_taxid	0.0007031209230659368
5	s__Planococcus maritimus	0.0085	192421	Planococcus maritimus	unique_gtdb_binomial	0.00023345811898673683
5	s__Polaribacter todarodis	0.0341	1850252	Tenacibaculum sp. LPB0136	unique_taxid	0.0009365790420526735
5	s__Polaribacter vadi	0.0085	1774273	Polaribacter vadi	unique_gtdb_binomial	0.00023345811898673683
5	s__Prochlorococcus_A sp000757845	0.017	1501268	Prochlorococcus sp. MIT 0604	unique_taxid	0.00046691623797347366
5	s__Prochlorococcus_B sp000757865	0.0256	1501269	Prochlorococcus sp. MIT 0801	unique_taxid	0.0007031209230659368
5	s__Pseudalgibacter alginicilyticus	0.2386	1736674	Algibacter alginolytica	unique_taxid	0.006553306728262989
5	s__Pseudoalteromonas haloplanktis	0.0256	228	Pseudoalteromonas haloplanktis	unique_gtdb_binomial	0.0007031209230659368
5	s__Pseudoalteromonas luteoviolacea	0.0256	43657	Pseudoalteromonas luteoviolacea	unique_gtdb_binomial	0.0007031209230659368
5	s__Pseudoalteromonas phenolica	0.017	161398	Pseudoalteromonas phenolica	unique_gtdb_binomial	0.00046691623797347366
5	s__Pseudoalteromonas rubra	0.0256	43658	Pseudoalteromonas rubra	unique_gtdb_binomial	0.0007031209230659368
5	s__Pseudoalteromonas tetraodonis	0.0256	234831	Pseudoalteromonas sp. SM9913	unique_taxid	0.0007031209230659368
5	s__Pseudodesulfovibrio piezophilus	0.0511	879567	Desulfovibrio piezophilus	unique_taxid	0.0014034952800261473
5	s__Pseudothioglobus singularis	0.017	1427364	Candidatus Thioglobus singularis	strict_source_name_or_assembly_sources_unique	0.00046691623797347366
5	s__Pseudovibrio sp000156235	0.0305	911045	Pseudovibrio sp. FO-BEG1	unique_taxid	0.0008377026622465262
5	s__Psychrobacter sp000586415	0.8776	1298608	Psychrobacter sp. JCM 18900	unique_taxid	0.024103864143854146
5	s__Psychroflexus torquis	0.017	57029	Psychroflexus torquis	unique_taxid	0.00046691623797347366
5	s__Psychromonas ingrahamii	0.0596	357794	Psychromonas ingrahamii	unique_taxid	0.001636953399012884
5	s__Psychromonas sp000153405	0.0682	314282	Psychromonas sp. CNPT3	unique_taxid	0.001873158084105347
5	s__Puniceispirillum marinum	0.017	767892	Candidatus Puniceispirillum marinum	unique_taxid	0.00046691623797347366
5	s__Pusillimonas_C sp000209655	0.0085	1007105	Pusillimonas sp. T7-7	unique_taxid	0.00023345811898673683
5	s__Pyrococcus abyssi	0.0085	29292	Pyrococcus abyssi	unique_taxid	0.00023345811898673683
5	s__Pyrococcus furiosus	0.0426	2261	Pyrococcus furiosus	unique_taxid	0.0011700371610394104
5	s__Pyrococcus horikoshii	0.0341	53953	Pyrococcus horikoshii	unique_taxid	0.0009365790420526735
5	s__Pyrococcus sp000211475	0.2045	342949	Pyrococcus sp. NA2	unique_taxid	0.0056167276862103144
5	s__Pyrococcus sp000263735	0.017	1183377	Pyrococcus sp. ST04	unique_taxid	0.00046691623797347366
5	s__Pyrococcus yayanosii	0.0085	1008460	Pyrococcus yayanosii	unique_taxid	0.00023345811898673683
5	s__Pyrolobus fumarii	0.017	54252	Pyrolobus fumarii	unique_taxid	0.00046691623797347366
5	s__RCC307 sp000063525	0.0426	316278	Synechococcus sp. RCC307	unique_taxid	0.0011700371610394104
5	s__Renibacterium salmoninarum	0.017	1646	Renibacterium salmoninarum	unique_gtdb_binomial	0.00046691623797347366
5	s__Rhodobacter xanthinilyticus	0.0035	1850250	Rhodobacter sp. LPB0142	unique_taxid	9.612981370042105e-05
5	s__Rhodococcoides sp000954115	0.0085	1564114	Rhodococcus sp. B7740	unique_taxid	0.00023345811898673683
5	s__Rhodococcus_F erythropolis	0.0085	1833	Rhodococcus erythropolis	strict_source_name_or_assembly_sources_unique	0.00023345811898673683
5	s__Rhodococcus_F qingshengii	0.0085	1723645	Rhodococcus sp. 008	unique_taxid	0.00023345811898673683
5	s__Rhodoferax ferrireducens	0.017	192843	Rhodoferax ferrireducens	unique_gtdb_binomial	0.00046691623797347366
5	s__Rhodothermus marinus	0.0426	29549	Rhodothermus marinus	unique_gtdb_binomial	0.0011700371610394104
5	s__Robiginitalea biformata	0.017	252307	Robiginitalea biformata	unique_gtdb_binomial	0.00046691623797347366
5	s__Roseibacterium elongatum	0.1081	159346	Roseibacterium elongatum	unique_taxid	0.002969037960290147
5	s__Roseobacter denitrificans	0.0426	2434	Roseobacter denitrificans	unique_taxid	0.0011700371610394104
5	s__Roseobacter litoralis	0.0511	42443	Roseobacter litoralis	unique_taxid	0.0014034952800261473
5	s__Ruegeria_B pomeroyi	0.017	89184	Ruegeria pomeroyi	strict_source_name_or_assembly_sources_unique	0.00046691623797347366
5	s__Ruthia magnifica	0.017	386487	Candidatus Ruthia magnifica	unique_taxid	0.00046691623797347366
5	s__Saccharophagus degradans	0.0256	86304	Saccharophagus degradans	unique_taxid	0.0007031209230659368
5	s__Salinibacter ruber	0.0426	146919	Salinibacter ruber	unique_taxid	0.0011700371610394104
5	s__Salinispira pacifica	0.017	1307761	Salinispira pacifica	unique_taxid	0.00046691623797347366
5	s__Salipiger sp001687105	0.0085	1792508	Yangia sp. CCB-MM3	unique_taxid	0.00023345811898673683
5	s__Salmonella enterica	0.017	28901	Salmonella enterica	unique_gtdb_binomial	0.00046691623797347366
5	s__Saprospira grandis	0.0256	1008	Saprospira grandis	unique_gtdb_binomial	0.0007031209230659368
5	s__Sediminicola sp001430825	0.0341	1453352	Sediminicola sp. YIK13	unique_taxid	0.0009365790420526735
5	s__Shewanella amazonensis	0.017	60478	Shewanella amazonensis	unique_taxid	0.00046691623797347366
5	s__Shewanella baltica	0.8095	62322	Shewanella baltica	unique_taxid	0.022233452625854525
5	s__Shewanella halifaxensis	0.0767	271098	Shewanella halifaxensis	unique_gtdb_binomial	0.002106616203092084
5	s__Shewanella loihica	0.0085	359303	Shewanella loihica	unique_taxid	0.00023345811898673683
5	s__Shewanella piezotolerans	0.0256	404011	Shewanella piezotolerans	unique_taxid	0.0007031209230659368
5	s__Shewanella sp029835735	0.4516	94122	Shewanella sp. ANA-3	unique_taxid	0.01240349253346004
5	s__Shewanella woodyi	0.0256	60961	Shewanella woodyi	unique_gtdb_binomial	0.0007031209230659368
5	s__Siansivirga zeaxanthinifaciens	0.0115	762954	Siansivirga zeaxanthinifaciens	unique_taxid	0.0003158551021585263
5	s__Simiduia agarivorans	0.0085	447471	Simiduia agarivorans	unique_taxid	0.00023345811898673683
5	s__Spiribacter curvatus	2.1216	1335757	Spiribacter curvatus	unique_taxid	0.05827114649908951
5	s__Spiribacter salinus	1.048	1335746	Spiribacter salinus	unique_taxid	0.02878401278801179
5	s__Staphylococcus equorum	0.0085	246432	Staphylococcus equorum	unique_gtdb_binomial	0.00023345811898673683
5	s__Staphylococcus warneri	0.5198	1292	Staphylococcus warneri	unique_gtdb_binomial	0.01427665061756539
5	s__Staphylothermus marinus	0.0085	2280	Staphylothermus marinus	unique_taxid	0.00023345811898673683
5	s__Stappia sp900105595	0.017	1881061	Stappia sp. ES.058	unique_taxid	0.00046691623797347366
5	s__Streptococcus agalactiae	0.1022	1311	Streptococcus agalactiae	unique_gtdb_binomial	0.0028069905600522946
5	s__Streptococcus iniae	0.1193	1346	Streptococcus iniae	unique_taxid	0.0032766533641314945
5	s__Sulfurimonas autotrophica	0.017	202747	Sulfurimonas autotrophica	unique_gtdb_binomial	0.00046691623797347366
5	s__Sulfurimonas denitrificans	0.017	39766	Sulfurimonas denitrificans	unique_taxid	0.00046691623797347366
5	s__Sulfurovum sp000010345	0.8521	387093	Sulfurovum sp. NBC37-1	unique_taxid	0.023403489786893935
5	s__Synechococcus_C sp000063505	0.0085	32051	Synechococcus sp. WH 7803	unique_taxid	0.00023345811898673683
5	s__Synechococcus_C sp001040845	0.017	32052	Synechococcus sp. WH 8020	unique_taxid	0.00046691623797347366
5	s__Syntrophotalea acetylenica	5.0149	29542	Pelobacter acetylenicus	unique_taxid	0.137737543636069
5	s__Syntrophotalea carbinolica	0.2763	19	Pelobacter carbinolicus	unique_taxid	0.00758876215012181
5	s__Thalassolituus oleivorans	0.4487	187493	Thalassolituus oleivorans	unique_gtdb_binomial	0.012323842116393978
5	s__Thalassoporum mexicanum	0.017	82654	Pseudanabaena sp. PCC 7367	unique_taxid	0.00046691623797347366
5	s__Thalassotalea_A crassostreae	0.0085	1763536	Thalassotalea sp. LPB0090	unique_taxid	0.00023345811898673683
5	s__Thermococcus cleftensis	0.017	163003	Thermococcus cleftensis	unique_taxid	0.00046691623797347366
5	s__Thermococcus gammatolerans	0.0085	187878	Thermococcus gammatolerans	unique_taxid	0.00023345811898673683
5	s__Thermococcus onnurineus	0.017	342948	Thermococcus onnurineus	unique_taxid	0.00046691623797347366
5	s__Thermococcus piezophilus	0.0085	1712654	Thermococcus piezophilus	unique_taxid	0.00023345811898673683
5	s__Thermococcus sp000221185	0.017	1042877	Thermococcus sp. 4557	unique_taxid	0.00046691623797347366
5	s__Thermococcus_A litoralis	0.0085	2265	Thermococcus litoralis	unique_taxid	0.00023345811898673683
5	s__Thermococcus_B barophilus	0.0256	55802	Thermococcus barophilus	unique_taxid	0.0007031209230659368
5	s__Thermoplasma volcanium	0.0341	50339	Thermoplasma volcanium	unique_taxid	0.0009365790420526735
5	s__Thermotoga maritima	0.1789	126740,2336	Thermotoga maritima;Thermotoga sp. RQ2	unique_taxid	0.0049136067631443785
5	s__Thermovirga lienii	0.0596	336261	Thermovirga lienii	unique_taxid	0.001636953399012884
5	s__Thioflavicoccus mobilis	0.1278	80679	Thioflavicoccus mobilis	unique_taxid	0.003510111483118231
5	s__Thioglobus_A autotrophicus	0.017	1705394	Candidatus Thioglobus autotrophicus	strict_source_name_or_assembly_sources_unique	0.00046691623797347366
5	s__Thiolapillus brandeum	0.1108	1076588	Thiolapillus brandeum	unique_gtdb_binomial	0.0030431952451447576
5	s__Tistrella mobilis	0.0304	171437	Tistrella mobilis	unique_gtdb_binomial	0.0008349560961407999
5	s__Tsuneonella dongtanensis	0.0085	692370	Altererythrobacter dongtanensis	unique_taxid	0.00023345811898673683
5	s__UBA3537 sp001735715	0.0546	1336795	Formosa sp. Hel3_A1_48	strict_source_name_or_assembly_sources_unique	0.0014996250937265683
5	s__UJ101 sp001880285	0.0511	1150389	Flavobacteriaceae bacterium UJ101	unique_taxid	0.0014034952800261473
5	s__Vibrio alginolyticus	0.0256	663	Vibrio alginolyticus	unique_gtdb_binomial	0.0007031209230659368
5	s__Vibrio anguillarum	0.2471	55601	Vibrio anguillarum	unique_taxid	0.006786764847249725
5	s__Vibrio cholerae	0.0767	666	Vibrio cholerae	unique_gtdb_binomial	0.002106616203092084
5	s__Vibrio coralliilyticus	0.2556	190893	Vibrio coralliilyticus	unique_gtdb_binomial	0.007020222966236462
5	s__Vibrio natriegens	0.017	1116375	Vibrio sp. EJY3	unique_taxid	0.00046691623797347366
5	s__Vibrio parahaemolyticus	0.017	670	Vibrio parahaemolyticus	unique_gtdb_binomial	0.00046691623797347366
5	s__Vibrio scophthalmi	0.1193	45658	Vibrio scophthalmi	unique_gtdb_binomial	0.0032766533641314945
5	s__Vibrio tubiashii	0.0596	29498	Vibrio tubiashii	unique_gtdb_binomial	0.001636953399012884
5	s__Vreelandella titanicae	0.0913	1380358	Halomonas sp. 23_GOM-1509m	unique_taxid	0.0025076148545281262
5	s__Weissella ceti	0.0085	759620	Weissella ceti	unique_gtdb_binomial	0.00023345811898673683
5	s__Wenyingzhuangia fucanilytica	0.1272	1790137	Wenyingzhuangia fucanilytica	unique_taxid	0.0034936320864838734
5	s__Wenzhouxiangella marina	0.0085	1579979	Wenzhouxiangella marina	unique_taxid	0.00023345811898673683
5	s__Winmispira thermophila	0.0426	154	Spirochaeta thermophila	strict_source_name_or_assembly_sources_unique	0.0011700371610394104
5	s__Winogradskyella sp000828715	0.0256	754409	Winogradskyella sp. PG-2	unique_taxid	0.0007031209230659368
5	s__Woeseia oceani	0.1789	1548547	Woeseia oceani	unique_taxid	0.0049136067631443785
5	s__Xianfuyuplasma sp000755705	0.2215	1541959	Candidatus Izimaplasma sp. HR1	unique_taxid	0.006083643924183789
5	s__Yersinia aldovae	0.0085	29483	Yersinia aldovae	unique_taxid	0.00023345811898673683
5	s__Zunongwangia profunda	0.0341	398743	Zunongwangia profunda	unique_taxid	0.0009365790420526735
