sample	source_genome_id	source_profile_taxid	species_taxid	species_label	abundance_pct_all	profile_scope	taxpathsn	recommended_gtdb_species	recommended_resolution_rule	taxid_gtdb_species_count	ncbi_name_gtdb_species_count	gtdb_binomial_species_count
5	vASV38.0	1582155.1	2843976	Sherbrookevirus CD506	0.3605	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CD506|Clostridium phage phiCD506 strain		out_of_scope	0	0	0
5	vASV92.0	581037.1	2006174	Pbunavirus pv141	0.3537	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Lindbergviridae|Pbunavirus|Pbunavirus pv141|Pseudomonas phage 14-1 strain		out_of_scope	0	0	0
5	pASV71	45202.72	45202	unidentified plasmid	0.3508	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
5	pASV72	45202.73	45202	unidentified plasmid	0.3506	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
5	ASV65.2	2003188.1	2003188	Parolsenella catena	0.3485	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Parolsenella|Parolsenella catena|Parolsenella catena strain	s__Parolsenella catena	unique_species_taxid	1	1	1
5	ASV442.9	1720300.1	1720300	Mediterraneibacter massiliensis	0.348	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter massiliensis|Mediterraneibacter massiliensis strain	s__Mediterraneibacter massiliensis	unique_species_taxid	1	1	1
5	vASV53.0	1701846.1	1985305	Mooglevirus mordin	0.343	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Andersonviridae|Mooglevirus|Mooglevirus mordin|Citrobacter phage Mordin strain		out_of_scope	0	0	0
5	vASV24.0	2305483.1	2845471	Ceduovirus blBB94p4	0.3359	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Ceduovirus|Ceduovirus blBB94p4|Lactococcus phage vB_Llc_bIBB94p4 strain		out_of_scope	0	0	0
5	hvASV2.1	2865806.1	3428256	Dhillonvirus CHD5UKE2	0.3267	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus CHD5UKE2|Escherichia phage vB_EcoS-CHD5UKE2 strain		out_of_scope	0	0	0
5	ASV573.4	154288.4	154288	Turicibacter sanguinis	0.3115	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter sanguinis|Turicibacter sanguinis strain	s__Turicibacter sanguinis	unique_gtdb_binomial	2	2	1
5	vASV76.0	2860374.1	3060722	Suseptimavirus IME267	0.3086	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Mktvariviridae|Suseptimavirus|Suseptimavirus IME267|Escherichia phage IME267 strain		out_of_scope	0	0	0
5	ASV436.0	89153.1	89153	[Clostridium] hylemonae	0.3051	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium|[Clostridium] hylemonae|[Clostridium] hylemonae strain		unresolved	2	2	0
5	vASV64.0	1880822.1	2560544	Klebsiella virus PMBT1	0.3037	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Slopekvirus|Klebsiella virus PMBT1|Klebsiella phage PMBT1 strain		out_of_scope	0	0	0
5	vASV91.0	1527506.1	2733874	Teseptimavirus CICC80001	0.3033	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Teseptimavirus|Teseptimavirus CICC80001|Escherichia phage CICC 80001 strain		out_of_scope	0	0	0
5	ASV73.2	626935.1	626935	Collinsella tanakaei	0.2945	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella tanakaei|Collinsella tanakaei strain	s__Collinsella tanakaei	unique_gtdb_binomial	7	7	1
5	vASV41.0	1147145.1	2169921	Kwaitsingvirus HK446	0.2937	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Kwaitsingvirus|Kwaitsingvirus HK446|Escherichia phage HK446 strain		out_of_scope	0	0	0
5	hvASV32.0	2021738.1	2021738	Hudisavirus sp.	0.2936	out_of_scope	Viruses||||||||Hudisavirus sp.|Hudisavirus sp. strain		out_of_scope	0	0	0
5	vASV99.0	2508187.1	3428289	Dhillonvirus WF1	0.2875	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus WF1|Escherichia phage vB_EcoS_WFI strain		out_of_scope	0	0	0
5	vASV47.0	2508180.1	2844208	Tequatrovirus kaw	0.2852	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tequatrovirus|Tequatrovirus kaw|Escherichia phage vB_EcoM_KAW1E185 strain		out_of_scope	0	0	0
5	fASV197.5	5061.1	5061	Aspergillus niger	0.2687	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus|Aspergillus niger|Aspergillus niger strain		out_of_scope	0	0	0
5	vASV23.0	1933774.1	3430497	Loudonvirus EC3a	0.2662	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Loudonvirus|Loudonvirus EC3a|Escherichia phage vB_EcoS_CEB_EC3a strain		out_of_scope	0	0	0
5	ASV290.8	1311.2	1311	Streptococcus agalactiae	0.2635	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae|Streptococcus agalactiae strain	s__Streptococcus agalactiae	unique_gtdb_binomial	3	3	1
5	vASV65.0	2762819.1	3059987	Eowynvirus eowyn	0.255	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Chimalliviridae|Eowynvirus|Eowynvirus eowyn|Klebsiella phage vB_KvM-Eowyn strain		out_of_scope	0	0	0
5	ASV486.9	1496.17	1496	Clostridioides difficile	0.2397	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Clostridioides difficile strain	s__Clostridioides difficile	unique_gtdb_binomial	9	9	1
5	vASV30.0	2508185.1	3428278	Dhillonvirus PTXU06	0.2309	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus PTXU06|Escherichia phage vB_EcoS_PTXU06 strain		out_of_scope	0	0	0
5	hvASV35.7	2994041.1	355246	Rtpvirus Rtp	0.2183	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Rtpvirus|Rtpvirus Rtp|Escherichia phage Rtp strain		out_of_scope	0	0	0
5	hvASV45.0	2986405.1	2956046	Kahnovirus copri	0.217	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Steigviridae|Kahnovirus|Kahnovirus copri|uncultured phage cr44_1 strain		out_of_scope	0	0	0
5	ASV547.0	1323.1	1323	Faecalicoccus pleomorphus	0.2159	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalicoccus|Faecalicoccus pleomorphus|Faecalicoccus pleomorphus strain	s__Faecalicoccus pleomorphus	unique_gtdb_binomial	3	3	1
5	vASV95.0	1437363.1	2843978	Sherbrookevirus CDHM13	0.2158	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CDHM13|Clostridium phage phiCDHM13 strain		out_of_scope	0	0	0
5	vASV7.0	948870.1	2956041	Justusliebigvirus phi92	0.2143	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Justusliebigvirus|Justusliebigvirus phi92|Escherichia phage phi92 strain		out_of_scope	0	0	0
5	vASV26.0	2905675.1	31532	Skunavirus sk1	0.2142	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sk1|Lactococcus phage SK1 strain		out_of_scope	0	0	0
5	vASV8.0	1567028.1	1913685	Gaprivervirus vr25	0.2035	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Gaprivervirus|Gaprivervirus vr25|Escherichia phage vB_EcoM_VR25 strain		out_of_scope	0	0	0
5	vASV31.0	2681630.1	29252	Eganvirus ev186	0.1953	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Eganvirus|Eganvirus ev186|Escherichia phage 186 strain		out_of_scope	0	0	0
5	hvASV8.3	2859655.1	3060551	Philippevirus philippe	0.1942	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Philippevirus|Philippevirus philippe|Stenotrophomonas phage Philippe strain		out_of_scope	0	0	0
5	fASV198.4	5480.3	5480	Candida parapsilosis	0.194	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Pichiomycetes|Serinales|Debaryomycetaceae|Candida|Candida parapsilosis|Candida parapsilosis strain		out_of_scope	0	0	0
5	hvASV10.3	1649239.1	2560458	Peduovirus pro147	0.1929	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus pro147|Escherichia phage pro147 strain		out_of_scope	0	0	0
5	vASV20.0	2886925.1	10752	Enquatrovirus N4	0.1912	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Enquatrovirus|Enquatrovirus N4|Escherichia phage N4 strain		out_of_scope	0	0	0
5	vASV5.0	665033.1	10677	Muvirus mu	0.1905	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Muvirus|Muvirus mu|Escherichia phage D108 strain		out_of_scope	0	0	0
5	ASV174.3	823.2	823	Parabacteroides distasonis	0.1891	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis|Parabacteroides distasonis strain	s__Parabacteroides distasonis	unique_gtdb_binomial	23	23	1
5	vASV48.0	155148.1	2748764	Lederbergvirus HK620	0.1866	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Lederbergvirus|Lederbergvirus HK620|Enterobacteria phage HK620 strain		out_of_scope	0	0	0
5	vASV49.0	2315629.1	3432849	Tlsvirus blueshaddow	0.1741	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Tlsvirus|Tlsvirus blueshaddow|Citrobacter phage Sazh strain		out_of_scope	0	0	0
5	vASV80.0	1567007.1	2733982	Tequintavirus DT5712	0.1727	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Demerecviridae|Tequintavirus|Tequintavirus DT5712|Escherichia phage DT571/2 strain		out_of_scope	0	0	0
5	vASV56.0	1897495.1	3431622	Phapecoctavirus ESCO5	0.1725	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Phapecoctavirus|Phapecoctavirus ESCO5|Escherichia phage ESCO5 strain		out_of_scope	0	0	0
5	vASV68.0	1527524.1	2843956	Pseudotevenvirus miller	0.1706	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Pseudotevenvirus|Pseudotevenvirus miller|Citrobacter phage Miller strain		out_of_scope	0	0	0
5	vASV10.0	2681617.1	37554	Byrnievirus HK97	0.1676	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Byrnievirus|Byrnievirus HK97|Escherichia phage HK97 strain		out_of_scope	0	0	0
5	vASV72.0	2986411.1	2955712	Cohcovirus splanchnicus	0.1645	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Suoliviridae|Cohcovirus|Cohcovirus splanchnicus|uncultured phage cr30_1 strain		out_of_scope	0	0	0
5	hvASV5.0	1247113.1	1247113	Astrovirus VA4	0.1565	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae||Astrovirus VA4|Astrovirus VA4 strain		out_of_scope	0	0	0
5	hvASV3.8	2029673.1	2845181	Skunavirus sv88605	0.1513	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv88605|Lactococcus phage 88605 strain		out_of_scope	0	0	0
5	ASV577.0	187327.1	187327	Acidaminococcus intestini	0.1513	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus intestini|Acidaminococcus intestini strain	s__Acidaminococcus intestini	unique_gtdb_binomial	5	5	1
5	ASV743.2	562.6	562	Escherichia coli	0.1449	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
5	ASV729.10	562.8	562	Escherichia coli	0.1449	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
5	hvASV48.0	2845900.1	2845900	Porprismacovirus humas4	0.1442	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cremevirales|Smacoviridae|Porprismacovirus|Porprismacovirus humas4|Porprismacovirus humas4 strain		out_of_scope	0	0	0
5	hvASV9.0	1518574.1	1518574	Burkina Faso astrovirus	0.1372	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae|Mamastrovirus|Burkina Faso astrovirus|Burkina Faso astrovirus strain		out_of_scope	0	0	0
5	ASV81.10	84112.7	84112	Eggerthella lenta	0.1335	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta|Eggerthella lenta strain	s__Eggerthella lenta	unique_species_taxid	1	1	1
5	vASV89.0	2853091.1	3060012	Gamaleyavirus U1g	0.1312	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus U1g|Escherichia phage U1G strain		out_of_scope	0	0	0
5	vASV18.0	2894747.1	3428265	Dhillonvirus JLBYU37	0.1299	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus JLBYU37|Escherichia phage JLBYU37 strain		out_of_scope	0	0	0
5	vASV32.0	1582152.1	1582152	Clostridium phage phiCD211	0.1274	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||||Clostridium phage phiCD211|Clostridium phage phiCD211 strain		out_of_scope	0	0	0
5	hvASV19.0	3047960.1	3047960	Cyclovirus insaan	0.1174	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cirlivirales|Circoviridae|Cyclovirus|Cyclovirus insaan|Cyclovirus insaan strain		out_of_scope	0	0	0
5	hvASV40.7	338103.1	1945583	Alphatrevirus NC35	0.1134	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Alphatrevirus NC35|Escherichia phage NC35 strain		out_of_scope	0	0	0
5	ASV139.5	28118.1	28118	Odoribacter splanchnicus	0.1075	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter splanchnicus|Odoribacter splanchnicus strain	s__Odoribacter splanchnicus	unique_gtdb_binomial	7	7	1
5	ASV484.8	2787108.1	2787108	Romboutsia sp. 1001713B170131_170501_G6	0.1003	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Peptostreptococcales|Peptostreptococcaceae|Romboutsia|Romboutsia sp. 1001713B170131_170501_G6|Romboutsia sp. 1001713B170131_170501_G6 strain	s__Romboutsia_C sp015668195	unique_species_taxid	1	1	0
5	hvASV24.0	1208309.1	1208309	Deltapolyomavirus decihominis	0.0998	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cossaviricota|Papovaviricetes|Sepolyvirales|Polyomaviridae|Deltapolyomavirus|Deltapolyomavirus decihominis|Deltapolyomavirus decihominis strain		out_of_scope	0	0	0
5	vASV51.0	1495285.1	1914201	Tequatrovirus e112	0.0948	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tequatrovirus|Tequatrovirus e112|Escherichia phage vB_EcoM_112 strain		out_of_scope	0	0	0
5	vASV97.0	1544364.1	1544364	Microviridae IME-16	0.0909	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae||Microviridae IME-16|Microviridae IME-16 strain		out_of_scope	0	0	0
5	ASV23.2	216816.1	216816	Bifidobacterium longum	0.0905	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium longum|Bifidobacterium longum strain	s__Bifidobacterium longum	unique_gtdb_binomial	10	10	1
5	vASV79.0	2844220.1	2844220	Peduovirus P24B2	0.0882	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus P24B2|Peduovirus P24B2 strain		out_of_scope	0	0	0
5	vASV33.0	2562174.1	3427486	Bimevirus IME346	0.085	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Bimevirus|Bimevirus IME346|Klebsiella phage vB_KpnM_IME346 strain		out_of_scope	0	0	0
5	vASV17.0	698487.1	1911010	Kagunavirus K1H	0.0814	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Sarkviridae|Kagunavirus|Kagunavirus K1H|Escherichia phage K1H strain		out_of_scope	0	0	0
5	hvASV6.0	3432189.1	3432189	Rosavirus acaliforni	0.0802	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Rosavirus|Rosavirus acaliforni|Rosavirus acaliforni strain		out_of_scope	0	0	0
5	vASV37.0	1874589.1	2845163	Skunavirus sv3R16S	0.0765	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv3R16S|Lactococcus phage 3R16S strain		out_of_scope	0	0	0
5	vASV69.0	2488596.1	3428277	Dhillonvirus PNS1	0.0745	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus PNS1|Escherichia phage vB_EcoS_PNS1 strain		out_of_scope	0	0	0
5	vASV27.0	2986398.1	2955996	Jahgtovirus intestinalis	0.0703	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Intestiviridae|Jahgtovirus|Jahgtovirus intestinalis|uncultured phage cr54_1 strain		out_of_scope	0	0	0
5	ASV444.0	33038.16	33038	Mediterraneibacter gnavus	0.0663	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter gnavus|Mediterraneibacter gnavus strain	s__Mediterraneibacter gnavus	unique_gtdb_binomial	4	4	1
5	vASV81.0	1211280.1	3433022	Tulanevirus ime13	0.0621	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tulanevirus|Tulanevirus ime13|Stenotrophomonas phage IME13 strain		out_of_scope	0	0	0
5	vASV100.0	1965472.1	2845189	Audreyjarvisvirus AM4	0.062	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Audreyjarvisvirus|Audreyjarvisvirus AM4|Lactococcus phage AM4 strain		out_of_scope	0	0	0
5	vASV90.0	1572753.1	2732779	Berlinvirus P483	0.0598	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Berlinvirus|Berlinvirus P483|Escherichia phage P483 strain		out_of_scope	0	0	0
5	hvASV16.0	3428094.1	3428094	Cosavirus asiani	0.0597	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Cosavirus|Cosavirus asiani|Cosavirus asiani strain		out_of_scope	0	0	0
5	vASV29.0	1604355.1	3052757	Suseptimavirus ECBP2	0.0554	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Mktvariviridae|Suseptimavirus|Suseptimavirus ECBP2|Escherichia phage ECBP2 strain		out_of_scope	0	0	0
5	ASV287.11	1358.5	1358	Lactococcus lactis	0.054	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis|Lactococcus lactis strain	s__Lactococcus lactis	unique_gtdb_binomial	4	4	1
5	hvASV11.0	3052121.1	3052121	Circovirus eniyan	0.0512	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cirlivirales|Circoviridae|Circovirus|Circovirus eniyan|Circovirus eniyan strain		out_of_scope	0	0	0
5	vASV77.0	2601632.1	3060524	Pawinskivirus PS119XW	0.0508	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Chimalliviridae|Pawinskivirus|Pawinskivirus PS119XW|Pseudomonas phage vB_PaeM_PS119XW strain		out_of_scope	0	0	0
5	vASV22.0	2714735.1	2844227	Hanrivervirus PGN590	0.0479	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Hanrivervirus|Hanrivervirus PGN590|Escherichia phage PGN590 strain		out_of_scope	0	0	0
5	ASV245.13	1303.1	1303	Streptococcus oralis	0.0476	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus oralis|Streptococcus oralis strain	s__Streptococcus oralis	unique_gtdb_binomial	100	100	1
5	hvASV37.1	2024339.1	2845173	Ceduovirus cv62403	0.0441	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Ceduovirus|Ceduovirus cv62403|Lactococcus phage 62403 strain		out_of_scope	0	0	0
5	vASV19.0	1439894.1	2560541	Alcyoneusvirus K641	0.0407	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Alcyoneusvirus|Alcyoneusvirus K641|Klebsiella phage K64-1 strain		out_of_scope	0	0	0
5	ASV431.3	1150298.2	1150298	Fusicatenibacter saccharivorans	0.0404	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Fusicatenibacter|Fusicatenibacter saccharivorans|Fusicatenibacter saccharivorans strain	s__Fusicatenibacter saccharivorans	unique_gtdb_binomial	16	16	1
5	ASV281.4	1245.2	1245	Leuconostoc mesenteroides	0.0404	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Leuconostoc|Leuconostoc mesenteroides|Leuconostoc mesenteroides strain	s__Leuconostoc mesenteroides	unique_gtdb_binomial	2	2	1
5	vASV36.0	2011087.1	2011088	Psecadovirus PSH1	0.0397	out_of_scope	Viruses|Monodnaviria|Loebvirae|Hofneiviricota|Faserviricetes|Tubulavirales|Inoviridae|Psecadovirus|Psecadovirus PSH1|Stenotrophomonas phage PSH1 strain		out_of_scope	0	0	0
5	ASV371.8	342942.1	342942	Mediterraneibacter glycyrrhizinilyticus	0.0387	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter glycyrrhizinilyticus|Mediterraneibacter glycyrrhizinilyticus strain		unresolved	5	5	0
5	vASV50.0	2500819.1	2845425	Skunavirus MV10L	0.0385	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus MV10L|Lactococcus phage MV10L strain		out_of_scope	0	0	0
5	fASV194.12	27288.1	27288	Naumovozyma castellii	0.0383	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Naumovozyma|Naumovozyma castellii|Naumovozyma castellii strain		out_of_scope	0	0	0
5	vASV57.0	2836105.1	3428283	Dhillonvirus sponge	0.0382	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus sponge|Escherichia phage vB_EcoS_Sponge strain		out_of_scope	0	0	0
5	vASV1.0	2986396.1	2956060	Kingevirus communis	0.0378	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Crevaviridae|Kingevirus|Kingevirus communis|uncultured phage cr13_1 strain		out_of_scope	0	0	0
5	vASV11.5	1141141.1	1914204	Tequatrovirus c40	0.036	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tequatrovirus|Tequatrovirus c40|Escherichia phage vB_EcoM_ACG-C40 strain		out_of_scope	0	0	0
5	ASV86.2	84112.12	84112	Eggerthella lenta	0.031	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella lenta|Eggerthella lenta strain	s__Eggerthella lenta	unique_species_taxid	1	1	1
5	vASV59.0	2163605.1	3060806	Wroclawvirus PA5oct	0.031	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Arenbergviridae|Wroclawvirus|Wroclawvirus PA5oct|Pseudomonas phage vB_PaeM_PA5oct strain		out_of_scope	0	0	0
