sample	gtdb_species	abundance_pct_all	truth_abundance	source_taxids
4	s__Nitrosopumilus maritimus	0.0096	0.000330287349994495	338192
4	s__Nitrosopumilus piranensis	0.0096	0.000330287349994495	1582439
4	s__Nitrosopumilus sediminis	0.0959	0.0032994330067158406	1229909
4	s__Nocardia seriolae	0.0192	0.00066057469998899	37332
4	s__Nonlabens dokdonensis	0.0767	0.002638858306726851	328515
4	s__Nonlabens sp900101765	0.0096	0.000330287349994495	1336802
4	s__Novosphingobium pentaromativorans	0.0288	0.000990862049983485	205844
4	s__Novosphingobium sp000253255	0.0863	0.002969145656721346	702113
4	s__Octadecabacter antarcticus	0.0384	0.00132114939997798	1217908
4	s__Octadecabacter temperatus	0.0192	0.00066057469998899	1458307
4	s__Oleispira antarctica	0.0959	0.0032994330067158406	188908
4	s__Oscillibacter valericigenes	0.0671	0.002308570956732356	351091
4	s__Owenweeksia hongkongensis	0.1055	0.0036297203567103357	253245
4	s__Paenibacillus_AQ crassostreae	0.0096	0.000330287349994495	1763538
4	s__Palaeococcus pacificus	0.1726	0.005938291313442692	971279
4	s__Paraglaciecola chathamensis	0.0192	0.00066057469998899	983545
4	s__Paraglaciecola psychrophila	0.027	0.0009289331718595172	326544
4	s__Paraoerskovia marina	0.0192	0.00066057469998899	545619
4	s__Parasynechococcus marisnigri	0.0288	0.000990862049983485	84588
4	s__Parasynechococcus sp000161795	0.0096	0.000330287349994495	166314
4	s__Parasynechococcus sp000737595	0.0096	0.000330287349994495	585425
4	s__Paraurantiacibacter namhicola	0.0288	0.000990862049983485	645517
4	s__Pelagibacter sp000299095	0.0192	0.00066057469998899	859653
4	s__Pelagibacterium halotolerans	0.1247	0.004290295056699326	531813
4	s__Persephonella marina	0.0096	0.000330287349994495	309805
4	s__Phaeobacter gallaeciensis	0.085	0.002924419244742925	60890
4	s__Photobacterium profundum	0.0288	0.000990862049983485	74109
4	s__Phycisphaera mikurensis	0.0096	0.000330287349994495	547188
4	s__Piscirickettsia salmonis	0.1534	0.005277716613453702	1238
4	s__Planktomarina temperata	0.0065	0.00022363205989210598	1284658
4	s__Planococcus donghaensis	0.0096	0.000330287349994495	414778
4	s__Planococcus maritimus	0.0288	0.000990862049983485	192421
4	s__Polaribacter todarodis	0.0192	0.00066057469998899	1850252
4	s__Polaribacter vadi	0.0288	0.000990862049983485	1774273
4	s__Prochlorococcus_B sp000757865	0.0192	0.00066057469998899	1501269
4	s__Prosthecochloris vibrioformis	0.0384	0.00132114939997798	1868325
4	s__Pseudalgibacter alginicilyticus	0.0671	0.002308570956732356	1736674
4	s__Pseudoalteromonas haloplanktis	0.0096	0.000330287349994495	228
4	s__Pseudoalteromonas rubra	0.0096	0.000330287349994495	43658
4	s__Pseudoalteromonas tetraodonis	0.0384	0.00132114939997798	234831
4	s__Pseudodesulfovibrio piezophilus	0.0096	0.000330287349994495	879567
4	s__Pseudovibrio sp000156235	0.0069	0.00023739403280854327	911045
4	s__Psychrobacter glaciei	0.0096	0.000330287349994495	1112209
4	s__Psychrobacter sp000586415	0.4507	0.015506302983595718	1298608
4	s__Psychromonas ingrahamii	0.0096	0.000330287349994495	357794
4	s__Psychromonas sp000153405	0.0096	0.000330287349994495	314282
4	s__Pyrobaculum aerophilum	0.0288	0.000990862049983485	13773
4	s__Pyrococcus furiosus	0.0384	0.00132114939997798	2261
4	s__Pyrococcus horikoshii	0.0096	0.000330287349994495	53953
4	s__Pyrococcus sp000211475	0.1918	0.006598866013431681	342949
4	s__Pyrococcus yayanosii	0.0192	0.00066057469998899	1008460
4	s__Pyrolobus fumarii	0.0096	0.000330287349994495	54252
4	s__RCC307 sp000063525	0.0863	0.002969145656721346	316278
4	s__Rhodobacter xanthinilyticus	0.0013	4.47264119784212e-05	1850250
4	s__Rhodococcoides sp000954115	0.0192	0.00066057469998899	1564114
4	s__Rhodococcus_F qingshengii	0.0192	0.00066057469998899	1723645
4	s__Rhodococcus_F sp001767395	0.0096	0.000330287349994495	679318
4	s__Rhodothermus marinus	0.0767	0.002638858306726851	29549
4	s__Roseibacterium elongatum	0.1497	0.0051504183639766565	159346
4	s__Roseobacter denitrificans	0.0384	0.00132114939997798	2434
4	s__Roseobacter litoralis	0.0288	0.000990862049983485	42443
4	s__Saccharophagus degradans	0.0288	0.000990862049983485	86304
4	s__Saprospira grandis	0.0096	0.000330287349994495	1008
4	s__Shewanella amazonensis	0.0096	0.000330287349994495	60478
4	s__Shewanella baltica	0.1726	0.005938291313442692	62322
4	s__Shewanella halifaxensis	0.0959	0.0032994330067158406	271098
4	s__Shewanella piezotolerans	0.0192	0.00066057469998899	404011
4	s__Shewanella sediminis	0.0096	0.000330287349994495	271097
4	s__Shewanella sp029835735	1.0164	0.03496917318066716	94122
4	s__Shewanella woodyi	0.0288	0.000990862049983485	60961
4	s__Siansivirga zeaxanthinifaciens	0.0136	0.00046790707915886793	762954
4	s__Sphingopyxis alaskensis	0.0096	0.000330287349994495	117207
4	s__Spiribacter curvatus	1.9178	0.06598177914785859	1335757
4	s__Spiribacter salinus	0.7863	0.02705259826048661	1335746
4	s__Spongiibacter sp001010805	0.0096	0.000330287349994495	1620392
4	s__Staphylococcus epidermidis	0.0096	0.000330287349994495	1282
4	s__Staphylococcus equorum	0.0384	0.00132114939997798	246432
4	s__Staphylococcus warneri	1.4767	0.05080576351425737	1292
4	s__Staphylothermus marinus	0.0096	0.000330287349994495	2280
4	s__Stappia sp900105595	0.0096	0.000330287349994495	1881061
4	s__Streptococcus agalactiae	0.0192	0.00066057469998899	1311
4	s__Streptococcus iniae	0.0575	0.001978283606737861	1346
4	s__Sulfurimonas denitrificans	0.0096	0.000330287349994495	39766
4	s__Sulfurovum sp000010345	1.1123	0.038268606187383	387093
4	s__Synechococcus_C sp000063505	0.0192	0.00066057469998899	32051
4	s__Syntrophotalea acetylenica	2.79	0.09598976109215011	29542
4	s__Syntrophotalea carbinolica	0.1537	0.00528803809314103	19
4	s__Teredinibacter turnerae	0.0192	0.00066057469998899	2426
4	s__Thalassolituus oleivorans	0.6598	0.022700374325663315	187493
4	s__Thalassoporum mexicanum	0.0096	0.000330287349994495	82654
4	s__Thalassotalea_A crassostreae	0.0096	0.000330287349994495	1763536
4	s__Thermaerobacter marianensis	0.0288	0.000990862049983485	73919
4	s__Thermoclostridium stercorarium	0.0096	0.000330287349994495	1510
4	s__Thermococcus eurythermalis	0.0096	0.000330287349994495	1505907
4	s__Thermococcus onnurineus	0.0096	0.000330287349994495	342948
4	s__Thermococcus piezophilus	0.0096	0.000330287349994495	1712654
4	s__Thermococcus sp000221185	0.0288	0.000990862049983485	1042877
4	s__Thermodesulfatator indicus	0.0096	0.000330287349994495	171695
4	s__Thermosipho melanesiensis	0.0096	0.000330287349994495	46541
4	s__Thermotoga maritima	0.1822	0.006268578663437187	126740,2336
4	s__Thermotoga neapolitana	0.0096	0.000330287349994495	2337
4	s__Thermovirga lienii	0.0096	0.000330287349994495	336261
4	s__Thioflavicoccus mobilis	0.2685	0.009237724320158533	80679
4	s__Thiolapillus brandeum	0.1726	0.005938291313442692	1076588
4	s__Tistrella mobilis	0.0662	0.0022776065176703716	171437
4	s__UJ101 sp001880285	0.0767	0.002638858306726851	1150389
4	s__Vibrio alginolyticus	0.0192	0.00066057469998899	663
4	s__Vibrio anguillarum	0.1918	0.006598866013431681	55601
4	s__Vibrio campbellii	0.0096	0.000330287349994495	680
4	s__Vibrio cholerae	0.163	0.0056080039634481965	666
4	s__Vibrio coralliilyticus	0.3164	0.0108857205769019	190893
4	s__Vibrio nigripulchritudo	0.0096	0.000330287349994495	28173
4	s__Vibrio scophthalmi	0.0575	0.001978283606737861	45658
4	s__Vibrio tasmaniensis	0.0479	0.0016479962567433656	212663
4	s__Vibrio tubiashii	0.0959	0.0032994330067158406	29498
4	s__Vreelandella titanicae	0.0747	0.0025700484421446643	1380358
4	s__Weissella ceti	0.0192	0.00066057469998899	759620
4	s__Wenyingzhuangia fucanilytica	0.0358	0.0012316965760211377	1790137
4	s__Winogradskyella sp000828715	0.0096	0.000330287349994495	754409
4	s__Woeseia oceani	0.1151	0.003960007706704831	1548547
4	s__Xianfuyuplasma sp000755705	0.0479	0.0016479962567433656	1541959
4	s__Zunongwangia profunda	0.0288	0.000990862049983485	398743
5	s__Aciduliprofundum boonei	0.0085	0.00024209351075464802	379547
5	s__Acinetobacter johnsonii	0.0085	0.00024209351075464802	40214
5	s__Acinetobacter venetianus	0.0341	0.0009712222019686467	52133
5	s__Actinoalloteichus_A hymeniacidonis	0.017	0.00048418702150929604	340345
5	s__Aegicerativicinus sp900104375	0.017	0.00048418702150929604	1250295
5	s__Aeromonas salmonicida	0.1022	0.0029108184469558854	645
5	s__Aeropyrum camini	0.0852	0.0024266314254465893	229980
5	s__Agarivorans gilvus	0.0085	0.00024209351075464802	680279
5	s__Agrococcus jejuensis	0.0256	0.0007291286912139987	399736
5	s__Aliivibrio fischeri	0.0085	0.00024209351075464802	668
5	s__Aliivibrio salmonicida	0.5709	0.01626013944586218	40269
5	s__Aliivibrio wodanis	0.3408	0.009706525701786357	80852
5	s__Alteraurantiacibacter gangjinensis	0.0085	0.00024209351075464802	502682
5	s__Alteriqipengyuania bathyomarina	0.017	0.00048418702150929604	1634516
5	s__Alteromonas australica	0.0341	0.0009712222019686467	589873
5	s__Alteromonas macleodii	0.2852	0.008122949325555955	28108
5	s__Alteromonas mediterranea	1.3717	0.039068196317900074	314275
5	s__Aquibium oceanicum	0.0256	0.0007291286912139987	1670800
5	s__Aquiluna sp900100865	0.0085	0.00024209351075464802	1855377
5	s__Aquipseudomonas pohangensis	0.0256	0.0007291286912139987	364197
5	s__Aquipseudomonas rustica	0.017	0.00048418702150929604	1699311
5	s__Arcanobacterium phocae	0.0341	0.0009712222019686467	131112
5	s__Archaeoglobus fulgidus	0.0937	0.0026687249362012375	2234
5	s__Archaeoglobus_C veneficus	0.0341	0.0009712222019686467	58290
5	s__Bacillus pumilus	0.0341	0.0009712222019686467	1408
5	s__Bacillus velezensis	0.0085	0.00024209351075464802	492670
5	s__Belliella baltica	0.0085	0.00024209351075464802	232259
5	s__Bernardetia litoralis	0.0085	0.00024209351075464802	999
5	s__Brucella melitensis	0.0767	0.0021845379146919414	120576,120577
5	s__Caldithrix abyssi	0.0767	0.0021845379146919414	187145
5	s__Celeribacter indicus	0.0426	0.0012133157127232946	1208324
5	s__Cellulophaga algicola	0.0221	0.0006294431279620849	59600
5	s__Cellulophaga baltica	0.2929	0.008342257564710165	76594
5	s__Cellulophaga lytica	0.0596	0.0016975027342325908	979
5	s__Cenarchaeum symbiosum	0.0256	0.0007291286912139987	46770
5	s__Chlorobium phaeobacteroides	0.017	0.00048418702150929604	1096
5	s__Chloroherpeton thalassium	0.0085	0.00024209351075464802	100716
5	s__Christiangramia salexigens	0.017	0.00048418702150929604	1913577
5	s__Christiangramia sp900105135	0.0006	1.7088953700328094e-05	1250205
5	s__Chromohalobacter moromii	0.017	0.00048418702150929604	158080
5	s__Colwellia marinimaniae	0.017	0.00048418702150929604	58049
5	s__Colwellia_A sp001767295	0.0256	0.0007291286912139987	1816218
5	s__Corynebacterium maris	0.0085	0.00024209351075464802	575200
5	s__Corynebacterium phocae	0.1363	0.0038820406489245324	161895
5	s__Corynebacterium stationis	0.0085	0.00024209351075464802	1705
5	s__Croceibacter atlanticus	0.0079	0.00022500455705431994	313588
5	s__Croceibacterium_C atlanticum	0.0085	0.00024209351075464802	1267766
5	s__Crocosphaera subtropica	0.0426	0.0012133157127232946	43989
5	s__Cyclobacterium amurskyense	0.0085	0.00024209351075464802	320787
5	s__Cycloclasticus pugetii	0.6987	0.019900086584032067	1329899
5	s__Deferribacter desulfuricans	0.0085	0.00024209351075464802	197162
5	s__Denitrovibrio acetiphilus	0.0085	0.00024209351075464802	118000
5	s__Desulfobacula toluolica	0.5283	0.015046823733138887	28223
5	s__Desulfocapsa sulfexigens	0.2215	0.006308672074371122	65555
5	s__Desulfococcus multivorans	0.1193	0.0033978536274152362	897
5	s__Desulfocurvibacter africanus	0.0596	0.0016975027342325908	873
5	s__Desulfotalea psychrophila	0.7242	0.02062636711629601	84980
5	s__Desulfovibrio desulfuricans	0.0341	0.0009712222019686467	876
5	s__Dinoroseobacter shibae	0.0511	0.0014554092234779427	215813
5	s__Dokdonia sp000212355	0.1589	0.004525724571636891	983548
5	s__Dokdonia sp947496725	0.0256	0.0007291286912139987	313590
5	s__Draconibacterium orientale	0.213	0.006066578563616473	1168034
5	s__Echinicola vietnamensis	0.0256	0.0007291286912139987	390884
5	s__Epibacterium sp000014065	0.0041	0.00011677451695224199	292414
5	s__Erythrobacter ishigakiensis	0.0085	0.00024209351075464802	476157
5	s__Erythrobacter litoralis	0.4175	0.0118910636164783	39960
5	s__Ferrimonas balearica	0.0511	0.0014554092234779427	44012
5	s__Fibrella aestuarina	0.017	0.00048418702150929604	651143
5	s__Filomicrobium insigne	0.017	0.00048418702150929604	1608628
5	s__Flagellimonas_A lutaonensis	0.017	0.00048418702150929604	516051
5	s__Flammeovirga yaeyamensis	0.4857	0.013833508020415594	1191459
5	s__Flavobacterium frigidarium	0.0426	0.0012133157127232946	99286
5	s__Flavobacterium psychrophilum	0.6411	0.01825954702880057	96345
5	s__Formosa haliotis	0.0511	0.0014554092234779427	1555194
5	s__Francisella noatunensis	0.0511	0.0014554092234779427	657445
5	s__Francisella uliginis	0.017	0.00048418702150929604	573570
5	s__Geoglobus ahangari	0.0085	0.00024209351075464802	113653
5	s__Glaciecola nitratireducens	0.0682	0.0019424444039372933	300231
5	s__Gloeomargarita lithophora	0.0426	0.0012133157127232946	1188228
5	s__Gymnodinialimonas sp000013565	0.0341	0.0009712222019686467	290400
5	s__Hahella chejuensis	0.0767	0.0021845379146919414	158327
5	s__Haloarcula hispanica	0.017	0.00048418702150929604	1592728,51589
5	s__Halobacteriovorax marinus	0.0256	0.0007291286912139987	97084
5	s__Haloferax gibbonsii	0.017	0.00048418702150929604	35746
5	s__Haloferax mediterranei	0.0256	0.0007291286912139987	2252
5	s__Halogeometricum borinquense	0.0085	0.00024209351075464802	60847
5	s__Halomonas aestuarii	0.1704	0.0048532628508931785	1897729
5	s__Halomonas elongata	0.0024	6.835581480131238e-05	2746
5	s__Haloquadratum walsbyi	0.0085	0.00024209351075464802	293091
5	s__Halorhabdus tiamatea	0.0426	0.0012133157127232946	430914
5	s__Hirschia baltica	0.0042	0.00011962267590229666	2724
5	s__Hoeflea sp001011155	0.0085	0.00024209351075464802	1620421
5	s__Hungateiclostridium thermocellum	0.0596	0.0016975027342325908	1515
5	s__Hydrogenovibrio crunogenus	0.017	0.00048418702150929604	39765
5	s__Hyperthermus butylicus	1.8575	0.05290455249726572	54248
5	s__Hyphomicrobium_C nitrativorans	0.1193	0.0033978536274152362	1427356
5	s__Hyphomonas neptunia	0.0596	0.0016975027342325908	81032
5	s__IMCC9063 sp000195085	0.0014	3.987422530076556e-05	1002672
5	s__Ignicoccus hospitalis	0.0085	0.00024209351075464802	160233
5	s__Ignicoccus islandicus	0.0085	0.00024209351075464802	54259
5	s__Ilyobacter polytropus	0.1363	0.0038820406489245324	167642
5	s__Isoalcanivorax pacificus	0.017	0.00048418702150929604	1306787
5	s__JBDGSM01 sp001761425	0.0085	0.00024209351075464802	1737403
5	s__Kangiella geojedonensis	0.0767	0.0021845379146919414	914150
5	s__Kangiella koreensis	0.0341	0.0009712222019686467	261964
5	s__Lacimicrobium alkaliphilum	0.0085	0.00024209351075464802	1526571
5	s__Lacinutrix sp000211855	0.0852	0.0024266314254465893	983544
5	s__Lactococcus garvieae	0.0085	0.00024209351075464802	1363
5	s__Leisingera methylohalidivorans	0.0085	0.00024209351075464802	133924
5	s__MONJU sp000801295	0.0085	0.00024209351075464802	1248727
5	s__MTP4 sp000970045	0.0085	0.00024209351075464802	1434100
5	s__Magnetococcus marinus	0.0085	0.00024209351075464802	1124597
5	s__Magnetospira sp000968135	0.1376	0.003919066715275243	1288970
5	s__Maribacter dokdonensis	0.1193	0.0033978536274152362	1644130
5	s__Maribacter_A sp000153165	0.017	0.00048418702150929604	313603
5	s__Maricaulis maris	0.0043	0.00012247083485235135	74318
5	s__Maridesulfovibrio hydrothermalis	0.2982	0.008493209989063064	191026
5	s__Marinithermus hydrothermalis	0.017	0.00048418702150929604	186192
5	s__Marinitoga piezophila	0.017	0.00048418702150929604	149715
5	s__Marinobacter adhaerens	0.017	0.00048418702150929604	1033846
5	s__Marinobacter psychrophilus	0.0682	0.0019424444039372933	490759
5	s__Marinobacter salinus	0.0063	0.000179434013853445	1874317
5	s__Marinobacter similis	0.0511	0.0014554092234779427	1420916
5	s__Marinobacterium_A aestuarii	0.0285	0.0008117253007655845	1821621
5	s__Marinomonas mediterranea	0.1022	0.0029108184469558854	119864
5	s__Marinomonas posidonica	0.5368	0.015288917243893536	936476
5	s__Marinovum algicola	0.0121	0.0003446272329566166	42444
5	s__Marivirga tractuosa	0.0767	0.0021845379146919414	1006
5	s__Marivivens geojensis	0.0027	7.690029165147643e-05	1920883
5	s__Methanocaldococcus fervens	0.017	0.00048418702150929604	83171
5	s__Methanocaldococcus infernus	0.0256	0.0007291286912139987	67760
5	s__Methanocaldococcus jannaschii	0.017	0.00048418702150929604	2190
5	s__Methanocaldococcus sp000025525	0.0256	0.0007291286912139987	644281
5	s__Methanocaldococcus vulcanius	0.017	0.00048418702150929604	73913
5	s__Methanococcoides methylutens	0.0085	0.00024209351075464802	2226
5	s__Methanococcus maripaludis	0.0426	0.0012133157127232946	39152
5	s__Methanoculleus marisnigri	0.0085	0.00024209351075464802	2198
5	s__Methanohalobium evestigatum	0.017	0.00048418702150929604	2322
5	s__Methanolacinia petrolearia	0.0085	0.00024209351075464802	54120
5	s__Methanosarcina siciliae	0.0937	0.0026687249362012375	38027
5	s__Methanosarcina sp000969965	0.017	0.00048418702150929604	1434102
5	s__Methyloceanibacter caenitepidi	0.2897	0.008251116478308415	1384459
5	s__Methylomonas methanica	0.1534	0.004369075829383883	421
5	s__Micrococcus luteus	0.017	0.00048418702150929604	1270
5	s__Micromonospora arenicola	0.0194	0.0005525428363106084	168697
5	s__Micromonospora gifhornensis	0.0048	0.00013671162960262475	1003110
5	s__Micromonospora krabiensis	0.0062	0.0001765858549033903	307121
5	s__Micromonospora tropica	0.0122	0.00034747539190667126	168695
5	s__Moritella marina	0.004	0.0001139263580021873	90736
5	s__Moritella viscosa	0.5243	0.0149328973751367	80854
5	s__Myxococcus fulvus	0.0256	0.0007291286912139987	33
5	s__Nanoarchaeum equitans	0.0596	0.0016975027342325908	160232
5	s__Nautilia profundicola	0.0085	0.00024209351075464802	244787
5	s__Nitratifractor salsuginis	0.0341	0.0009712222019686467	269261
5	s__Nitrosarchaeum limnae	0.5027	0.014317695041924889	1007084
5	s__Nitrosococcus halophilus	1.0992	0.03130696317900107	133539
5	s__Nitrosococcus oceani	0.0511	0.0014554092234779427	1229
5	s__Nitrosopelagicus brevis	0.0341	0.0009712222019686467	1410606
5	s__Nitrosopumilus maritimus	0.0256	0.0007291286912139987	338192
5	s__Nitrosopumilus piranensis	0.0085	0.00024209351075464802	1582439
5	s__Nitrosopumilus sediminis	0.0767	0.0021845379146919414	1229909
5	s__Nocardia seriolae	0.0085	0.00024209351075464802	37332
5	s__Nonlabens dokdonensis	0.1278	0.003639947138169884	328515
5	s__Nonlabens marinus	0.0085	0.00024209351075464802	930802
5	s__Nonlabens sp900101765	0.0426	0.0012133157127232946	1336802
5	s__Novosphingobium sp000253255	0.1022	0.0029108184469558854	702113
5	s__Octadecabacter antarcticus	0.1022	0.0029108184469558854	1217908
5	s__Octadecabacter arcticus	0.0341	0.0009712222019686467	53946
5	s__Octadecabacter temperatus	0.0085	0.00024209351075464802	1458307
5	s__Oleispira antarctica	0.0341	0.0009712222019686467	188908
5	s__Ornithinicoccus hydrothermalis	0.017	0.00048418702150929604	1758689
5	s__Oscillibacter valericigenes	0.017	0.00048418702150929604	351091
5	s__Owenweeksia hongkongensis	0.0682	0.0019424444039372933	253245
5	s__Paenibacillus_AQ crassostreae	0.0085	0.00024209351075464802	1763538
5	s__Palaeococcus pacificus	0.2812	0.008009022967553767	971279
5	s__Paraglaciecola chathamensis	0.0852	0.0024266314254465893	983545
5	s__Paraglaciecola psychrophila	0.0679	0.0019338999270871295	326544
5	s__Paraoerskovia marina	0.0341	0.0009712222019686467	545619
5	s__Parasynechococcus sp000161795	0.0085	0.00024209351075464802	166314
5	s__Parasynechococcus sp000737575	0.0085	0.00024209351075464802	585423
5	s__Parasynechococcus sp000737595	0.0085	0.00024209351075464802	585425
5	s__Paraurantiacibacter namhicola	0.0426	0.0012133157127232946	645517
5	s__Parvularcula bermudensis	0.017	0.00048418702150929604	208216
5	s__Pelagibacter sp000299095	0.0256	0.0007291286912139987	859653
5	s__Persephonella marina	0.017	0.00048418702150929604	309805
5	s__Phaeobacter gallaeciensis	0.0561	0.0015978171709806767	60890
5	s__Photobacterium gaetbulicola	0.0085	0.00024209351075464802	1295392
5	s__Photobacterium profundum	0.0511	0.0014554092234779427	74109
5	s__Piscirickettsia salmonis	0.213	0.006066578563616473	1238
5	s__Planktomarina temperata	0.0029	8.259660955158578e-05	1284658
5	s__Planococcus antarcticus	0.0085	0.00024209351075464802	161360
5	s__Planococcus donghaensis	0.1022	0.0029108184469558854	414778
5	s__Planococcus kocurii	0.0256	0.0007291286912139987	1374
5	s__Planococcus maritimus	0.0085	0.00024209351075464802	192421
5	s__Polaribacter todarodis	0.0341	0.0009712222019686467	1850252
5	s__Polaribacter vadi	0.0085	0.00024209351075464802	1774273
5	s__Prochlorococcus_A sp000757845	0.017	0.00048418702150929604	1501268
5	s__Prochlorococcus_B sp000757865	0.0256	0.0007291286912139987	1501269
5	s__Pseudalgibacter alginicilyticus	0.2386	0.0067957072548304725	1736674
5	s__Pseudoalteromonas haloplanktis	0.0256	0.0007291286912139987	228
5	s__Pseudoalteromonas luteoviolacea	0.0256	0.0007291286912139987	43657
5	s__Pseudoalteromonas phenolica	0.017	0.00048418702150929604	161398
5	s__Pseudoalteromonas rubra	0.0256	0.0007291286912139987	43658
5	s__Pseudoalteromonas tetraodonis	0.0256	0.0007291286912139987	234831
5	s__Pseudodesulfovibrio piezophilus	0.0511	0.0014554092234779427	879567
5	s__Pseudovibrio sp000156235	0.0305	0.0008686884797666782	911045
5	s__Psychrobacter sp000586415	0.8776	0.024995442945679895	1298608
5	s__Psychroflexus torquis	0.017	0.00048418702150929604	57029
5	s__Psychromonas ingrahamii	0.0596	0.0016975027342325908	357794
5	s__Psychromonas sp000153405	0.0682	0.0019424444039372933	314282
5	s__Puniceispirillum marinum	0.017	0.00048418702150929604	767892
5	s__Pusillimonas_C sp000209655	0.0085	0.00024209351075464802	1007105
5	s__Pyrococcus abyssi	0.0085	0.00024209351075464802	29292
5	s__Pyrococcus furiosus	0.0426	0.0012133157127232946	2261
5	s__Pyrococcus horikoshii	0.0341	0.0009712222019686467	53953
5	s__Pyrococcus sp000211475	0.2045	0.005824485052861825	342949
5	s__Pyrococcus sp000263735	0.017	0.00048418702150929604	1183377
5	s__Pyrococcus yayanosii	0.0085	0.00024209351075464802	1008460
5	s__Pyrolobus fumarii	0.017	0.00048418702150929604	54252
5	s__RCC307 sp000063525	0.0426	0.0012133157127232946	316278
5	s__Renibacterium salmoninarum	0.017	0.00048418702150929604	1646
5	s__Rhodobacter xanthinilyticus	0.0035	9.968556325191389e-05	1850250
5	s__Rhodococcoides sp000954115	0.0085	0.00024209351075464802	1564114
5	s__Rhodococcus_F qingshengii	0.0085	0.00024209351075464802	1723645
5	s__Rhodoferax ferrireducens	0.017	0.00048418702150929604	192843
5	s__Rhodothermus marinus	0.0426	0.0012133157127232946	29549
5	s__Robiginitalea biformata	0.017	0.00048418702150929604	252307
5	s__Roseibacterium elongatum	0.1081	0.003078859825009112	159346
5	s__Roseobacter denitrificans	0.0426	0.0012133157127232946	2434
5	s__Roseobacter litoralis	0.0511	0.0014554092234779427	42443
5	s__Ruthia magnifica	0.017	0.00048418702150929604	386487
5	s__Saccharophagus degradans	0.0256	0.0007291286912139987	86304
5	s__Salinibacter ruber	0.0426	0.0012133157127232946	146919
5	s__Salinispira pacifica	0.017	0.00048418702150929604	1307761
5	s__Salipiger sp001687105	0.0085	0.00024209351075464802	1792508
5	s__Salmonella enterica	0.017	0.00048418702150929604	28901
5	s__Saprospira grandis	0.0256	0.0007291286912139987	1008
5	s__Sediminicola sp001430825	0.0341	0.0009712222019686467	1453352
5	s__Shewanella amazonensis	0.017	0.00048418702150929604	60478
5	s__Shewanella baltica	0.8095	0.023055846700692655	62322
5	s__Shewanella halifaxensis	0.0767	0.0021845379146919414	271098
5	s__Shewanella loihica	0.0085	0.00024209351075464802	359303
5	s__Shewanella piezotolerans	0.0256	0.0007291286912139987	404011
5	s__Shewanella sp029835735	0.4516	0.012862285818446947	94122
5	s__Shewanella woodyi	0.0256	0.0007291286912139987	60961
5	s__Siansivirga zeaxanthinifaciens	0.0115	0.0003275382792562885	762954
5	s__Simiduia agarivorans	0.0085	0.00024209351075464802	447471
5	s__Spiribacter curvatus	2.1216	0.06042654028436014	1335757
5	s__Spiribacter salinus	1.048	0.029848705796573075	1335746
5	s__Staphylococcus equorum	0.0085	0.00024209351075464802	246432
5	s__Staphylococcus warneri	0.5198	0.01480473022238424	1292
5	s__Staphylothermus marinus	0.0085	0.00024209351075464802	2280
5	s__Stappia sp900105595	0.017	0.00048418702150929604	1881061
5	s__Streptococcus agalactiae	0.1022	0.0029108184469558854	1311
5	s__Streptococcus iniae	0.1193	0.0033978536274152362	1346
5	s__Sulfurimonas autotrophica	0.017	0.00048418702150929604	202747
5	s__Sulfurimonas denitrificans	0.017	0.00048418702150929604	39766
5	s__Sulfurovum sp000010345	0.8521	0.024269162413415948	387093
5	s__Synechococcus_C sp000063505	0.0085	0.00024209351075464802	32051
5	s__Synechococcus_C sp001040845	0.017	0.00048418702150929604	32052
5	s__Syntrophotalea acetylenica	5.0149	0.14283232318629227	29542
5	s__Syntrophotalea carbinolica	0.2763	0.007869463179001087	19
5	s__Thalassolituus oleivorans	0.4487	0.01277968920889536	187493
5	s__Thalassoporum mexicanum	0.017	0.00048418702150929604	82654
5	s__Thalassotalea_A crassostreae	0.0085	0.00024209351075464802	1763536
5	s__Thermococcus cleftensis	0.017	0.00048418702150929604	163003
5	s__Thermococcus gammatolerans	0.0085	0.00024209351075464802	187878
5	s__Thermococcus onnurineus	0.017	0.00048418702150929604	342948
5	s__Thermococcus piezophilus	0.0085	0.00024209351075464802	1712654
5	s__Thermococcus sp000221185	0.017	0.00048418702150929604	1042877
5	s__Thermococcus_A litoralis	0.0085	0.00024209351075464802	2265
5	s__Thermococcus_B barophilus	0.0256	0.0007291286912139987	55802
5	s__Thermoplasma volcanium	0.0341	0.0009712222019686467	50339
5	s__Thermotoga maritima	0.1789	0.005095356361647827	126740,2336
5	s__Thermovirga lienii	0.0596	0.0016975027342325908	336261
5	s__Thioflavicoccus mobilis	0.1278	0.003639947138169884	80679
5	s__Thiolapillus brandeum	0.1108	0.003155760116660588	1076588
5	s__Tistrella mobilis	0.0304	0.0008658403208166235	171437
5	s__Tsuneonella dongtanensis	0.0085	0.00024209351075464802	692370
5	s__UJ101 sp001880285	0.0511	0.0014554092234779427	1150389
5	s__Vibrio alginolyticus	0.0256	0.0007291286912139987	663
5	s__Vibrio anguillarum	0.2471	0.00703780076558512	55601
5	s__Vibrio cholerae	0.0767	0.0021845379146919414	666
5	s__Vibrio coralliilyticus	0.2556	0.007279894276339768	190893
5	s__Vibrio natriegens	0.017	0.00048418702150929604	1116375
5	s__Vibrio parahaemolyticus	0.017	0.00048418702150929604	670
