panel	sample	gtdb_species	is_truth_species	calibrated_probability	calibrated_abundance	reported_ani	max_xny	max_breadth	max_real_min_af	max_zip_af	max_mean_depth	max_depth_cv	profile
hmp_airskin_gtdb_source_abundance	23	s__Streptococcus suis	True	0.5361821106114453	0.0023398963107873	0.921785	240.0	0.080121	0.24	1.0	0.194675	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Streptococcus hominis	True	0.5142372262154411	0.005050606998319	0.944257	461.0	0.265341	0.461	0.664754	0.688926	2.427307	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Enterobacter cloacae_M	True	0.5047221361692318	0.0061683892725509	0.917921	583.0	0.155016	0.583	1.0	0.471376	3.611709	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Collimonas sp039923675	False	0.5004448505641946	0.003040979588585	0.842263	65.0	0.023545	0.065	1.0	0.043988	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Methylopumilus planktonicus	True	0.4669568934992898	0.0010716568744703	0.977917	384.0	0.241415	0.384	1.0	0.306536	2.824944	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Streptococcus constellatus	True	0.4632397051231784	0.0029570614787271	0.93528	328.0	0.179903	0.328	0.691135	0.331067	5.878397	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Propionibacterium sp964293265	False	0.3998653047133197	0.0161297996604889	0.816078	25.0	0.017478	0.025	1.0	0.131149	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Dryocola sp946480445	False	0.3884998093772669	0.0024506055668325	0.818676	35.0	0.012591	0.035	1.0	0.021098	22.338308	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	23	s__Klebsiella sp902490055	False	0.351842551771164	0.0151918270987964	1.0	293.0	0.174004	0.293	1.0	7.063675	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Companilactobacillus allii	True	0.9653892884201049	0.0903810203510224	1.0	1000.0	0.953591	1.0	1.0	69.246346	0.433003	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Levilactobacillus brevis	True	0.9653132374899088	0.1635556717844443	0.98387	729.0	0.702783	0.729	0.702783	92.351581	14.106736	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus acidophilus	True	0.9626240228181768	0.0088977157923662	1.0	997.0	0.945986	0.997	1.0	6.768028	0.684201	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lacticaseibacillus rhamnosus	True	0.9609989185181848	0.0067323933670082	1.0	969.0	0.948685	0.969	1.0	5.154625	0.6016	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Melissococcus plutonius	True	0.960965411739948	0.0041392901074875	1.0	934.0	0.925618	0.934	1.0	3.193113	0.617208	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Fructilactobacillus lindneri	True	0.9561208430357008	0.0089708158243858	1.0	971.0	0.938306	0.971	1.0	6.767924	1.088368	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Companilactobacillus crustorum	True	0.9502277539909536	0.0128714576078656	1.0	923.0	0.861852	0.923	1.0	8.913156	0.968948	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Latilactobacillus curvatus	True	0.9486597079465332	0.083389648156956	0.98839	876.0	0.801606	0.876	0.801606	53.706961	0.774014	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Pediococcus damnosus	True	0.948472655096057	0.017375049330063	1.0	977.0	0.909939	0.977	1.0	12.702707	0.728606	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Secundilactobacillus paracollinoides	True	0.9451903437408522	0.0048373519465942	1.0	876.0	0.827772	0.876	1.0	3.284573	1.433137	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus delbrueckii	True	0.944770875914554	0.1499618903671708	0.954152	784.0	0.506916	0.784	0.506916	61.076534	4.922817	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Limosilactobacillus fermentum	True	0.939020942003736	0.0465501994846189	0.994787	946.0	0.905226	0.946	0.905226	33.856031	0.641649	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Pediococcus acidilactici	True	0.938037328436946	0.0111558255471357	1.0	598.0	0.533793	0.598	1.0	4.78506	3.63666	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Pediococcus pentosaceus	True	0.9333687765087066	0.0167984385451563	0.998382	867.0	0.814268	0.867	0.965031	10.989914	1.274956	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus kefiranofaciens	True	0.9212434577300436	0.0045267949322791	1.0	819.0	0.739479	0.819	1.0	2.762246	3.032597	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Limosilactobacillus reuteri	True	0.9156937901601516	0.0075577249078124	1.0	969.0	0.418855	0.969	1.0	2.556927	15.642082	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lentilactobacillus buchneri	True	0.8913657015216124	0.0042782102386678	1.0	579.0	0.523924	0.579	1.0	1.860716	1.198427	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lacticaseibacillus paracasei	True	0.8748589191857105	0.018312231243627	0.990893	851.0	0.816683	0.851	0.818446	12.015788	0.665809	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactiplantibacillus plantarum	True	0.8616108327355311	0.2266798566844014	0.984628	963.0	0.808738	0.963	0.808738	147.291694	9.263129	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus gasseri	True	0.8441300980215396	0.0083168161592484	1.0	998.0	0.835623	0.998	1.0	5.59074	0.73359	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus helveticus	True	0.8195771996480026	0.0183614110463081	0.988087	918.0	0.775445	0.918	0.775446	11.439712	0.956167	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Loigolactobacillus backii	True	0.7835522170937947	0.0052780427126492	1.0	799.0	0.6581	0.799	1.0	2.831528	2.720203	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Paucilactobacillus hokkaidonensis	True	0.7226199501443177	0.0029149330844849	1.0	400.0	0.353418	0.4	1.0	0.915739	4.444547	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus amylovorus	True	0.6432036693650731	0.0437063306817726	0.963865	675.0	0.516943	0.675	0.516943	18.152836	1.329116	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Lactiplantibacillus paraplantarum	True	0.5105485254583578	0.0280730512820445	0.973121	681.0	0.491312	0.681	0.553591	11.081651	2.585235	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	24	s__Loigolactobacillus iwatensis	False	0.4957896285057437	0.0063778288144283	0.975405	313.0	0.183312	0.313	0.582112	0.944963	3.991768	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Sphingomonas_D sanxanigenens	True	0.9858643584987898	0.0019411791620453	0.99334	731.0	0.618284	0.731	1.0	1.086769	25.4475	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas rhizophila_A	True	0.9794545101209496	0.003806467925522	0.980392	928.0	0.594521	0.928	1.0	1.602828	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus helveticus	True	0.9698321410329414	0.0541944720383494	0.989944	946.0	0.801534	0.946	0.801534	28.156952	0.793422	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Companilactobacillus allii	True	0.9626324868898012	0.0067449994741898	0.998119	992.0	0.947341	0.992	1.0	4.194834	0.561508	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lacticaseibacillus rhamnosus	True	0.9611807738594704	0.0123971432412645	0.999035	1000.0	0.978685	1.0	1.0	7.867078	0.479292	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus acidophilus	True	0.9567352431165456	0.004873113751633	0.995485	919.0	0.866986	0.919	1.0	2.860087	1.133074	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pediococcus pentosaceus	True	0.9556260653378036	0.0105131696162777	0.985274	770.0	0.722484	0.77	1.0	4.928873	0.929301	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Levilactobacillus brevis	True	0.9475305496298564	0.1400943141587216	0.982048	697.0	0.673716	0.697	0.696627	61.179521	10.584059	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pediococcus damnosus	True	0.9467156846144976	0.0221484868255431	0.995652	973.0	0.908771	0.973	0.951558	13.046911	1.231725	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Limosilactobacillus fermentum	True	0.9442918852936896	0.1584033836495329	0.995793	950.0	0.911609	0.95	0.911609	93.601274	0.638614	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pediococcus acidilactici	True	0.943318246083564	0.002575391578105	0.958601	373.0	0.326448	0.373	1.0	0.671438	7.517179	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Latilactobacillus curvatus	True	0.941332969250807	0.0312828994860399	0.987562	833.0	0.760606	0.833	0.865934	15.423234	0.816291	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Companilactobacillus crustorum	True	0.9319095060335492	0.0028364178532909	0.986131	665.0	0.619811	0.665	1.0	1.355081	2.960012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Limosilactobacillus reuteri	True	0.9257914243662854	0.0145923006680686	0.960905	979.0	0.423088	0.979	1.0	4.002184	13.571484	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Secundilactobacillus paracollinoides	True	0.9203080732552028	0.0030418807415143	0.980527	607.0	0.560841	0.607	1.0	1.284681	2.924134	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Ligilactobacillus salivarius	True	0.9147155519936792	0.0060043678424686	0.974979	593.0	0.564912	0.593	1.0	2.244451	1.072009	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus jensenii	True	0.9142253935832804	0.000578371025316	0.965356	171.0	0.145895	0.171	1.0	0.174947	2.618777	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pseudomonas citronellolis	True	0.9050132426823534	0.0120457851855579	0.94574	533.0	0.30297	0.533	0.543992	2.366572	6.420453	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus delbrueckii	True	0.8991234276711082	0.0230246084283564	0.964326	734.0	0.456202	0.734	0.456202	6.808605	6.599854	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lacticaseibacillus paracasei	True	0.8899441498950162	0.0245669189169237	0.9916	867.0	0.831266	0.867	0.831266	13.2373	0.655586	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactiplantibacillus plantarum	True	0.8576321290274476	0.054942107636492	0.989871	954.0	0.800238	0.954	1.0	28.499234	14.106736	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lentilactobacillus buchneri	True	0.8528468351396095	0.0022607300147168	0.970721	448.0	0.403825	0.448	1.0	0.769513	1.569911	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aquipseudomonas chlororaphis_I	True	0.8511596064329701	0.0094578846183212	0.921552	449.0	0.177635	0.449	1.0	1.091381	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pseudomonas aeruginosa	True	0.8497816964381129	0.1158630644050805	0.986456	1000.0	0.742327	1.0	0.742327	55.750526	0.948866	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Apilactobacillus kunkeei_F	True	0.8491446473364016	0.0079718406445013	0.930815	524.0	0.217014	0.524	0.466079	1.127814	8.261482	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Loigolactobacillus backii	True	0.8432901413864656	0.0178344173078552	0.991275	993.0	0.82534	0.993	0.825348	9.541238	0.86244	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus gasseri	True	0.8378152042788825	0.0082022742263021	0.991916	993.0	0.832956	0.993	1.0	4.450432	0.704617	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Herbaspirillum seropedicae	True	0.8365026387799148	0.0220738822724051	0.990282	998.0	0.80751	0.998	1.0	11.554079	0.750048	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Elizabethkingia anophelis	True	0.80940198290092	0.0116943371037247	0.976353	736.0	0.594082	0.736	0.641164	4.505595	1.005763	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aquipseudomonas silesiensis	True	0.7932850295043864	0.0136979234641035	0.975457	1000.0	0.582701	1.0	1.0	5.174514	1.242301	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Sphingobium sp001563265	True	0.7873039703341753	0.0040801236900488	0.984489	916.0	0.66039	0.916	1.0	1.880086	0.934364	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Fusobacterium animalis	True	0.7853199454859647	0.0020724613418596	0.980019	714.0	0.476164	0.714	1.0	0.865539	1.361421	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lacticaseibacillus casei	True	0.7731955655937361	0.0035526294177507	0.983982	776.0	0.632715	0.776	1.0	1.618875	1.911525	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Mycobacterium avium	True	0.7721732769202952	0.0040150041735446	0.978128	749.0	0.572258	0.749	1.0	1.608482	1.068357	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas maltophilia	True	0.7508869759407548	0.0036207203295082	0.932794	593.0	0.206162	0.593	1.0	0.535034	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas sp003525885	False	0.6646850835480934	0.0083505289649534	0.85696	313.0	0.04269	0.313	1.0	0.232675	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Streptococcus anginosus	False	0.6645194957583995	0.0017918634492731	0.91074	241.0	0.096407	0.241	1.0	0.162997	9.809293	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aquipseudomonas putida_Y	False	0.5970164355991427	0.0020595863974752	0.908358	263.0	0.098126	0.263	1.0	0.177785	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Paucilactobacillus hokkaidonensis	True	0.5733294595961551	0.0053097079172225	0.887792	117.0	0.081993	0.117	0.532653	0.29153	5.50056	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Streptococcus hominis	True	0.5626357921325627	0.001959583186228	0.937832	314.0	0.183181	0.314	1.0	0.32351	2.78735	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Apilactobacillus waqarii	False	0.5482497456115744	0.0081695168423319	0.911482	398.0	0.141929	0.398	0.242313	0.755368	4.547931	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Nonomuraea sp036276095	False	0.5442488590516492	8.585132514470097e-06	0.90596	3.0	0.000701	0.003	0.126328	0.000703	24.202544	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Rhodococcoides sp027158005	False	0.5442488590516492	8.585132514470097e-06	0.90596	3.0	0.000701	0.003	0.126328	0.000703	24.202544	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Actinoplanes sp040649415	False	0.5442488590516492	8.585132514470097e-06	0.90596	3.0	0.000701	0.003	0.126328	0.000703	24.202544	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Streptomyces laurentii	False	0.5442488590516492	8.585132514470097e-06	0.90596	3.0	0.000701	0.003	0.126328	0.000703	24.202544	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Nocardiopsis synnemataformans	False	0.5442488590516492	8.585132514470097e-06	0.90596	3.0	0.000701	0.003	0.126328	0.000703	24.202544	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus sp910589675	True	0.5245378703684997	0.0066852797763225	0.93031	787.0	0.213014	0.787	0.215846	0.935346	10.060926	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas forensis	True	0.5131364090621074	0.0029027462759507	0.952208	643.0	0.296201	0.643	1.0	0.65749	1.909631	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aquipseudomonas alloputida	True	0.5105221847996916	0.0016770486189709	0.945616	407.0	0.200341	0.407	0.972091	0.328583	2.577682	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Herbaspirillum rubrisubalbicans	True	0.5028033018683302	0.0016826033937306	0.953808	333.0	0.240342	0.333	1.0	0.394773	2.242279	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactiplantibacillus paraplantarum	True	0.4910373768712734	0.0145717415423574	0.968461	691.0	0.499602	0.691	0.769924	4.719307	1.750761	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pseudomonas delhiensis	False	0.4894812426031933	0.0116532685116704	0.916401	379.0	0.158865	0.379	0.335195	1.200644	3.863674	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stutzerimonas nitrititolerans	True	0.4762100902402868	0.0103986957784807	0.96481	656.0	0.460536	0.656	1.0	3.107884	1.406859	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas muris	True	0.4738487288562771	0.0062439469123905	0.947119	746.0	0.306967	0.746	0.872227	1.264485	2.163644	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Aquipseudomonas fluorescens_BI	False	0.4675167618354234	0.0109260506670043	0.87669	265.0	0.066294	0.265	1.0	0.469908	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus amylovorus	True	0.4440512480949254	0.0410212386992439	0.969235	664.0	0.508227	0.664	0.508227	13.513729	1.394697	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Endobacter medicaginis	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Pseudoroseomonas aerophila	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
hmp_airskin_gtdb_source_abundance	25	s__Algisphaera sp938015655	False	0.424859339980345	5.399572078247404e-06	1.0	4.0	0.0035	0.004	1.0	0.0035	18.230012	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv
