genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
1111328.0	1.0	1120998	GCF_000426305.1	GCF_000426305.1_ASM42630v1.fa	GCF_000426305.1	exact_accession	RS_GCF_000426305.1	bac120	GCA_000426305.1	1120998	109327	Anaerovorax odorimutans	Anaerovorax odorimutans DSM 5092	s__Anaerovorax odorimutans	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Anaerovorax;s__Anaerovorax odorimutans	source_genomes/GCF_000426305.1_ASM42630v1.fa	
189585.0	2.0	1531	GCF_900108895.1	GCF_900108895.1_IMG-taxon_2654588144_annotated_assembly.fa	GCF_900108895.1	exact_accession	RS_GCF_900108895.1	bac120	GCA_900108895.1	1531	1531	Enterocloster clostridioformis	Enterocloster clostridioformis	s__Enterocloster clostridioformis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis	source_genomes/GCF_900108895.1_IMG-taxon_2654588144_annotated_assembly.fa	
1684221.0	2.0	596152	GCF_000245055.1	GCF_000245055.1_ASM24505v1.fa	GCF_000245055.1	unmapped										source_genomes/GCF_000245055.1_ASM24505v1.fa	
2897325.0	10.0	876	GCF_900142115.1	GCF_900142115.1_IMG-taxon_2585428154_annotated_assembly.fa	GCF_900142115.1	exact_accession	RS_GCF_900142115.1	bac120	GCA_900142115.1	126333	126333	Halodesulfovibrio aestuarii	Halodesulfovibrio aestuarii	s__Halodesulfovibrio aestuarii	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__Halodesulfovibrio aestuarii	source_genomes/GCF_900142115.1_IMG-taxon_2585428154_annotated_assembly.fa	
320224.0	1.0	853	GCF_002549775.1	GCF_002549775.1_ASM254977v1.fa	GCF_002549775.1	exact_accession	RS_GCF_002549775.1	bac120	GCA_002549775.1	3435293	3435293	Faecalibacterium langellae	Faecalibacterium langellae	s__Faecalibacterium langellae	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium langellae	source_genomes/GCF_002549775.1_ASM254977v1.fa	
denovo8733.0	1.0	525341	GCF_000159615.1	GCF_000159615.1_ASM15961v1.fa	GCF_000159615.1	exact_accession	RS_GCF_000159615.1	bac120	GCA_000159615.1	525341	1598	Limosilactobacillus reuteri	Limosilactobacillus reuteri CF48-3A	s__Limosilactobacillus kinnaridis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus kinnaridis	source_genomes/GCF_000159615.1_ASM15961v1.fa	
2883968.1	0.498904791951	1834198	GCF_001688705.2	GCF_001688705.2_ASM168870v2.fa	001688705.2	unique_assembly_core	GB_GCA_001688705.2	bac120	GCA_001688705.2	1834198	1834198	Hungateiclostridiaceae bacterium KB18	Hungateiclostridiaceae bacterium KB18	s__Acutalibacter muris	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	source_genomes/GCF_001688705.2_ASM168870v2.fa	
2883968.0	0.501095208049	1410672	GCF_000621785.1	GCF_000621785.1_ASM62178v1.fa	GCF_000621785.1	exact_accession	RS_GCF_000621785.1	bac120	GCA_000621785.1	1410672	1265	Ruminococcus flavefaciens	Ruminococcus flavefaciens ND2009	s__Ruminococcus flavefaciens_C	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_C	source_genomes/GCF_000621785.1_ASM62178v1.fa	
184451.0	16.0	1408320	GCF_000701545.1	GCF_000701545.1_ASM70154v1.fa	000701545.1	unique_assembly_core	GB_GCA_000701545.1	bac120	GCA_000701545.1	1408320	1408320	Lachnospiraceae bacterium AC2014	Lachnospiraceae bacterium AC2014	s__Roseburia ruminis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia ruminis	source_genomes/GCF_000701545.1_ASM70154v1.fa	
4402042.0	10.0	398512	GCF_000745845.1	GCF_000745845.1_ASM74584v1.fa	GCF_000745845.1	exact_accession	RS_GCF_000745845.1	bac120	GCA_000745845.1	398512	35825	Pseudobacteroides cellulosolvens	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	s__Pseudobacteroides cellulosolvens	d__Bacteria;p__Bacillota;c__Clostridia;o__Acetivibrionales;f__DSM-2933;g__Pseudobacteroides;s__Pseudobacteroides cellulosolvens	source_genomes/GCF_000745845.1_ASM74584v1.fa	
181348.0	9.0	1120996	GCF_900142955.1	GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly.fa	GCF_900142955.1	exact_accession	RS_GCF_900142955.1	bac120	GCA_900142955.1	1120996	264463	Anaerosporobacter mobilis	Anaerosporobacter mobilis DSM 15930	s__Anaerosporobacter mobilis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter mobilis	source_genomes/GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly.fa	
denovo4376.1	0.296600377399	1907658	GCF_900128495.1	GCF_900128495.1_PRJEB18049.fa	GCF_900128495.1	exact_accession	RS_GCF_900128495.1	bac120	GCA_900128495.1	1907658	1907658	Bacteroides ilei	Bacteroides ilei	s__Phocaeicola ilei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola ilei	source_genomes/GCF_900128495.1_PRJEB18049.fa	
denovo4376.0	0.703399622601	997875	GCF_000273035.1	GCF_000273035.1_Bact_dore_CL02T00C15_V1.fa	GCF_000273035.1	exact_accession	RS_GCF_000273035.1	bac120	GCA_000273035.1	997875	357276	Phocaeicola dorei	Phocaeicola dorei CL02T00C15	s__Phocaeicola dorei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	source_genomes/GCF_000273035.1_Bact_dore_CL02T00C15_V1.fa	
4447072.1	0.0263510771079	547042	GCF_000157915.1	GCF_000157915.1_ASM15791v1.fa	GCF_000157915.1	exact_accession	RS_GCF_000157915.1	bac120	GCA_000157915.1	547042	387090	Phocaeicola coprophilus	Phocaeicola coprophilus DSM 18228 = JCM 13818	s__Phocaeicola coprophilus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus	source_genomes/GCF_000157915.1_ASM15791v1.fa	
4469576.0	1.0	1121323	GCF_900142265.1	GCF_900142265.1_IMG-taxon_2585428190_annotated_assembly.fa	GCF_900142265.1	exact_accession	RS_GCF_900142265.1	bac120	GCA_900142265.1	1121323	160404	Anaerotignum lactatifermentans	Anaerotignum lactatifermentans DSM 14214	s__Anaerotignum lactatifermentans	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum lactatifermentans	source_genomes/GCF_900142265.1_IMG-taxon_2585428190_annotated_assembly.fa	
351309.0	21.0	37658	GCF_900112775.1	GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly.fa	GCF_900112775.1	exact_accession	RS_GCF_900112775.1	bac120	GCA_900112775.1	37658	37658	Anaeromicropila populeti	Anaeromicropila populeti	s__Anaeromicropila_A populeti	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaeromicropila_A;s__Anaeromicropila_A populeti	source_genomes/GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly.fa	
194878.0	1.0	185008	GCF_900101605.1	GCF_900101605.1_IMG-taxon_2595698227_annotated_assembly.fa	GCF_900101605.1	exact_accession	RS_GCF_900101605.1	bac120	GCA_900101605.1	185008	185008	Butyrivibrio hungatei	Butyrivibrio hungatei	s__Butyrivibrio hungatei_B	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_B	source_genomes/GCF_900101605.1_IMG-taxon_2595698227_annotated_assembly.fa	
178480.0	6.0	244362	GCF_900119155.1	GCF_900119155.1_IMG-taxon_2593339149_annotated_assembly.fa	GCF_900119155.1	exact_accession	RS_GCF_900119155.1	bac120	GCA_900119155.1	244362	244362	Ruminococcus sp. YE71	Ruminococcus sp. YE71	s__YE71 sp900119155	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp900119155	source_genomes/GCF_900119155.1_IMG-taxon_2593339149_annotated_assembly.fa	
175758.0	11.0	877422	GCF_000424465.1	GCF_000424465.1_ASM42446v1.fa	GCF_000424465.1	exact_accession	RS_GCF_000424465.1	bac120	GCA_000424465.1	877422	185008	Butyrivibrio hungatei	Butyrivibrio hungatei NK4A153	s__Butyrivibrio hungatei_A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_A	source_genomes/GCF_000424465.1_ASM42446v1.fa	
260752.0	1.0	999410	GCF_000371405.1	GCF_000371405.1_Clos_clos_CM201_V1.fa	GCF_000371405.1	exact_accession	RS_GCF_000371405.1	bac120	GCA_000371405.1	999410	1531	Enterocloster clostridioformis	[Clostridium] clostridioforme CM201	s__Enterocloster clostridioformis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis	source_genomes/GCF_000371405.1_Clos_clos_CM201_V1.fa	
denovo7195.0	1.0	469586	GCF_000159875.2	GCF_000159875.2_Bact_sp_1_1_6_V2.fa	GCF_000159875.2	exact_accession	RS_GCF_000159875.2	bac120	GCA_000159875.2	818	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron	s__Bacteroides thetaiotaomicron	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	source_genomes/GCF_000159875.2_Bact_sp_1_1_6_V2.fa	
175706.0	59.0	1227269	GCF_000467795.1	GCF_000467795.1_ASM46779v1.fa	GCF_000467795.1	exact_accession	RS_GCF_000467795.1	bac120	GCA_000467795.1	1227269	837	Porphyromonas gingivalis	Porphyromonas gingivalis F0568	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000467795.1_ASM46779v1.fa	
denovo11906.0	5.0	997895	GCF_000371685.1	GCF_000371685.1_Clos_bolt_90B3_V1.fa	GCF_000371685.1	exact_accession	RS_GCF_000371685.1	bac120	GCA_000371685.1	997895	208479	Enterocloster bolteae	Enterocloster bolteae 90B3	s__Enterocloster bolteae	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	source_genomes/GCF_000371685.1_Clos_bolt_90B3_V1.fa	
denovo5786.0	7.0	702438	GCF_000224615.1	GCF_000224615.1_Prev_oulo_F0390_V1.fa	GCF_000224615.1	exact_accession	RS_GCF_000224615.1	bac120	GCA_000224615.1	702438	28136	Segatella oulorum	Segatella oulorum F0390	s__Prevotella oulorum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oulorum	source_genomes/GCF_000224615.1_Prev_oulo_F0390_V1.fa	
197875.0	69.0	742723	GCF_000209385.2	GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	000209385.2	unique_assembly_core	GB_GCA_000209385.2	bac120	GCA_000209385.2	742723	742723	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_46FAA	s__Faecalimonas sp000209385	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp000209385	source_genomes/GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	
999986.1	0.460764204239	1127699	GCF_000318195.2	GCF_000318195.2_ASM31819v2.fa	GCF_000318195.2	exact_accession	RS_GCF_000318195.2	bac120	GCA_000318195.2	1127699	633701	Hoylesella saccharolytica	Hoylesella saccharolytica F0055	s__Prevotella saccharolytica	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella saccharolytica	source_genomes/GCF_000318195.2_ASM31819v2.fa	
denovo3683.0	1.0	1499682	GCF_000821285.2	GCF_000821285.2_Alistipes_jeddahmassiliense_str._AL-1.fa	GCF_000821285.2	exact_accession	RS_GCF_000821285.2	bac120	GCA_000821285.2	328813	328813	Alistipes onderdonkii	Alistipes onderdonkii	s__Alistipes onderdonkii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	source_genomes/GCF_000821285.2_Alistipes_jeddahmassiliense_str._AL-1.fa	
261315.0	0.996585458086	1520820	GCF_900116395.1	GCF_900116395.1_IMG-taxon_2595698216_annotated_assembly.fa	900116395.1	unique_assembly_core	GB_GCA_900116395.1	bac120	GCA_900116395.1	1520820	1520820	Lachnospiraceae bacterium XBD2001	Lachnospiraceae bacterium XBD2001	s__XBD2001 sp900116395	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__XBD2001;s__XBD2001 sp900116395	source_genomes/GCF_900116395.1_IMG-taxon_2595698216_annotated_assembly.fa	
261315.1	0.00341454191408	1520822	GCF_900100095.1	GCF_900100095.1_IMG-taxon_2593339216_annotated_assembly.fa	900100095.1	unique_assembly_core	GB_GCA_900100095.1	bac120	GCA_900100095.1	1520822	1520822	Lachnospiraceae bacterium C10	Lachnospiraceae bacterium C10	s__Weimeria sp900100095	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Weimeria;s__Weimeria sp900100095	source_genomes/GCF_900100095.1_IMG-taxon_2593339216_annotated_assembly.fa	
denovo10990.0	1.0	431947	GCF_000010505.1	GCF_000010505.1_ASM1050v1.fa	GCF_000010505.1	exact_accession	RS_GCF_000010505.1	bac120	GCA_000010505.1	431947	837	Porphyromonas gingivalis	Porphyromonas gingivalis ATCC 33277	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000010505.1_ASM1050v1.fa	
denovo1874.0	1.0	226186	GCF_000011065.1	GCF_000011065.1_ASM1106v1.fa	GCF_000011065.1	exact_accession	RS_GCF_000011065.1	bac120	GCA_000011065.1	226186	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron VPI-5482	s__Bacteroides thetaiotaomicron	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	source_genomes/GCF_000011065.1_ASM1106v1.fa	
327900.0	20.0	745368	GCF_900167555.1	GCF_900167555.1_IMG-taxon_2590828806_annotated_assembly.fa	GCF_900167555.1	exact_accession	RS_GCF_900167555.1	bac120	GCA_900167555.1	745368	745368	Gemmiger formicilis	Gemmiger formicilis	s__Gemmiger formicilis	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	source_genomes/GCF_900167555.1_IMG-taxon_2590828806_annotated_assembly.fa	
denovo2819.1	1.08321199054	1761889	GCF_900115435.1	GCF_900115435.1_IMG-taxon_2623620458_annotated_assembly.fa	GCF_900115435.1	exact_accession	RS_GCF_900115435.1	bac120	GCA_900115435.1	1761889	1761889	Prevotella sp. tf2-5	Prevotella sp. tf2-5	s__Prevotella sp900115435	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900115435	source_genomes/GCF_900115435.1_IMG-taxon_2623620458_annotated_assembly.fa	
denovo2819.0	18.9167880095	1122986	GCF_000382385.1	GCF_000382385.1_ASM38238v1.fa	GCF_000382385.1	exact_accession	RS_GCF_000382385.1	bac120	GCA_000382385.1	1122986	439703	Segatella maculosa	Segatella maculosa DSM 19339 = JCM 15638	s__Prevotella maculosa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella maculosa	source_genomes/GCF_000382385.1_ASM38238v1.fa	
187962.0	1.0	1597	GCF_002442835.1	GCF_002442835.1_ASM244283v1.fa	GCF_002442835.1	exact_accession	RS_GCF_002442835.1	bac120	GCA_002442835.1	1597	1597	Lacticaseibacillus paracasei	Lacticaseibacillus paracasei	s__Lacticaseibacillus paracasei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei	source_genomes/GCF_002442835.1_ASM244283v1.fa	
291950.0	1.0	1737424	GCF_001487165.1	GCF_001487165.1_Blautia_massiliensis1.fa	GCF_001487165.1	exact_accession	RS_GCF_001487165.1	bac120	GCA_001487165.1	1737424	1737424	Blautia massiliensis	Blautia massiliensis (ex Durand et al. 2017)	s__Blautia_A fusiformis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis	source_genomes/GCF_001487165.1_Blautia_massiliensis1.fa	
340139.0	63.0	397287	GCF_000403275.1	GCF_000403275.1_Lach_bact_28-4_V1.fa	GCF_000403275.1	unmapped										source_genomes/GCF_000403275.1_Lach_bact_28-4_V1.fa	
denovo7795.0	1.0	246198	GCF_000261025.1	GCF_000261025.1_ASM26102v1.fa	GCF_000261025.1	exact_accession	RS_GCF_000261025.1	bac120	GCA_000261025.1	246198	28131	Prevotella intermedia	Prevotella intermedia 17	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_000261025.1_ASM26102v1.fa	
4449984.1	1.55496857824	1630	GCF_900103115.1	GCF_900103115.1_IMG-taxon_2654588126_annotated_assembly.fa	GCF_900103115.1	exact_accession	RS_GCF_900103115.1	bac120	GCA_900103115.1	1630	1630	Kandleria vitulina	Kandleria vitulina	s__Kandleria vitulina	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Kandleria;s__Kandleria vitulina	source_genomes/GCF_900103115.1_IMG-taxon_2654588126_annotated_assembly.fa	
4449984.0	0.445031421758	1410659	GCF_000621925.1	GCF_000621925.1_ASM62192v1.fa	GCF_000621925.1	exact_accession	RS_GCF_000621925.1	bac120	GCA_000621925.1	1410659	1630	Kandleria vitulina	Kandleria vitulina WCE2011	s__Kandleria vitulina	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Kandleria;s__Kandleria vitulina	source_genomes/GCF_000621925.1_ASM62192v1.fa	
denovo6242.0	1.0	1227271	GCF_000467835.1	GCF_000467835.1_ASM46783v1.fa	GCF_000467835.1	exact_accession	RS_GCF_000467835.1	bac120	GCA_000467835.1	1227271	837	Porphyromonas gingivalis	Porphyromonas gingivalis F0570	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000467835.1_ASM46783v1.fa	
193680.0	5.10912686007	1532	GCF_002221555.2	GCF_002221555.2_ASM222155v2.fa	GCF_002221555.2	exact_accession	RS_GCF_002221555.2	bac120	GCA_002221555.2	1796616	1796616	Blautia pseudococcoides	Blautia pseudococcoides	s__Blautia pseudococcoides	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pseudococcoides	source_genomes/GCF_002221555.2_ASM222155v2.fa	
1109559.0	21.0	658089	GCF_000185525.1	GCF_000185525.1_ASM18552v1.fa	000185525.1	unique_assembly_core	GB_GCA_000185525.1	bac120	GCA_000185525.1	658089	658089	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 5_1_63FAA	s__Anaerostipes hadrus	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	source_genomes/GCF_000185525.1_ASM18552v1.fa	
denovo2280.0	3.0	525325	GCF_000159215.1	GCF_000159215.1_ASM15921v1.fa	GCF_000159215.1	exact_accession	RS_GCF_000159215.1	bac120	GCA_000159215.1	525325	1613	Limosilactobacillus fermentum	Limosilactobacillus fermentum ATCC 14931	s__Limosilactobacillus fermentum	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	source_genomes/GCF_000159215.1_ASM15921v1.fa	
1108599.0	304.0	1408428	GCF_000701705.1	GCF_000701705.1_ASM70170v1.fa	GCF_000701705.1	exact_accession	RS_GCF_000701705.1	bac120	GCA_000701705.1	1408428	35833	Bilophila wadsworthia	Bilophila wadsworthia ATCC 49260	s__Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	source_genomes/GCF_000701705.1_ASM70170v1.fa	
324894.0	2.71826793812	1720300	GCF_001487105.1	GCF_001487105.1_Ruminococcus_phoceensis.fa	GCF_001487105.1	exact_accession	RS_GCF_001487105.1	bac120	GCA_001487105.1	1720300	1720300	Mediterraneibacter massiliensis	Mediterraneibacter massiliensis	s__Mediterraneibacter massiliensis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter massiliensis	source_genomes/GCF_001487105.1_Ruminococcus_phoceensis.fa	
331878.0	1.0	1410630	GCF_000702085.1	GCF_000702085.1_ASM70208v1.fa	000702085.1	unique_assembly_core	GB_GCA_000702085.1	bac120	GCA_000702085.1	1410630	1410630	Lachnospiraceae bacterium P6A3	Lachnospiraceae bacterium P6A3	s__AC2028 sp000702085	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AC2028;s__AC2028 sp000702085	source_genomes/GCF_000702085.1_ASM70208v1.fa	
268720.0	1.0	428125	GCF_000154345.1	GCF_000154345.1_ASM15434v1.fa	000154345.1	unique_assembly_core	GB_GCA_000154345.1	bac120	GCA_000154345.1	428125	1535	[Clostridium] leptum	[Clostridium] leptum DSM 753	s__Clostridium_A leptum	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum	source_genomes/GCF_000154345.1_ASM15434v1.fa	
denovo5602.0	5.0	563192	GCF_000185705.2	GCF_000185705.2_Bilo_wads_3_1_6_V2.fa	GCF_000185705.2	exact_accession	RS_GCF_000185705.2	bac120	GCA_000185705.2	563192	35833	Bilophila wadsworthia	Bilophila wadsworthia 3_1_6	s__Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	source_genomes/GCF_000185705.2_Bilo_wads_3_1_6_V2.fa	
339549.1	0.296360660941	111105	GCF_000971515.1	GCF_000971515.1_ASM97151v1.fa	GCF_000971515.1	exact_accession	RS_GCF_000971515.1	bac120	GCA_000971515.1	111105	111105	Porphyromonas gulae	Porphyromonas gulae	s__Porphyromonas gulae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gulae	source_genomes/GCF_000971515.1_ASM97151v1.fa	
273737.0	5.0	258515	GCF_900103835.1	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly.fa	GCF_900103835.1	exact_accession	RS_GCF_900103835.1	bac120	GCA_900103835.1	258515	258515	Acetanaerobacterium elongatum	Acetanaerobacterium elongatum	s__Acetanaerobacterium elongatum	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acetanaerobacterium;s__Acetanaerobacterium elongatum	source_genomes/GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly.fa	
denovo7466.0	12.0	1236518	GCF_900129535.1	GCF_900129535.1_IMG-taxon_2695420955_annotated_assembly.fa	GCF_900129535.1	exact_accession	RS_GCF_900129535.1	bac120	GCA_900129535.1	1236518	589437	Prevotella scopos	Prevotella scopos JCM 17725	s__Prevotella scopos	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella scopos	source_genomes/GCF_900129535.1_IMG-taxon_2695420955_annotated_assembly.fa	
637934.0	10.0	1424294	GCF_001750685.1	GCF_001750685.1_ASM175068v1.fa	GCF_001750685.1	exact_accession	RS_GCF_001750685.1	bac120	GCA_001750685.1	1424294	1424294	Geosporobacter ferrireducens	Geosporobacter ferrireducens	s__Geosporobacter ferrireducens	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Thermotaleaceae;g__Geosporobacter;s__Geosporobacter ferrireducens	source_genomes/GCF_001750685.1_ASM175068v1.fa	
188785.0	1.0	415015	GCF_900107485.1	GCF_900107485.1_IMG-taxon_2599185206_annotated_assembly.fa	GCF_900107485.1	exact_accession	RS_GCF_900107485.1	bac120	GCA_900107485.1	415015	415015	Proteiniborus ethanoligenes	Proteiniborus ethanoligenes	s__Proteiniborus ethanoligenes	d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales;f__Proteiniboraceae;g__Proteiniborus;s__Proteiniborus ethanoligenes	source_genomes/GCF_900107485.1_IMG-taxon_2599185206_annotated_assembly.fa	
166911.0	2.0	1604	GCF_000191545.1	GCF_000191545.1_ASM19154v1.fa	GCF_000191545.1	exact_accession	RS_GCF_000191545.1	bac120	GCA_000191545.1	1604	1604	Lactobacillus amylovorus	Lactobacillus amylovorus	s__Lactobacillus amylovorus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	source_genomes/GCF_000191545.1_ASM19154v1.fa	
348376.0	0.807970100324	742765	GCF_000225745.1	GCF_000225745.1_Dorea_form_4_6_53AFAA_V1.fa	000225745.1	unique_assembly_core	GB_GCA_000225745.1	bac120	GCA_000225745.1	742765	39486	Dorea formicigenerans	Dorea formicigenerans 4_6_53AFAA	s__Dorea formicigenerans	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	source_genomes/GCF_000225745.1_Dorea_form_4_6_53AFAA_V1.fa	
