sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
13	OTU_97.34032.0	GCA_000967365.1	0.66774298587	s__Staphylococcus aureus	exact_accession
13	OTU_97.3717.0	GCA_001717705.1	1.0	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.31367.0	GCA_000010185.1	8.0	s__Finegoldia magna_H	exact_accession
13	OTU_97.20828.0	GCA_000191465.1	34.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.24447.1	GCA_000442645.1	1.58613257572	s__Corynebacterium maris	exact_accession
13	OTU_97.29687.0	GCA_001697925.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.39824.0	GCA_001642085.1	1.0	s__Streptococcus pantholopis	exact_accession
13	OTU_97.30055.0	GCA_001701005.1	2.0	s__Staphylococcus carnosus	exact_accession
13	OTU_97.161.0	GCA_000385905.1	1.0	s__Salmonella enterica	exact_accession
13	OTU_97.9674.0	GCA_001643035.1	10.1788148946	s__Corynebacterium glutamicum	exact_accession
13	OTU_97.9674.1	GCA_000819445.1	62.8211851054	s__Corynebacterium humireducens	exact_accession
13	OTU_97.9680.0	GCA_000185885.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
13	OTU_97.3568.0	GCA_000600005.1	0.0685984632279	s__Snodgrassella alvi	exact_accession
13	OTU_97.3568.1	GCA_001698045.1	39.9314015368	s__Neisseria meningitidis	exact_accession
13	OTU_97.25856.0	GCA_000769575.1	2.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.17807.0	GCA_001866985.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.34830.0	GCA_000253135.1	4.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.7325.0	GCA_000009405.1	3.0	s__Staphylococcus carnosus	exact_accession
13	OTU_97.34832.0	GCA_000024585.1	14.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.19931.0	GCA_001027105.1	2.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.17905.0	GCA_001698065.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.32148.0	GCA_000382905.1	16.0	s__Corynebacterium glutamicum	exact_accession
13	OTU_97.24774.0	GCA_001697885.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.3136.0	GCA_001697785.1	3.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.44585.0	GCA_000009645.1	690.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.25628.0	GCA_000382985.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.13374.0	GCA_001888185.1	1.0	s__Phaeobacter porticola	exact_accession
13	OTU_97.35010.0	GCA_001900185.1	19.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.31710.0	GCA_000009585.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.20673.0	GCA_001457495.1	2.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.34817.0	GCA_000494875.1	6.0	s__Staphylococcus warneri	exact_accession
13	OTU_97.35901.0	GCA_000816165.1	4.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.1223.0	GCA_001697445.1	26.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.10046.0	GCA_001028645.1	1.0	s__Staphylococcus capitis	exact_accession
13	OTU_97.9182.0	GCA_001697425.1	29.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.34668.0	GCA_000816085.1	0.131781046023	s__Staphylococcus hyicus	exact_accession
13	OTU_97.34668.1	GCA_001956655.1	0.868218953977	s__Staphylococcus epidermidis	unique_assembly_core
13	OTU_97.34717.0	GCA_001515705.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.32626.0	GCA_000145595.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.33590.0	GCA_001465755.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.22464.0	GCA_000189495.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
13	OTU_97.6638.0	GCA_001697565.1	3.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.1873.1	GCA_000215665.1	0.99981233841	s__Corynebacterium ulcerans	exact_accession
13	OTU_97.1873.0	GCA_001021045.1	4.00018766159	s__Corynebacterium testudinoris	exact_accession
13	OTU_97.35999.0	GCA_001188895.1	2.0	s__Staphylococcus coagulans	exact_accession
13	OTU_97.42267.0	GCA_001682255.1	1.0		unmapped
13	OTU_97.37297.1	GCA_001548415.1	9.94637821593	s__Staphylococcus aureus	exact_accession
13	OTU_97.37297.0	GCA_001611345.1	10.0536217841	s__Staphylococcus aureus	exact_accession
13	OTU_97.14774.0	GCA_001697845.1	876.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35048.0	GCA_000007645.1	13.0	s__Staphylococcus epidermidis	exact_accession
13	OTU_97.508.0	GCA_000219875.1	1.0	s__Alicyclobacillus acidocaldarius_A	exact_accession
13	OTU_97.32557.0	GCA_000967385.1	2.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.3579.0	GCA_000191525.1	46.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.25427.1	GCA_001697305.1	51.5423414511	s__Neisseria meningitidis	exact_accession
13	OTU_97.25427.0	GCA_001697725.1	24.4576585489	s__Neisseria meningitidis	exact_accession
13	OTU_97.42478.0	GCA_000815165.1	5.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.41608.0	GCA_001267845.1	0.121513100918	s__Streptococcus pyogenes	exact_accession
13	OTU_97.41608.1	GCA_000831485.1	0.878486899082	s__Streptococcus iniae	exact_accession
13	OTU_97.409.0	GCA_001641025.1	4.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.38047.0	GCA_001941945.1	1.0	s__Roseomonas sp001941945	exact_accession
13	OTU_97.20539.0	GCA_001548235.1	1.0	s__Rothia mucilaginosa_B	exact_accession
13	OTU_97.5420.0	GCA_000767645.1	5.0	s__Corynebacterium ulcerans	exact_accession
13	OTU_97.25225.0	GCA_000146265.3	1.0	s__Aggregatibacter actinomycetemcomitans	unique_assembly_core
13	OTU_97.24489.0	GCA_001697765.1	2.74674981318	s__Neisseria meningitidis	exact_accession
13	OTU_97.24489.1	GCA_000191445.1	18.2532501868	s__Neisseria meningitidis	exact_accession
13	OTU_97.36530.0	GCA_001515685.1	5.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.35920.0	GCA_000011525.1	40.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.1738.0	GCA_000730445.1	8.0	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.22402.0	GCA_000270465.1	1.0	s__Staphylococcus lugdunensis	exact_accession
13	OTU_97.34014.1	GCA_001717685.1	1.74348399129	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.34014.0	GCA_900092595.1	0.256516008711	s__Staphylococcus aureus	exact_accession
13	OTU_97.45246.0	GCA_000831165.1	4.0	s__Streptococcus hominis	exact_accession
13	OTU_97.12647.0	GCA_000196295.1	2.0	s__Neisseria lactamica	exact_accession
13	OTU_97.27090.0	GCA_001580495.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.37742.0	GCA_001611405.1	0.00165911235809	s__Staphylococcus aureus	exact_accession
13	OTU_97.34027.0	GCA_001558815.1	1.0		unmapped
13	OTU_97.34870.1	GCA_001278745.1	0.01628606971	s__Staphylococcus aureus	exact_accession
13	OTU_97.34870.0	GCA_000013465.1	0.98371393029	s__Staphylococcus aureus	exact_accession
13	OTU_97.34850.0	GCA_001922405.1	1.0	s__Staphylococcus condimenti	exact_accession
13	OTU_97.45281.1	GCA_000404145.1	46.7596937087	s__Corynebacterium glutamicum	exact_accession
13	OTU_97.45281.0	GCA_000255155.1	0.240306291258	s__Corynebacterium diphtheriae	exact_accession
13	OTU_97.38699.0	GCA_001640905.1	11.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.11735.0	GCA_001697805.1	2.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.15343.0	GCA_000011925.1	1.0	s__Staphylococcus epidermidis	exact_accession
13	OTU_97.34716.0	GCA_000772025.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.22248.0	GCA_001697505.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.12833.0	GCA_001698025.1	1.68954226033	s__Neisseria meningitidis	exact_accession
13	OTU_97.12833.1	GCA_001661115.1	0.310457739666	s__Neisseria gonorrhoeae	exact_accession
13	OTU_97.37742.1	GCA_001717725.1	0.998340887642	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.3011.0	GCA_000967345.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.38446.0	GCA_000007325.1	0.00577320739747	s__Fusobacterium nucleatum	exact_accession
13	OTU_97.38446.1	GCA_001296185.1	0.994226792603	s__Fusobacterium nucleatum	exact_accession
13	OTU_97.23938.0	GCA_000418365.1	152.0	s__Corynebacterium terpenotabidum	exact_accession
13	OTU_97.27153.0	GCA_000800415.1	10.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35712.0	GCA_001975005.1	46.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.17704.0	GCA_000695215.1	0.0316418636438	s__Staphylococcus aureus	exact_accession
13	OTU_97.17704.1	GCA_001611325.1	0.968358136356	s__Staphylococcus aureus	exact_accession
13	OTU_97.36233.0	GCA_000010445.1	10.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.28687.0	GCA_001697325.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.44239.1	GCA_000233735.1	0.940399291437	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.44239.0	GCA_001867065.1	0.0596007085635	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.6602.0	GCA_001697405.1	6.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.34382.0	GCA_000332735.1	27.0	s__Staphylococcus warneri	exact_accession
13	OTU_97.5263.0	GCA_000009465.1	0.0106179268658	s__Neisseria meningitidis	exact_accession
13	OTU_97.5263.1	GCA_001697705.1	0.989382073134	s__Neisseria meningitidis	exact_accession
13	OTU_97.42331.0	GCA_001697205.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35057.0	GCA_001611385.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.45365.0	GCA_000019025.1	0.0795400407919	s__Streptococcus pneumoniae	exact_accession
13	OTU_97.42098.0	GCA_001594205.1	6.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.37290.0	GCA_001683315.1	5.0	s__Staphylococcus equorum	exact_accession
13	OTU_97.7686.1	GCA_001697165.1	3.05503378483	s__Neisseria meningitidis	exact_accession
13	OTU_97.7686.0	GCA_001029815.1	1.94496621517	s__Neisseria meningitidis	exact_accession
13	OTU_97.353.0	GCA_000807375.1	0.504710425768	s__Lactococcus lactis	exact_accession
13	OTU_97.353.1	GCA_000236475.1	0.495289574232	s__Lactococcus cremoris	exact_accession
13	OTU_97.44112.0	GCA_000695875.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.13934.0	GCA_000025145.2	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.7442.1	GCA_000418345.1	0.99012264104	s__Staphylococcus aureus	exact_accession
13	OTU_97.7442.0	GCA_001442815.1	0.0098773589604		unmapped
13	OTU_97.13161.0	GCA_000008805.1	4.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.29856.0	GCA_000026965.1	10.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.9660.0	GCA_001029835.1	7.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35249.0	GCA_001515765.1	3.50510580064	s__Staphylococcus aureus	exact_accession
13	OTU_97.35249.1	GCA_900096745.1	0.49489419936	s__Staphylococcus aureus	exact_accession
15	OTU_97.36183.0	GCA_000011265.1	10.73492789	s__Staphylococcus aureus	exact_accession
15	OTU_97.36183.1	GCA_001880265.1	0.265072109958	s__Staphylococcus aureus	exact_accession
15	OTU_97.4716.0	GCA_900070355.1	1.0	s__Devriesea agamarum	exact_accession
15	OTU_97.41740.0	GCA_001941465.1	1.0	s__Corynebacterium flavescens	exact_accession
15	OTU_97.34663.1	GCA_000025085.1	19.8744548739	s__Staphylococcus lugdunensis	exact_accession
15	OTU_97.34663.0	GCA_001548295.1	0.125545126092	s__Staphylococcus aureus	exact_accession
15	OTU_97.31767.0	GCA_000815205.1	3.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.26784.0	GCA_000828035.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.44759.0	GCA_000953575.1	0.317434916549	s__Staphylococcus xylosus	exact_accession
15	OTU_97.44759.1	GCA_001021875.1	0.682565083451	s__Staphylococcus aureus	exact_accession
15	OTU_97.26944.0	GCA_000027045.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.45365.1	GCA_000211075.1	2.76137987762	s__Streptococcus pneumoniae	exact_accession
15	OTU_97.34032.1	GCA_001725965.1	1.33225701413	s__Staphylococcus aureus	exact_accession
15	OTU_97.34032.0	GCA_000967365.1	0.66774298587	s__Staphylococcus aureus	exact_accession
15	OTU_97.10630.0	GCA_001281025.1	1.0	s__Streptococcus mitis_AK	exact_accession
15	OTU_97.25856.0	GCA_000769575.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.34832.0	GCA_000024585.1	20.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.44585.0	GCA_000009645.1	128.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.5688.0	GCA_000177535.2	1.0	s__Corynebacterium resistens	exact_accession
15	OTU_97.36271.0	GCA_000800315.1	1.0	s__Neisseria meningitidis	exact_accession
15	OTU_97.35010.0	GCA_001900185.1	3.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.34817.0	GCA_000494875.1	2.0	s__Staphylococcus warneri	exact_accession
15	OTU_97.7287.0	GCA_001558795.1	1.0		unmapped
15	OTU_97.44856.0	GCA_000211095.1	0.643897638151	s__Streptococcus pneumoniae	exact_accession
15	OTU_97.44856.1	GCA_000427035.1	0.356102361849	s__Streptococcus agalactiae	exact_accession
15	OTU_97.34725.0	GCA_001618305.1	2.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.34717.0	GCA_001515705.1	2.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.32626.0	GCA_000145595.1	2.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.22464.0	GCA_000189495.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
15	OTU_97.27108.0	GCA_001682435.2	1.0	s__Staphylococcus pseudintermedius	exact_accession
15	OTU_97.44237.0	GCA_000091725.1	19.0	s__Propionibacterium freudenreichii	exact_accession
15	OTU_97.34864.0	GCA_001640925.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.43151.1	GCA_000019145.1	0.516241859481		unmapped
15	OTU_97.43151.0	GCA_000635915.2	0.483758140519	s__Brevundimonas sanguinis	exact_accession
15	OTU_97.44958.1	GCA_001647895.1	0.899657977338	s__Haemophilus_B ducreyi	exact_accession
15	OTU_97.44958.0	GCA_000165525.1	0.100342022662	s__Haemophilus influenzae	exact_accession
15	OTU_97.37297.1	GCA_001548415.1	14.9195673239	s__Staphylococcus aureus	exact_accession
15	OTU_97.37297.0	GCA_001611345.1	15.0804326761	s__Staphylococcus aureus	exact_accession
15	OTU_97.35048.0	GCA_000007645.1	3.0	s__Staphylococcus epidermidis	exact_accession
15	OTU_97.42478.0	GCA_000815165.1	9.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.35604.0	GCA_000011505.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.44712.0	GCA_001922265.1	3.0	s__Corynebacterium pseudotuberculosis	exact_accession
15	OTU_97.29.0	GCA_000196015.1	1.0	s__Cupriavidus metallidurans	exact_accession
15	OTU_97.37847.0	GCA_000018965.1	1.0	s__Streptococcus pneumoniae	exact_accession
15	OTU_97.34670.1	GCA_000009865.1	0.78956606241	s__Staphylococcus haemolyticus	exact_accession
15	OTU_97.34670.0	GCA_000383005.1	0.21043393759	s__Staphylococcus aureus	exact_accession
15	OTU_97.34908.0	GCA_900129335.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.36530.0	GCA_001515685.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.35920.0	GCA_000011525.1	11.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.34014.1	GCA_001717685.1	0.871741995644	s__Staphylococcus aureus	unique_assembly_core
15	OTU_97.34014.0	GCA_900092595.1	0.128258004356	s__Staphylococcus aureus	exact_accession
15	OTU_97.45246.0	GCA_000831165.1	1.0	s__Streptococcus hominis	exact_accession
15	OTU_97.22880.0	GCA_001559115.1	1.0		unmapped
15	OTU_97.34870.1	GCA_001278745.1	0.01628606971	s__Staphylococcus aureus	exact_accession
15	OTU_97.34870.0	GCA_000013465.1	0.98371393029	s__Staphylococcus aureus	exact_accession
15	OTU_97.45281.1	GCA_000404145.1	23.8772904045	s__Corynebacterium glutamicum	exact_accession
15	OTU_97.45281.0	GCA_000255155.1	0.122709595536	s__Corynebacterium diphtheriae	exact_accession
15	OTU_97.38699.0	GCA_001640905.1	4.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.16155.0	GCA_000830055.1	1.0	s__Acinetobacter baumannii	exact_accession
15	OTU_97.15632.0	GCA_001717975.1	0.604413169724		unmapped
15	OTU_97.15632.1	GCA_000382965.1	0.395586830276	s__Staphylococcus aureus	exact_accession
15	OTU_97.35712.0	GCA_001975005.1	31.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.17704.0	GCA_000695215.1	0.0316418636438	s__Staphylococcus aureus	exact_accession
15	OTU_97.17704.1	GCA_001611325.1	0.968358136356	s__Staphylococcus aureus	exact_accession
15	OTU_97.44239.1	GCA_000233735.1	1.88079858287	s__Corynebacterium pseudotuberculosis	exact_accession
15	OTU_97.44239.0	GCA_001867065.1	0.119201417127	s__Corynebacterium pseudotuberculosis	exact_accession
15	OTU_97.34382.0	GCA_000332735.1	1.0	s__Staphylococcus warneri	exact_accession
15	OTU_97.35057.0	GCA_001611385.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.45365.0	GCA_000019025.1	0.238620122376	s__Streptococcus pneumoniae	exact_accession
15	OTU_97.42098.0	GCA_001594205.1	1.0	s__Staphylococcus aureus	exact_accession
15	OTU_97.35249.0	GCA_001515765.1	0.87627645016	s__Staphylococcus aureus	exact_accession
15	OTU_97.35249.1	GCA_900096745.1	0.12372354984	s__Staphylococcus aureus	exact_accession
16	OTU_97.7235.0	GCA_001465635.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.36183.0	GCA_000011265.1	0.975902535458	s__Staphylococcus aureus	exact_accession
16	OTU_97.36183.1	GCA_001880265.1	0.0240974645416	s__Staphylococcus aureus	exact_accession
16	OTU_97.44616.0	GCA_000751035.1	1.0	s__Staphylococcus epidermidis	exact_accession
16	OTU_97.27214.0	GCA_001717665.1	1.0	s__Staphylococcus aureus	unique_assembly_core
16	OTU_97.34663.1	GCA_000025085.1	5.96233646217	s__Staphylococcus lugdunensis	exact_accession
16	OTU_97.34663.0	GCA_001548295.1	0.0376635378277	s__Staphylococcus aureus	exact_accession
16	OTU_97.31767.0	GCA_000815205.1	2.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.34032.1	GCA_001725965.1	0.666128507065	s__Staphylococcus aureus	exact_accession
16	OTU_97.34032.0	GCA_000967365.1	0.333871492935	s__Staphylococcus aureus	exact_accession
16	OTU_97.31367.0	GCA_000010185.1	3.0	s__Finegoldia magna_H	exact_accession
16	OTU_97.26084.0	GCA_000815125.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.25856.0	GCA_000769575.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.44585.0	GCA_000009645.1	41.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.7051.0	GCA_000239235.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.16059.0	GCA_001045995.2	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.34817.0	GCA_000494875.1	1.0	s__Staphylococcus warneri	exact_accession
16	OTU_97.44237.0	GCA_000091725.1	5.0	s__Propionibacterium freudenreichii	exact_accession
16	OTU_97.37297.1	GCA_001548415.1	1.98927564319	s__Staphylococcus aureus	exact_accession
16	OTU_97.37297.0	GCA_001611345.1	2.01072435681	s__Staphylococcus aureus	exact_accession
16	OTU_97.35048.0	GCA_000007645.1	2.0	s__Staphylococcus epidermidis	exact_accession
16	OTU_97.41892.1	GCA_001506845.1	0.956205001103	s__Campylobacter_D jejuni	exact_accession
16	OTU_97.41892.0	GCA_000835285.1	0.0437949988973	s__Campylobacter_D jejuni	exact_accession
16	OTU_97.42478.0	GCA_000815165.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.37739.0	GCA_900004855.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.409.0	GCA_001641025.1	2.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.36530.0	GCA_001515685.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.35920.0	GCA_000011525.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.41463.0	GCA_000452385.2	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.34014.1	GCA_001717685.1	0.871741995644	s__Staphylococcus aureus	unique_assembly_core
16	OTU_97.34014.0	GCA_900092595.1	0.128258004356	s__Staphylococcus aureus	exact_accession
16	OTU_97.45246.0	GCA_000831165.1	1.0	s__Streptococcus hominis	exact_accession
16	OTU_97.38699.0	GCA_001640905.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.15632.0	GCA_001717975.1	0.604413169724		unmapped
16	OTU_97.15632.1	GCA_000382965.1	0.395586830276	s__Staphylococcus aureus	exact_accession
16	OTU_97.35712.0	GCA_001975005.1	9.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.35124.0	GCA_001027045.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.14171.0	GCA_001682335.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
16	OTU_97.34382.0	GCA_000332735.1	3.0	s__Staphylococcus warneri	exact_accession
16	OTU_97.42098.0	GCA_001594205.1	1.0	s__Staphylococcus aureus	exact_accession
16	OTU_97.37290.0	GCA_001683315.1	1.0	s__Staphylococcus equorum	exact_accession
17	OTU_97.16660.0	GCA_001879545.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.513.0	GCA_001602135.1	1.0	s__Aquipseudomonas chlororaphis	exact_accession
17	OTU_97.42383.0	GCA_000772185.1	1.0	s__Streptococcus pyogenes	exact_accession
17	OTU_97.40462.0	GCA_001545095.1	5.0	s__Erysipelothrix larvae	exact_accession
17	OTU_97.23667.1	GCA_001705585.1	0.842106649208	s__Streptococcus thermophilus	exact_accession
17	OTU_97.23667.0	GCA_000009545.1	0.157893350792	s__Streptococcus uberis	exact_accession
17	OTU_97.36183.0	GCA_000011265.1	8.78312281913	s__Staphylococcus aureus	exact_accession
17	OTU_97.36183.1	GCA_001880265.1	0.216877180875	s__Staphylococcus aureus	exact_accession
17	OTU_97.45122.0	GCA_001266635.1	1.0	s__Streptococcus agalactiae	exact_accession
17	OTU_97.326.0	GCA_000014125.1	0.223472077655	s__Clostridium_H novyi	exact_accession
17	OTU_97.326.1	GCA_000016985.1	0.776527922345	s__Alkaliphilus_A metalliredigens	exact_accession
17	OTU_97.34663.1	GCA_000025085.1	24.8430685924	s__Staphylococcus lugdunensis	exact_accession
17	OTU_97.34663.0	GCA_001548295.1	0.156931407615	s__Staphylococcus aureus	exact_accession
17	OTU_97.31767.0	GCA_000815205.1	2.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.5427.0	GCA_000225345.1	1.0	s__Roseburia hominis	exact_accession
17	OTU_97.45365.1	GCA_000211075.1	2.76137987762	s__Streptococcus pneumoniae	exact_accession
17	OTU_97.32724.0	GCA_900016155.1	1.0	s__Propionibacterium freudenreichii	exact_accession
17	OTU_97.34032.1	GCA_001725965.1	1.99838552119	s__Staphylococcus aureus	exact_accession
17	OTU_97.34032.0	GCA_000967365.1	1.00161447881	s__Staphylococcus aureus	exact_accession
17	OTU_97.10991.0	GCA_001723625.1	1.0	s__Erysipelothrix rhusiopathiae	exact_accession
17	OTU_97.9786.0	GCA_900120345.1	1.0	s__Claveliimonas monacensis	exact_accession
17	OTU_97.5033.0	GCA_001858005.1	1.0	s__Butyrivibrio hungatei	exact_accession
17	OTU_97.4850.0	GCA_001886655.1	1.0	s__Comamonas acidovorans	exact_accession
17	OTU_97.30055.0	GCA_001701005.1	1.0	s__Staphylococcus carnosus	exact_accession
17	OTU_97.35233.0	GCA_000568455.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.19286.0	GCA_000203895.1	1.0	s__Paracoccus denitrificans	exact_accession
17	OTU_97.297.0	GCA_000317955.1	1.0	s__Bordetella pertussis	exact_accession
17	OTU_97.44375.0	GCA_001655175.1	0.425286265564	s__Streptococcus agalactiae	exact_accession
17	OTU_97.44375.1	GCA_000772245.1	0.574713734436	s__Streptococcus pyogenes	exact_accession
17	OTU_97.34830.0	GCA_000253135.1	3.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.7325.0	GCA_000009405.1	1.0	s__Staphylococcus carnosus	exact_accession
17	OTU_97.34832.0	GCA_000024585.1	6.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.19931.0	GCA_001027105.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.40665.0	GCA_000190575.1	2.0	s__Phocaeicola salanitronis	exact_accession
17	OTU_97.41607.0	GCA_001697285.1	1.0	s__Thermoclostridium stercorarium	exact_accession
17	OTU_97.1065.0	GCA_001010825.1	1.0	s__Clostridioides difficile	exact_accession
17	OTU_97.44585.0	GCA_000009645.1	107.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.6835.0	GCA_000012845.1	1.0	s__Parabacteroides distasonis	exact_accession
17	OTU_97.463.0	GCA_000195315.1	3.0	s__Coriobacterium glomerans	exact_accession
17	OTU_97.1440.0	GCA_000025225.2	1.0	s__Mageeibacillus indolicus	exact_accession
17	OTU_97.34717.0	GCA_001515705.1	13.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.22464.0	GCA_000189495.1	1.0	s__Staphylococcus pseudintermedius	exact_accession
17	OTU_97.44237.0	GCA_000091725.1	9.0	s__Propionibacterium freudenreichii	exact_accession
17	OTU_97.1867.0	GCA_000210835.1	0.00128491772494	s__Bacteroides fragilis	exact_accession
17	OTU_97.1867.1	GCA_000738045.1	0.998715082275	s__Phocaeicola dorei	exact_accession
17	OTU_97.34864.0	GCA_001640925.1	2.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.15393.0	GCA_001262015.1	1.0	s__Prevotella fusca	exact_accession
17	OTU_97.35016.0	GCA_000013425.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.35999.0	GCA_001188895.1	2.0	s__Staphylococcus coagulans	exact_accession
17	OTU_97.37297.1	GCA_001548415.1	2.48659455398	s__Staphylococcus aureus	exact_accession
17	OTU_97.37297.0	GCA_001611345.1	2.51340544602	s__Staphylococcus aureus	exact_accession
17	OTU_97.39526.0	GCA_001640865.1	2.0	s__Phocaeicola dorei	exact_accession
17	OTU_97.25064.0	GCA_001444325.1	1.0	s__Porphyromonas gingivalis	exact_accession
17	OTU_97.1047.0	GCA_000013845.1	1.0		unmapped
17	OTU_97.1823.0	GCA_001281145.1	1.0	s__Staphylococcus aureus	exact_accession
17	OTU_97.605.0	GCA_000341465.2	1.0	s__Bordetella holmesii	exact_accession
17	OTU_97.32557.0	GCA_000967385.1	1.0	s__Staphylococcus aureus	exact_accession
