genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
262102.0	1.0	742726	GCF_000296465.1	GCF_000296465.1_Barn_inte_YIT_11860_V1.fa	GCF_000296465.1	exact_accession	RS_GCF_000296465.1	bac120	GCA_000296465.1	742726	487174	Barnesiella intestinihominis	Barnesiella intestinihominis YIT 11860	s__Barnesiella intestinihominis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	source_genomes/GCF_000296465.1_Barn_inte_YIT_11860_V1.fa	
133892.0	1.0	1408186	GCF_000498675.1	GCF_000498675.1_ASM49867v1.fa	GCF_000498675.1	exact_accession	RS_GCF_000498675.1	bac120	GCA_000498675.1	1408186	33959	Lactobacillus johnsonii	Lactobacillus johnsonii N6.2	s__Lactobacillus sp910589675	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp910589675	source_genomes/GCF_000498675.1_ASM49867v1.fa	
259983.0	1.0	1410622	GCF_000702245.1	GCF_000702245.1_ASM70224v1.fa	000702245.1	unique_assembly_core	GB_GCA_000702245.1	bac120	GCA_000702245.1	1410622	1410622	Lachnospiraceae bacterium C6A11	Lachnospiraceae bacterium C6A11	s__Eubacterium_Q sp000702245	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245	source_genomes/GCF_000702245.1_ASM70224v1.fa	
1111328.0	1.0	1120998	GCF_000426305.1	GCF_000426305.1_ASM42630v1.fa	GCF_000426305.1	exact_accession	RS_GCF_000426305.1	bac120	GCA_000426305.1	1120998	109327	Anaerovorax odorimutans	Anaerovorax odorimutans DSM 5092	s__Anaerovorax odorimutans	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Anaerovorax;s__Anaerovorax odorimutans	source_genomes/GCF_000426305.1_ASM42630v1.fa	
189585.0	1.0	1531	GCF_900108895.1	GCF_900108895.1_IMG-taxon_2654588144_annotated_assembly.fa	GCF_900108895.1	exact_accession	RS_GCF_900108895.1	bac120	GCA_900108895.1	1531	1531	Enterocloster clostridioformis	Enterocloster clostridioformis	s__Enterocloster clostridioformis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis	source_genomes/GCF_900108895.1_IMG-taxon_2654588144_annotated_assembly.fa	
1684221.0	5.0	596152	GCF_000245055.1	GCF_000245055.1_ASM24505v1.fa	GCF_000245055.1	unmapped										source_genomes/GCF_000245055.1_ASM24505v1.fa	
2897325.0	2.0	876	GCF_900142115.1	GCF_900142115.1_IMG-taxon_2585428154_annotated_assembly.fa	GCF_900142115.1	exact_accession	RS_GCF_900142115.1	bac120	GCA_900142115.1	126333	126333	Halodesulfovibrio aestuarii	Halodesulfovibrio aestuarii	s__Halodesulfovibrio aestuarii	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__Halodesulfovibrio aestuarii	source_genomes/GCF_900142115.1_IMG-taxon_2585428154_annotated_assembly.fa	
210073.0	1.0	1627893	GCF_001403575.1	GCF_001403575.1_Ihuella_massiliensis.fa	001403575.1	unique_assembly_core	GB_GCA_001403575.1	bac120	GCA_001403575.1	1627893	1627893	Ruminococcaceae bacterium cv2	Ruminococcaceae bacterium cv2	s__Ruthenibacterium lactatiformans	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	source_genomes/GCF_001403575.1_Ihuella_massiliensis.fa	
denovo5418.0	1.0	1410613	GCF_000702825.1	GCF_000702825.1_ASM70282v1.fa	GCF_000702825.1	exact_accession	RS_GCF_000702825.1	bac120	GCA_000702825.1	1410613	1410613	Prevotella sp. P6B1	Prevotella sp. P6B1	s__Prevotella sp000702825	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000702825	source_genomes/GCF_000702825.1_ASM70282v1.fa	
denovo8733.0	5.0	525341	GCF_000159615.1	GCF_000159615.1_ASM15961v1.fa	GCF_000159615.1	exact_accession	RS_GCF_000159615.1	bac120	GCA_000159615.1	525341	1598	Limosilactobacillus reuteri	Limosilactobacillus reuteri CF48-3A	s__Limosilactobacillus kinnaridis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus kinnaridis	source_genomes/GCF_000159615.1_ASM15961v1.fa	
2883968.1	1.99561916781	1834198	GCF_001688705.2	GCF_001688705.2_ASM168870v2.fa	001688705.2	unique_assembly_core	GB_GCA_001688705.2	bac120	GCA_001688705.2	1834198	1834198	Hungateiclostridiaceae bacterium KB18	Hungateiclostridiaceae bacterium KB18	s__Acutalibacter muris	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter muris	source_genomes/GCF_001688705.2_ASM168870v2.fa	
2883968.0	2.00438083219	1410672	GCF_000621785.1	GCF_000621785.1_ASM62178v1.fa	GCF_000621785.1	exact_accession	RS_GCF_000621785.1	bac120	GCA_000621785.1	1410672	1265	Ruminococcus flavefaciens	Ruminococcus flavefaciens ND2009	s__Ruminococcus flavefaciens_C	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus flavefaciens_C	source_genomes/GCF_000621785.1_ASM62178v1.fa	
denovo8991.0	1.0	665953	GCF_000185605.1	GCF_000185605.1_ASM18560v1.fa	GCF_000185605.1	exact_accession	RS_GCF_000185605.1	bac120	GCA_000185605.1	665953	28111	Bacteroides eggerthii	Bacteroides eggerthii 1_2_48FAA	s__Bacteroides eggerthii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	source_genomes/GCF_000185605.1_ASM18560v1.fa	
184451.0	9.0	1408320	GCF_000701545.1	GCF_000701545.1_ASM70154v1.fa	000701545.1	unique_assembly_core	GB_GCA_000701545.1	bac120	GCA_000701545.1	1408320	1408320	Lachnospiraceae bacterium AC2014	Lachnospiraceae bacterium AC2014	s__Roseburia ruminis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia ruminis	source_genomes/GCF_000701545.1_ASM70154v1.fa	
4334624.0	3.0	411468	GCF_000154505.1	GCF_000154505.1_ASM15450v1.fa	GCF_000154505.1	exact_accession	RS_GCF_000154505.1	bac120	GCA_000154505.1	411468	29347	[Clostridium] scindens	[Clostridium] scindens ATCC 35704	s__Clostridium_AP scindens	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens	source_genomes/GCF_000154505.1_ASM15450v1.fa	
181348.0	1.0	1120996	GCF_900142955.1	GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly.fa	GCF_900142955.1	exact_accession	RS_GCF_900142955.1	bac120	GCA_900142955.1	1120996	264463	Anaerosporobacter mobilis	Anaerosporobacter mobilis DSM 15930	s__Anaerosporobacter mobilis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__Anaerosporobacter mobilis	source_genomes/GCF_900142955.1_IMG-taxon_2588253509_annotated_assembly.fa	
denovo4376.1	0.296600377399	1907658	GCF_900128495.1	GCF_900128495.1_PRJEB18049.fa	GCF_900128495.1	exact_accession	RS_GCF_900128495.1	bac120	GCA_900128495.1	1907658	1907658	Bacteroides ilei	Bacteroides ilei	s__Phocaeicola ilei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola ilei	source_genomes/GCF_900128495.1_PRJEB18049.fa	
denovo4376.0	0.703399622601	997875	GCF_000273035.1	GCF_000273035.1_Bact_dore_CL02T00C15_V1.fa	GCF_000273035.1	exact_accession	RS_GCF_000273035.1	bac120	GCA_000273035.1	997875	357276	Phocaeicola dorei	Phocaeicola dorei CL02T00C15	s__Phocaeicola dorei	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	source_genomes/GCF_000273035.1_Bact_dore_CL02T00C15_V1.fa	
denovo6968.0	5.0	585543	GCF_000162215.1	GCF_000162215.1_ASM16221v1.fa	GCF_000162215.1	exact_accession	RS_GCF_000162215.1	bac120	GCA_000162215.1	585543	585543	Bacteroides sp. D20	Bacteroides sp. D20	s__Bacteroides uniformis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	source_genomes/GCF_000162215.1_ASM16221v1.fa	
denovo256.1	0.641632564768	563193	GCF_000162275.1	GCF_000162275.1_ASM16227v1.fa	GCF_000162275.1	exact_accession	RS_GCF_000162275.1	bac120	GCA_000162275.1	563193	563193	Parabacteroides sp. D13	Parabacteroides sp. D13	s__Parabacteroides distasonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	source_genomes/GCF_000162275.1_ASM16227v1.fa	
denovo256.0	0.358367435232	2025876	GCF_002257605.1	GCF_002257605.1_ASM225760v1.fa	GCF_002257605.1	exact_accession	RS_GCF_002257605.1	bac120	GCA_002257605.1	2025876	2025876	Parabacteroides sp. CT06	Parabacteroides sp. CT06	s__Parabacteroides distasonis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	source_genomes/GCF_002257605.1_ASM225760v1.fa	
denovo329.0	1.0	679199	GCF_000234115.1	GCF_000234115.1_Prevotella_sp_F0323_V1.fa	GCF_000234115.1	exact_accession	RS_GCF_000234115.1	bac120	GCA_000234115.1	679199	671218	Alloprevotella rava	Alloprevotella rava F0323	s__Alloprevotella rava	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella rava	source_genomes/GCF_000234115.1_Prevotella_sp_F0323_V1.fa	
4469576.0	2.0	1121323	GCF_900142265.1	GCF_900142265.1_IMG-taxon_2585428190_annotated_assembly.fa	GCF_900142265.1	exact_accession	RS_GCF_900142265.1	bac120	GCA_900142265.1	1121323	160404	Anaerotignum lactatifermentans	Anaerotignum lactatifermentans DSM 14214	s__Anaerotignum lactatifermentans	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum lactatifermentans	source_genomes/GCF_900142265.1_IMG-taxon_2585428190_annotated_assembly.fa	
351309.0	14.0	37658	GCF_900112775.1	GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly.fa	GCF_900112775.1	exact_accession	RS_GCF_900112775.1	bac120	GCA_900112775.1	37658	37658	Anaeromicropila populeti	Anaeromicropila populeti	s__Anaeromicropila_A populeti	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaeromicropila_A;s__Anaeromicropila_A populeti	source_genomes/GCF_900112775.1_IMG-taxon_2599185221_annotated_assembly.fa	
denovo2179.0	1.0	997883	GCF_000273155.1	GCF_000273155.1_Bact_frag_CL07T12C05_V1.fa	GCF_000273155.1	exact_accession	RS_GCF_000273155.1	bac120	GCA_000273155.1	997883	817	Bacteroides fragilis	Bacteroides fragilis CL07T12C05	s__Bacteroides fragilis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	source_genomes/GCF_000273155.1_Bact_frag_CL07T12C05_V1.fa	
194878.0	1.0	185008	GCF_900101605.1	GCF_900101605.1_IMG-taxon_2595698227_annotated_assembly.fa	GCF_900101605.1	exact_accession	RS_GCF_900101605.1	bac120	GCA_900101605.1	185008	185008	Butyrivibrio hungatei	Butyrivibrio hungatei	s__Butyrivibrio hungatei_B	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_B	source_genomes/GCF_900101605.1_IMG-taxon_2595698227_annotated_assembly.fa	
263687.0	1.0	1520801	GCF_900107545.1	GCF_900107545.1_IMG-taxon_2593339240_annotated_assembly.fa	GCF_900107545.1	exact_accession	RS_GCF_900107545.1	bac120	GCA_900107545.1	1520801	1520801	Pseudobutyrivibrio sp. ACV-2	Pseudobutyrivibrio sp. ACV-2	s__Pseudobutyrivibrio sp900107545	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio sp900107545	source_genomes/GCF_900107545.1_IMG-taxon_2593339240_annotated_assembly.fa	
178480.0	3.0	244362	GCF_900119155.1	GCF_900119155.1_IMG-taxon_2593339149_annotated_assembly.fa	GCF_900119155.1	exact_accession	RS_GCF_900119155.1	bac120	GCA_900119155.1	244362	244362	Ruminococcus sp. YE71	Ruminococcus sp. YE71	s__YE71 sp900119155	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__YE71;s__YE71 sp900119155	source_genomes/GCF_900119155.1_IMG-taxon_2593339149_annotated_assembly.fa	
175758.0	3.0	877422	GCF_000424465.1	GCF_000424465.1_ASM42446v1.fa	GCF_000424465.1	exact_accession	RS_GCF_000424465.1	bac120	GCA_000424465.1	877422	185008	Butyrivibrio hungatei	Butyrivibrio hungatei NK4A153	s__Butyrivibrio hungatei_A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio hungatei_A	source_genomes/GCF_000424465.1_ASM42446v1.fa	
denovo7195.0	4.0	469586	GCF_000159875.2	GCF_000159875.2_Bact_sp_1_1_6_V2.fa	GCF_000159875.2	exact_accession	RS_GCF_000159875.2	bac120	GCA_000159875.2	818	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron	s__Bacteroides thetaiotaomicron	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	source_genomes/GCF_000159875.2_Bact_sp_1_1_6_V2.fa	
175706.0	79.0	1227269	GCF_000467795.1	GCF_000467795.1_ASM46779v1.fa	GCF_000467795.1	exact_accession	RS_GCF_000467795.1	bac120	GCA_000467795.1	1227269	837	Porphyromonas gingivalis	Porphyromonas gingivalis F0568	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_000467795.1_ASM46779v1.fa	
denovo5786.0	7.0	702438	GCF_000224615.1	GCF_000224615.1_Prev_oulo_F0390_V1.fa	GCF_000224615.1	exact_accession	RS_GCF_000224615.1	bac120	GCA_000224615.1	702438	28136	Segatella oulorum	Segatella oulorum F0390	s__Prevotella oulorum	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella oulorum	source_genomes/GCF_000224615.1_Prev_oulo_F0390_V1.fa	
197875.0	74.0	742723	GCF_000209385.2	GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	000209385.2	unique_assembly_core	GB_GCA_000209385.2	bac120	GCA_000209385.2	742723	742723	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_46FAA	s__Faecalimonas sp000209385	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp000209385	source_genomes/GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	
175333.0	1.0	837	GCF_900157265.1	GCF_900157265.1_A7A1-28.fa	GCF_900157265.1	exact_accession	RS_GCF_900157265.1	bac120	GCA_900157265.1	837	837	Porphyromonas gingivalis	Porphyromonas gingivalis	s__Porphyromonas gingivalis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gingivalis	source_genomes/GCF_900157265.1_A7A1-28.fa	
denovo1874.0	1.0	226186	GCF_000011065.1	GCF_000011065.1_ASM1106v1.fa	GCF_000011065.1	exact_accession	RS_GCF_000011065.1	bac120	GCA_000011065.1	226186	818	Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron VPI-5482	s__Bacteroides thetaiotaomicron	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	source_genomes/GCF_000011065.1_ASM1106v1.fa	
327900.0	6.0	745368	GCF_900167555.1	GCF_900167555.1_IMG-taxon_2590828806_annotated_assembly.fa	GCF_900167555.1	exact_accession	RS_GCF_900167555.1	bac120	GCA_900167555.1	745368	745368	Gemmiger formicilis	Gemmiger formicilis	s__Gemmiger formicilis	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	source_genomes/GCF_900167555.1_IMG-taxon_2590828806_annotated_assembly.fa	
denovo2819.1	0.974890791488	1761889	GCF_900115435.1	GCF_900115435.1_IMG-taxon_2623620458_annotated_assembly.fa	GCF_900115435.1	exact_accession	RS_GCF_900115435.1	bac120	GCA_900115435.1	1761889	1761889	Prevotella sp. tf2-5	Prevotella sp. tf2-5	s__Prevotella sp900115435	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900115435	source_genomes/GCF_900115435.1_IMG-taxon_2623620458_annotated_assembly.fa	
denovo2819.0	17.0251092085	1122986	GCF_000382385.1	GCF_000382385.1_ASM38238v1.fa	GCF_000382385.1	exact_accession	RS_GCF_000382385.1	bac120	GCA_000382385.1	1122986	439703	Segatella maculosa	Segatella maculosa DSM 19339 = JCM 15638	s__Prevotella maculosa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella maculosa	source_genomes/GCF_000382385.1_ASM38238v1.fa	
187962.0	3.0	1597	GCF_002442835.1	GCF_002442835.1_ASM244283v1.fa	GCF_002442835.1	exact_accession	RS_GCF_002442835.1	bac120	GCA_002442835.1	1597	1597	Lacticaseibacillus paracasei	Lacticaseibacillus paracasei	s__Lacticaseibacillus paracasei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei	source_genomes/GCF_002442835.1_ASM244283v1.fa	
340139.0	46.0	397287	GCF_000403275.1	GCF_000403275.1_Lach_bact_28-4_V1.fa	GCF_000403275.1	unmapped										source_genomes/GCF_000403275.1_Lach_bact_28-4_V1.fa	
3327894.0	0.0869208507873	411476	GCF_000154125.1	GCF_000154125.1_ASM15412v1.fa	GCF_000154125.1	exact_accession	RS_GCF_000154125.1	bac120	GCA_000154125.1	411476	28116	Bacteroides ovatus	Bacteroides ovatus ATCC 8483	s__Bacteroides ovatus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	source_genomes/GCF_000154125.1_ASM15412v1.fa	
denovo7795.0	6.0	246198	GCF_000261025.1	GCF_000261025.1_ASM26102v1.fa	GCF_000261025.1	exact_accession	RS_GCF_000261025.1	bac120	GCA_000261025.1	246198	28131	Prevotella intermedia	Prevotella intermedia 17	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_000261025.1_ASM26102v1.fa	
193680.0	6.03805901645	1532	GCF_002221555.2	GCF_002221555.2_ASM222155v2.fa	GCF_002221555.2	exact_accession	RS_GCF_002221555.2	bac120	GCA_002221555.2	1796616	1796616	Blautia pseudococcoides	Blautia pseudococcoides	s__Blautia pseudococcoides	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pseudococcoides	source_genomes/GCF_002221555.2_ASM222155v2.fa	
1109559.0	10.0	658089	GCF_000185525.1	GCF_000185525.1_ASM18552v1.fa	000185525.1	unique_assembly_core	GB_GCA_000185525.1	bac120	GCA_000185525.1	658089	658089	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 5_1_63FAA	s__Anaerostipes hadrus	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	source_genomes/GCF_000185525.1_ASM18552v1.fa	
denovo2280.0	6.0	525325	GCF_000159215.1	GCF_000159215.1_ASM15921v1.fa	GCF_000159215.1	exact_accession	RS_GCF_000159215.1	bac120	GCA_000159215.1	525325	1613	Limosilactobacillus fermentum	Limosilactobacillus fermentum ATCC 14931	s__Limosilactobacillus fermentum	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	source_genomes/GCF_000159215.1_ASM15921v1.fa	
1108599.0	174.0	1408428	GCF_000701705.1	GCF_000701705.1_ASM70170v1.fa	GCF_000701705.1	exact_accession	RS_GCF_000701705.1	bac120	GCA_000701705.1	1408428	35833	Bilophila wadsworthia	Bilophila wadsworthia ATCC 49260	s__Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	source_genomes/GCF_000701705.1_ASM70170v1.fa	
denovo9496.0	1.0	1582	GCF_002091975.1	GCF_002091975.1_ASM209197v1.fa	002091975.1	unique_assembly_core	GB_GCA_002091975.1	bac120	GCA_002091975.1	1582	1582	Lacticaseibacillus casei	Lacticaseibacillus casei	s__Lacticaseibacillus paracasei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei	source_genomes/GCF_002091975.1_ASM209197v1.fa	
324894.0	4.07740190717	1720300	GCF_001487105.1	GCF_001487105.1_Ruminococcus_phoceensis.fa	GCF_001487105.1	exact_accession	RS_GCF_001487105.1	bac120	GCA_001487105.1	1720300	1720300	Mediterraneibacter massiliensis	Mediterraneibacter massiliensis	s__Mediterraneibacter massiliensis	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter massiliensis	source_genomes/GCF_001487105.1_Ruminococcus_phoceensis.fa	
denovo5602.0	9.0	563192	GCF_000185705.2	GCF_000185705.2_Bilo_wads_3_1_6_V2.fa	GCF_000185705.2	exact_accession	RS_GCF_000185705.2	bac120	GCA_000185705.2	563192	35833	Bilophila wadsworthia	Bilophila wadsworthia 3_1_6	s__Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	source_genomes/GCF_000185705.2_Bilo_wads_3_1_6_V2.fa	
denovo527.0	0.969302437332	1121098	GCF_000382445.1	GCF_000382445.1_Bact_mass_DSM_17679_V1.fa	GCF_000382445.1	exact_accession	RS_GCF_000382445.1	bac120	GCA_000382445.1	1121098	204516	Phocaeicola massiliensis	Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	s__Phocaeicola massiliensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis	source_genomes/GCF_000382445.1_Bact_mass_DSM_17679_V1.fa	
denovo527.1	1.03069756267	1739298	GCF_001811315.1	GCF_001811315.1_ASM181131v1.fa	GCF_001811315.1	exact_accession	RS_GCF_001811315.1	bac120	GCA_001811315.1	1739298	1739298	Bacteroides sp. HMSC067B03	Bacteroides sp. HMSC067B03	s__Bacteroides faecis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis	source_genomes/GCF_001811315.1_ASM181131v1.fa	
339549.1	0.592721321881	111105	GCF_000971515.1	GCF_000971515.1_ASM97151v1.fa	GCF_000971515.1	exact_accession	RS_GCF_000971515.1	bac120	GCA_000971515.1	111105	111105	Porphyromonas gulae	Porphyromonas gulae	s__Porphyromonas gulae	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas gulae	source_genomes/GCF_000971515.1_ASM97151v1.fa	
273737.0	4.0	258515	GCF_900103835.1	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly.fa	GCF_900103835.1	exact_accession	RS_GCF_900103835.1	bac120	GCA_900103835.1	258515	258515	Acetanaerobacterium elongatum	Acetanaerobacterium elongatum	s__Acetanaerobacterium elongatum	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acetanaerobacterium;s__Acetanaerobacterium elongatum	source_genomes/GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly.fa	
denovo2073.0	1.0	303541	GCF_000970735.1	GCF_000970735.1_ASM97073v1.fa	GCF_000970735.1	exact_accession	RS_GCF_000970735.1	bac120	GCA_000970735.1	303541	303541	Lactobacillus apis	Lactobacillus apis	s__Lactobacillus apis_A	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis_A	source_genomes/GCF_000970735.1_ASM97073v1.fa	
3154070.0	6.0	997884	GCF_000273175.1	GCF_000273175.1_Bact_nord_CL02T12C05_V1.fa	GCF_000273175.1	exact_accession	RS_GCF_000273175.1	bac120	GCA_000273175.1	997884	291645	Bacteroides nordii	Bacteroides nordii CL02T12C05	s__Bacteroides nordii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides nordii	source_genomes/GCF_000273175.1_Bact_nord_CL02T12C05_V1.fa	
denovo7466.0	35.0	1236518	GCF_900129535.1	GCF_900129535.1_IMG-taxon_2695420955_annotated_assembly.fa	GCF_900129535.1	exact_accession	RS_GCF_900129535.1	bac120	GCA_900129535.1	1236518	589437	Prevotella scopos	Prevotella scopos JCM 17725	s__Prevotella scopos	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella scopos	source_genomes/GCF_900129535.1_IMG-taxon_2695420955_annotated_assembly.fa	
