sample	ncbi_species_taxid	truth_name	abundance_pct_all	transfer_method	gtdb_species	taxid_gtdb_species_count	binomial_gtdb_species_count
8	1229	Nitrosococcus oceani	0.2566	unique_taxid	s__Nitrosococcus oceani	1	1
8	1229909	Candidatus Nitrosopumilus sediminis	0.0513	unique_taxid	s__Nitrosopumilus sediminis	1	0
8	1238	Piscirickettsia salmonis	0.1475	unique_gtdb_binomial	s__Piscirickettsia salmonis	2	1
8	1239415	Dokdonia sp. PRO95	0.0221	unique_taxid	s__Dokdonia sp000355805	1	0
8	1246	Leuconostoc lactis	0.0128	unique_gtdb_binomial	s__Leuconostoc lactis	2	1
8	1248727	endosymbiont of unidentified scaly snail isolate Monju	0.0064	unique_taxid	s__MONJU sp000801295	1	0
8	1250153	Maribacter sp. MAR_2009_60	0.0449	unmapped		0	0
8	1250205	Gramella sp. MAR_2010_147	0.0004	unique_taxid	s__Christiangramia sp900105135	1	0
8	1263979	Candidatus Endolissoclinum faulkneri	0.4777	ambiguous_taxid		2	0
8	126740	Thermotoga sp. RQ2	0.1283	unique_taxid	s__Thermotoga maritima	1	0
8	1267766	Altererythrobacter atlanticus	0.0064	unique_taxid	s__Croceibacterium_C atlanticum	1	0
8	1270	Micrococcus luteus	0.0385	unique_gtdb_binomial	s__Micrococcus luteus	5	1
8	1276	Kytococcus sedentarius	0.0064	unique_gtdb_binomial	s__Kytococcus sedentarius	3	1
8	1280380	Synechococcus sp. KORDI-100	0.0128	unique_taxid	s__Parasynechococcus sp000737535	1	0
8	1282	Staphylococcus epidermidis	0.0064	unique_gtdb_binomial	s__Staphylococcus epidermidis	4	1
8	1288970	Magnetospira sp. QH-2	0.2925	unique_taxid	s__Magnetospira sp000968135	1	0
8	1292	Staphylococcus warneri	0.4234	unique_gtdb_binomial	s__Staphylococcus warneri	4	1
8	1295392	Photobacterium gaetbulicola	0.0385	unique_taxid	s__Photobacterium gaetbulicola	1	1
8	1298608	Psychrobacter sp. JCM 18900	0.635	unique_taxid	s__Psychrobacter sp000586415	1	0
8	1301915	Methanocaldococcus bathoardescens	0.0128	unique_taxid	s__Methanocaldococcus bathoardescens	1	1
8	1307761	Salinispira pacifica	0.0064	unique_taxid	s__Salinispira pacifica	1	1
8	1307763	Kiritimatiella glycovorans	0.0257	unique_taxid	s__Kiritimatiella glycovorans	1	1
8	1311	Streptococcus agalactiae	0.0064	unique_gtdb_binomial	s__Streptococcus agalactiae	3	1
8	131112	Arcanobacterium phocae	0.0257	unique_gtdb_binomial	s__Arcanobacterium phocae	2	1
8	1329899	Cycloclasticus zancles	0.2117	unique_taxid	s__Cycloclasticus pugetii	1	0
8	133539	Nitrosococcus halophilus	2.5594	unique_taxid	s__Nitrosococcus halophilus	1	1
8	1335746	Spiribacter salinus	1.5202	unique_taxid	s__Spiribacter salinus	1	1
8	1335757	Spiribacter curvatus	4.0091	unique_taxid	s__Spiribacter curvatus	1	1
8	1336794	Formosa sp. Hel1_33_131	0.0004	ambiguous_taxid		2	0
8	1336795	Formosa sp. Hel3_A1_48	0.0091	ambiguous_taxid		2	0
8	1336802	Nonlabens sp. Hel1_33_55	0.0128	unique_taxid	s__Nonlabens sp900101765	1	0
8	133924	Leisingera methylohalidivorans	0.0064	unique_taxid	s__Leisingera methylohalidivorans	1	1
8	1346	Streptococcus iniae	0.0321	unique_taxid	s__Streptococcus iniae	1	1
8	1348774	Croceicoccus naphthovorans	0.0192	unique_taxid	s__Croceicoccus naphthovorans	1	1
8	1363	Lactococcus garvieae	0.0128	unique_gtdb_binomial	s__Lactococcus garvieae	6	1
8	1374	Planococcus kocurii	0.0064	unique_taxid	s__Planococcus kocurii	1	1
8	13773	Pyrobaculum aerophilum	0.0321	unique_taxid	s__Pyrobaculum aerophilum	1	1
8	1380358	Halomonas sp. 23_GOM-1509m	0.1125	unique_taxid	s__Vreelandella titanicae	1	0
8	1384459	Methyloceanibacter caenitepidi	0.0449	unique_taxid	s__Methyloceanibacter caenitepidi	1	1
8	1397108	Celeribacter marinus	0.0128	unique_gtdb_binomial	s__Celeribacter marinus	2	1
8	1408	Bacillus pumilus	0.0706	unique_gtdb_binomial	s__Bacillus pumilus	10	1
8	1410606	Candidatus Nitrosopelagicus brevis	0.0192	unique_taxid	s__Nitrosopelagicus brevis	1	0
8	1420916	Marinobacter similis	0.1026	unique_taxid	s__Marinobacter similis	1	1
8	1427356	Hyphomicrobium nitrativorans	0.1219	unique_taxid	s__Hyphomicrobium_C nitrativorans	1	0
8	1427364	Candidatus Thioglobus singularis	0.0192	ambiguous_taxid		3	0
8	1434100	Methanosarcina sp. MTP4	0.0128	unique_taxid	s__MTP4 sp000970045	1	0
8	1434102	Methanosarcina sp. WH1	0.0192	unique_taxid	s__Methanosarcina sp000969965	1	0
8	1453352	Sediminicola sp. YIK13	0.0128	unique_taxid	s__Sediminicola sp001430825	1	0
8	1458307	Octadecabacter temperatus	0.0257	unique_taxid	s__Octadecabacter temperatus	1	1
8	1462	Geobacillus kaustophilus	0.0257	ambiguous_taxid		2	0
8	146919	Salinibacter ruber	0.0192	unique_taxid	s__Salinibacter ruber	1	1
8	1491	Clostridium botulinum	0.0898	ambiguous_taxid		13	0
8	1494608	Arthrobacter sp. PAMC 25486	0.0192	unique_taxid	s__Specibacter sp000785535	1	0
8	149715	Marinitoga piezophila	0.0128	unique_taxid	s__Marinitoga piezophila	1	1
8	1510	[Clostridium] stercorarium	0.0641	unique_taxid	s__Thermoclostridium stercorarium	1	0
8	1526571	Lacimicrobium alkaliphilum	0.0192	unique_gtdb_binomial	s__Lacimicrobium alkaliphilum	2	1
8	1541959	Candidatus Izimaplasma sp. HR1	0.0706	unique_taxid	s__Xianfuyuplasma sp000755705	1	0
8	1543721	Sedimenticola thiotaurini	0.0321	unique_gtdb_binomial	s__Sedimenticola thiotaurini	3	1
8	1547283	Bacillus weihaiensis	0.0128	unique_taxid	s__Metabacillus weihaiensis	1	0
8	1548547	Woeseia oceani	0.0577	unique_taxid	s__Woeseia oceani	1	1
8	1555194	Formosa haliotis	0.0064	unique_taxid	s__Formosa haliotis	1	1
8	1564114	Rhodococcus sp. B7740	0.0449	unique_taxid	s__Rhodococcoides sp000954115	1	0
8	1582439	Candidatus Nitrosopumilus piranensis	0.0321	unique_taxid	s__Nitrosopumilus piranensis	1	0
8	158327	Hahella chejuensis	0.0641	unique_taxid	s__Hahella chejuensis	1	1
8	159346	Roseibacterium elongatum	0.0188	unique_taxid	s__Roseibacterium elongatum	1	1
8	160232	Nanoarchaeum equitans	0.0834	unique_taxid	s__Nanoarchaeum equitans	1	1
8	1608628	Candidatus Filomicrobium marinum	0.0064	unique_taxid	s__Filomicrobium insigne	1	0
8	1612552	Actinoalloteichus sp. ADI127-7	0.0064	unique_taxid	s__Actinoalloteichus_A fjordicus	1	0
8	161360	Planococcus antarcticus	0.0128	unique_taxid	s__Planococcus antarcticus	1	1
8	161398	Pseudoalteromonas phenolica	0.0128	unique_gtdb_binomial	s__Pseudoalteromonas phenolica	4	1
8	161895	Corynebacterium phocae	0.0513	unique_taxid	s__Corynebacterium phocae	1	1
8	1620421	Hoeflea sp. IMCC20628	0.0192	unique_taxid	s__Hoeflea sp001011155	1	0
8	1634516	Citromicrobium sp. JL477	0.0064	unique_taxid	s__Alteriqipengyuania bathyomarina	1	0
8	1644130	Maribacter sp. 1_2014MBL_MicDiv	0.0192	unique_taxid	s__Maribacter dokdonensis	1	0
8	1660251	Acidobacteria bacterium Mor1	0.0192	unique_taxid	s__Mor1 sp001664505	1	0
8	166314	Synechococcus sp. WH 8109	0.0257	unique_taxid	s__Parasynechococcus sp000161795	1	0
8	1670800	Mesorhizobium sp. B7	0.0064	unique_taxid	s__Aquibium oceanicum	1	0
8	167642	Ilyobacter polytropus	0.0321	unique_gtdb_binomial	s__Ilyobacter polytropus	2	1
8	168695	Salinispora tropica	0.0046	unique_taxid	s__Micromonospora tropica	1	0
8	168697	Salinispora arenicola	0.0097	unique_taxid	s__Micromonospora arenicola	1	0
8	1699311	Pseudomonas sp. P1.31	0.0064	unique_taxid	s__Aquipseudomonas rustica	1	0
8	1705394	Candidatus Thioglobus autotrophicus	0.0128	ambiguous_taxid		3	0
8	1712654	Thermococcus piezophilus	0.0385	unique_taxid	s__Thermococcus piezophilus	1	1
8	171437	Tistrella mobilis	0.0611	unique_gtdb_binomial	s__Tistrella mobilis	2	1
8	1723645	Rhodococcus sp. 008	0.0064	unique_taxid	s__Rhodococcus_F qingshengii	1	0
8	1736674	Algibacter alginolytica	0.1924	unique_taxid	s__Pseudalgibacter alginicilyticus	1	0
8	1737403	Nanohaloarchaea archaeon SG9	0.0321	unique_taxid	s__JBDGSM01 sp001761425	1	0
8	1763534	Flavobacterium crassostreae	0.0128	unique_taxid	s__Flavobacterium crassostreae	1	1
8	1763535	Hydrogenophaga sp. LPB0072	0.0257	unique_taxid	s__Hydrogenophaga crassostreae	1	0
8	1763536	Thalassotalea sp. LPB0090	0.0064	unique_taxid	s__Thalassotalea_A crassostreae	1	0
8	1763538	Paenibacillus sp. LPB0068	0.0257	unique_taxid	s__Paenibacillus_AQ crassostreae	1	0
8	1774	Mycobacterium chelonae	0.0064	unique_gtdb_binomial	s__Mycobacterium chelonae	4	1
8	1774273	Polaribacter vadi	0.0577	unique_gtdb_binomial	s__Polaribacter vadi	2	1
8	1790137	Wenyingzhuangia fucanilytica	0.0766	unique_taxid	s__Wenyingzhuangia fucanilytica	1	1
8	1792508	Yangia sp. CCB-MM3	0.0064	unique_taxid	s__Salipiger sp001687105	1	0
8	1800	Mycobacterium chubuense	0.0064	unique_gtdb_binomial	s__Mycobacterium chubuense	2	1
8	1816218	Colwellia sp. PAMC 20917	0.0064	unique_taxid	s__Colwellia_A sp001767295	1	0
8	1821621	Marinobacterium sp. ST58-10	0.0127	unique_taxid	s__Marinobacterium_A aestuarii	1	0
8	1833	Rhodococcus erythropolis	0.0064	ambiguous_taxid		5	0
8	1850250	Rhodobacter sp. LPB0142	0.0018	unique_taxid	s__Rhodobacter xanthinilyticus	1	0
8	1850252	Tenacibaculum sp. LPB0136	0.0321	unique_taxid	s__Polaribacter todarodis	1	0
8	1855377	Candidatus Aquiluna sp. UB-MaderosW2red	0.0257	unique_taxid	s__Aquiluna sp900100865	1	0
8	186192	Marinithermus hydrothermalis	0.0898	unique_taxid	s__Marinithermus hydrothermalis	1	1
8	1868325	Prosthecochloris sp. CIB 2401	0.0064	unique_taxid	s__Prosthecochloris vibrioformis	1	0
8	187137	Oceanithermus profundus	0.0257	unique_gtdb_binomial	s__Oceanithermus profundus	2	1
8	187145	Caldithrix abyssi	0.0192	unique_gtdb_binomial	s__Caldithrix abyssi	4	1
8	1873524	haloarchaeon HSR6	0.0064	unique_taxid	s__Halodesulfurarchaeum formicicum	1	0
8	1874317	Marinobacter salinus	0.0189	unique_taxid	s__Marinobacter salinus	1	1
8	187493	Thalassolituus oleivorans	0.3914	unique_gtdb_binomial	s__Thalassolituus oleivorans	2	1
8	187878	Thermococcus gammatolerans	0.0257	unique_taxid	s__Thermococcus gammatolerans	1	1
8	1881061	Stappia sp. ES.058	0.0321	unique_taxid	s__Stappia sp900105595	1	0
8	188908	Oleispira antarctica	0.0257	unique_taxid	s__Oleispira antarctica	1	1
8	1896164	Luteimonas sp. JM171	0.0513	unique_taxid	s__Luteimonas sp001717465	1	0
8	1897729	Halomonas aestuarii	0.0898	unique_taxid	s__Halomonas aestuarii	1	1
8	19	Pelobacter carbinolicus	0.0234	unique_taxid	s__Syntrophotalea carbinolica	1	0
8	1906738	Hyphomonas sp. Mor2	0.0128	unique_taxid	s__Henriciella sp001854405	1	0
8	190893	Vibrio coralliilyticus	0.1475	unique_gtdb_binomial	s__Vibrio coralliilyticus	2	1
8	191026	Desulfovibrio hydrothermalis	0.1668	unique_taxid	s__Maridesulfovibrio hydrothermalis	1	0
8	1913577	Gramella sp. LPB0144	0.0128	unique_taxid	s__Christiangramia salexigens	1	0
8	1917485	Sulfitobacter sp. AM1-D1	0.0513	unique_taxid	s__Sulfitobacter alexandrii	1	0
8	1920883	Donghicola sp. JLT3646	0.0005	unique_taxid	s__Marivivens geojensis	1	0
8	192843	Rhodoferax ferrireducens	0.0321	unique_gtdb_binomial	s__Rhodoferax ferrireducens	5	1
8	198252	Candidatus Pelagibacter ubique	0.0062	ambiguous_taxid		21	0
8	201	Campylobacter lari	0.0128	ambiguous_taxid		6	0
8	205844	Novosphingobium pentaromativorans	0.0257	unique_gtdb_binomial	s__Novosphingobium pentaromativorans	2	1
8	208216	Parvularcula bermudensis	0.0577	unique_taxid	s__Parvularcula bermudensis	1	1
8	212663	Vibrio tasmaniensis	0.0321	unique_gtdb_binomial	s__Vibrio tasmaniensis	4	1
8	215813	Dinoroseobacter shibae	0.0834	unique_taxid	s__Dinoroseobacter shibae	1	1
8	2177	Methanohalophilus halophilus	0.0257	unique_taxid	s__Methanohalophilus halophilus	1	1
8	2187	Methanococcus vannielii	0.0128	unique_taxid	s__Methanococcus vannielii	1	1
8	2189	Methanotorris igneus	0.0257	unique_taxid	s__Methanotorris igneus	1	1
8	2190	Methanocaldococcus jannaschii	0.0128	unique_taxid	s__Methanocaldococcus jannaschii	1	1
8	221822	Phaeobacter inhibens	0.0064	unique_taxid	s__Phaeobacter inhibens	1	1
8	2234	Archaeoglobus fulgidus	0.0834	unique_taxid	s__Archaeoglobus fulgidus	1	1
8	2261	Pyrococcus furiosus	0.0064	unique_taxid	s__Pyrococcus furiosus	1	1
8	228	Pseudoalteromonas haloplanktis	0.0064	unique_gtdb_binomial	s__Pseudoalteromonas haloplanktis	3	1
8	2280	Staphylothermus marinus	0.0257	unique_taxid	s__Staphylothermus marinus	1	1
8	228745	Thermovibrio ammonificans	0.0064	unique_taxid	s__Thermovibrio ammonificans	1	1
8	2296	Desulfobacterium autotrophicum	0.077	ambiguous_taxid		2	0
8	229980	Aeropyrum camini	0.0449	unique_taxid	s__Aeropyrum camini	1	1
8	232259	Belliella baltica	0.0064	unique_taxid	s__Belliella baltica	1	1
8	2336	Thermotoga maritima	0.077	unique_taxid	s__Thermotoga maritima	1	1
8	2426	Teredinibacter turnerae	0.0128	unique_gtdb_binomial	s__Teredinibacter turnerae	2	1
8	2434	Roseobacter denitrificans	0.077	unique_taxid	s__Roseobacter denitrificans	1	1
8	246432	Staphylococcus equorum	0.0064	unique_gtdb_binomial	s__Staphylococcus equorum	3	1
8	246969	Thermococcus sp. AM4	0.0064	unique_taxid	s__Thermococcus sp000151205	1	0
8	252307	Robiginitalea biformata	0.0257	unique_gtdb_binomial	s__Robiginitalea biformata	2	1
8	253245	Owenweeksia hongkongensis	0.077	unique_gtdb_binomial	s__Owenweeksia hongkongensis	4	1
8	261964	Kangiella koreensis	0.0128	unique_taxid	s__Kangiella koreensis	1	1
8	269261	Nitratifractor salsuginis	0.0192	unique_taxid	s__Nitratifractor salsuginis	1	1
8	271097	Shewanella sediminis	0.0064	unique_taxid	s__Shewanella sediminis	1	1
8	271098	Shewanella halifaxensis	0.0513	unique_gtdb_binomial	s__Shewanella halifaxensis	2	1
8	271420	Pseudomonas xanthomarina	0.0128	ambiguous_taxid		6	0
8	2724	Hirschia baltica	0.0094	unique_taxid	s__Hirschia baltica	1	1
8	2743	Marinobacter hydrocarbonoclasticus	0.0477	ambiguous_taxid		4	0
8	2746	Halomonas elongata	0.003	unique_gtdb_binomial	s__Halomonas elongata	2	1
8	2748	Carnobacterium divergens	0.0321	unique_gtdb_binomial	s__Carnobacterium divergens	2	1
8	28108	Alteromonas macleodii	0.117	unique_gtdb_binomial	s__Alteromonas macleodii	13	1
8	28173	Vibrio nigripulchritudo	0.0321	unique_taxid	s__Vibrio nigripulchritudo	1	1
8	28223	Desulfobacula toluolica	0.0513	unique_taxid	s__Desulfobacula toluolica	1	1
8	28229	Colwellia psychrerythraea	0.1475	ambiguous_taxid		4	0
8	290400	Jannaschia sp. CCS1	0.0385	unique_taxid	s__Gymnodinialimonas sp000013565	1	0
8	291990	Thermosediminibacter oceani	0.0128	unique_taxid	s__Thermosediminibacter oceani	1	1
8	29292	Pyrococcus abyssi	0.0192	unique_taxid	s__Pyrococcus abyssi	1	1
8	293091	Haloquadratum walsbyi	0.0641	unique_gtdb_binomial	s__Haloquadratum walsbyi	3	1
8	294	Pseudomonas fluorescens	0.0257	ambiguous_taxid		124	0
8	29486	Yersinia ruckeri	0.0192	unique_taxid	s__Yersinia ruckeri	1	1
8	29494	Vibrio furnissii	0.0064	unique_taxid	s__Vibrio furnissii	1	1
8	29498	Vibrio tubiashii	0.0706	unique_gtdb_binomial	s__Vibrio tubiashii	3	1
8	29542	Pelobacter acetylenicus	0.4256	unique_taxid	s__Syntrophotalea acetylenica	1	0
8	29549	Rhodothermus marinus	0.0962	unique_gtdb_binomial	s__Rhodothermus marinus	2	1
8	300231	Glaciecola nitratireducens	0.0898	unique_taxid	s__Glaciecola nitratireducens	1	1
8	307121	Micromonospora krabiensis	0.0031	unique_taxid	s__Micromonospora krabiensis	1	1
8	309805	Persephonella marina	0.0321	unique_taxid	s__Persephonella marina	1	1
8	313588	Croceibacter atlanticus	0.006	unique_taxid	s__Croceibacter atlanticus	1	1
8	313590	Dokdonia sp. MED134	0.0064	unique_taxid	s__Dokdonia sp947496725	1	0
8	313598	Polaribacter sp. MED152	0.0064	unique_taxid	s__Polaribacter sp000152945	1	0
8	313603	Maribacter sp. HTCC2170	0.0192	unique_taxid	s__Maribacter_A sp000153165	1	0
8	314275	Alteromonas mediterranea	1.4398	unique_taxid	s__Alteromonas mediterranea	1	1
8	314282	Psychromonas sp. CNPT3	0.0898	unique_taxid	s__Psychromonas sp000153405	1	0
8	316	Pseudomonas stutzeri	0.0321	ambiguous_taxid		51	0
8	316278	Synechococcus sp. RCC307	0.0641	unique_taxid	s__RCC307 sp000063525	1	0
8	316279	Synechococcus sp. CC9902	0.0577	ambiguous_taxid		2	0
8	320324	Formosa agariphila	0.0128	unique_taxid	s__Formosa agariphila	1	1
8	32051	Synechococcus sp. WH 7803	0.0449	unique_taxid	s__Synechococcus_C sp000063505	1	0
8	324767	Bacillus infantis	0.077	ambiguous_taxid		5	0
8	326544	Paraglaciecola psychrophila	0.0361	unique_gtdb_binomial	s__Paraglaciecola psychrophila	2	1
8	328515	Nonlabens dokdonensis	0.0577	unique_gtdb_binomial	s__Nonlabens dokdonensis	2	1
8	33	Myxococcus fulvus	0.0321	unique_taxid	s__Myxococcus fulvus	1	1
8	336261	Thermovirga lienii	0.0064	unique_taxid	s__Thermovirga lienii	1	1
8	338192	Nitrosopumilus maritimus	0.0064	unique_taxid	s__Nitrosopumilus maritimus	1	1
8	340345	Actinoalloteichus hymeniacidonis	0.0064	unique_taxid	s__Actinoalloteichus_A hymeniacidonis	1	0
8	342948	Thermococcus onnurineus	0.0064	unique_taxid	s__Thermococcus onnurineus	1	1
8	342949	Pyrococcus sp. NA2	0.0257	unique_taxid	s__Pyrococcus sp000211475	1	0
8	349106	Psychrobacter sp. PRwf-1	0.0064	unmapped		0	0
8	351091	Oscillibacter valericigenes	0.0577	unique_gtdb_binomial	s__Oscillibacter valericigenes	8	1
8	35746	Haloferax gibbonsii	0.0064	unique_taxid	s__Haloferax gibbonsii	1	1
8	357794	Psychromonas ingrahamii	0.0834	unique_taxid	s__Psychromonas ingrahamii	1	1
8	35806	Rhodovulum sulfidophilum	0.0321	unique_gtdb_binomial	s__Rhodovulum sulfidophilum	3	1
8	361183	Altererythrobacter epoxidivorans	0.0257	unique_taxid	s__Erythrobacter epoxidivorans	1	0
8	364197	Pseudomonas pohangensis	0.0128	unique_taxid	s__Aquipseudomonas pohangensis	1	0
8	36814	Mycobacterium rhodesiae	0.0064	unique_gtdb_binomial	s__Mycobacterium rhodesiae	3	1
8	38027	Methanosarcina siciliae	0.0834	unique_taxid	s__Methanosarcina siciliae	1	1
8	387092	Nitratiruptor sp. SB155-2	0.0128	unique_taxid	s__Nitratiruptor sp000010325	1	0
8	387093	Sulfurovum sp. NBC37-1	0.6286	unique_taxid	s__Sulfurovum sp000010345	1	0
8	39152	Methanococcus maripaludis	0.0257	unique_gtdb_binomial	s__Methanococcus maripaludis	3	1
8	39766	Sulfurimonas denitrificans	0.0064	unique_taxid	s__Sulfurimonas denitrificans	1	1
8	398743	Zunongwangia profunda	0.0257	unique_taxid	s__Zunongwangia profunda	1	1
8	39960	Erythrobacter litoralis	0.2373	unique_gtdb_binomial	s__Erythrobacter litoralis	3	1
8	400668	Marinomonas sp. MWYL1	0.0834	unmapped		0	0
8	40269	Aliivibrio salmonicida	0.1924	unique_taxid	s__Aliivibrio salmonicida	1	1
8	404011	Shewanella piezotolerans	0.0321	unique_taxid	s__Shewanella piezotolerans	1	1
8	411153	Gramella forsetii	0.0321	unique_taxid	s__Christiangramia forsetii	1	0
8	414778	Planococcus donghaensis	0.1219	unique_gtdb_binomial	s__Planococcus donghaensis	3	1
8	421	Methylomonas methanica	0.1539	unique_gtdb_binomial	s__Methylomonas methanica	3	1
8	42443	Roseobacter litoralis	0.0192	unique_taxid	s__Roseobacter litoralis	1	1
8	42444	Marinovum algicola	0.0073	unique_taxid	s__Marinovum algicola	1	1
8	430914	Halorhabdus tiamatea	0.0128	unique_taxid	s__Halorhabdus tiamatea	1	1
8	43989	Cyanothece sp. ATCC 51142	0.0192	unique_taxid	s__Crocosphaera subtropica	1	0
8	447471	Simiduia agarivorans	0.0641	unique_taxid	s__Simiduia agarivorans	1	1
8	45658	Vibrio scophthalmi	0.1219	unique_gtdb_binomial	s__Vibrio scophthalmi	2	1
8	46541	Thermosipho melanesiensis	0.0064	unique_taxid	s__Thermosipho melanesiensis	1	1
8	467094	Ilumatobacter coccineus	0.0834	ambiguous_taxid		2	0
8	46770	Cenarchaeum symbiosum	0.0257	unique_taxid	s__Cenarchaeum symbiosum	1	1
8	476157	Altererythrobacter ishigakiensis	0.0128	unique_taxid	s__Erythrobacter ishigakiensis	1	0
8	488546	Campylobacter peloridis	0.0321	unique_taxid	s__Campylobacter_D peloridis	1	0
8	490759	Marinobacter sp. BSs20148	0.0449	unique_taxid	s__Marinobacter psychrophilus	1	0
8	492670	Bacillus velezensis	0.0128	unique_gtdb_binomial	s__Bacillus velezensis	3	1
8	516051	Muricauda lutaonensis	0.0064	unique_taxid	s__Flagellimonas_A lutaonensis	1	0
8	52133	Acinetobacter venetianus	0.0385	unique_taxid	s__Acinetobacter venetianus	1	1
8	53946	Octadecabacter arcticus	0.0257	unique_taxid	s__Octadecabacter arcticus	1	1
8	54248	Hyperthermus butylicus	2.7646	unique_taxid	s__Hyperthermus butylicus	1	1
8	543877	Altererythrobacter marensis	0.0128	ambiguous_taxid		3	0
8	545619	Paraoerskovia marina	0.0577	unique_taxid	s__Paraoerskovia marina	1	1
8	547188	Phycisphaera mikurensis	0.0257	unique_gtdb_binomial	s__Phycisphaera mikurensis	12	1
8	55601	Vibrio anguillarum	0.2245	unique_taxid	s__Vibrio anguillarum	1	1
8	55802	Thermococcus barophilus	0.0321	unique_taxid	s__Thermococcus_B barophilus	1	0
8	56636	Aeropyrum pernix	0.0192	unique_taxid	s__Aeropyrum pernix	1	1
8	57029	Psychroflexus torquis	0.0128	unique_taxid	s__Psychroflexus torquis	1	1
8	573570	Francisella sp. TX077310	0.0064	unique_taxid	s__Francisella uliginis	1	0
8	575200	Corynebacterium maris	0.0064	unique_taxid	s__Corynebacterium maris	1	1
8	58049	Colwellia sp. MT41	0.0898	unique_taxid	s__Colwellia marinimaniae	1	0
8	585423	Synechococcus sp. KORDI-49	0.0064	unique_taxid	s__Parasynechococcus sp000737575	1	0
8	585425	Synechococcus sp. KORDI-52	0.0192	unique_taxid	s__Parasynechococcus sp000737595	1	0
8	589873	Alteromonas australica	0.0128	unique_taxid	s__Alteromonas australica	1	1
8	59600	Cellulophaga algicola	0.0037	unique_taxid	s__Cellulophaga algicola	1	1
8	59754	Alcanivorax borkumensis	0.0064	unique_taxid	s__Alcanivorax borkumensis	1	1
8	60217	Shewanella violacea	0.0192	unique_taxid	s__Shewanella violacea	1	1
8	60478	Shewanella amazonensis	0.0064	unique_taxid	s__Shewanella amazonensis	1	1
8	60890	Phaeobacter gallaeciensis	0.0496	unique_gtdb_binomial	s__Phaeobacter gallaeciensis	4	1
8	60961	Shewanella woodyi	0.0449	unique_gtdb_binomial	s__Shewanella woodyi	2	1
8	62322	Shewanella baltica	0.2566	unique_taxid	s__Shewanella baltica	1	1
8	64471	Synechococcus sp. CC9311	0.0192	unique_taxid	s__Synechococcus_C sp000014585	1	0
8	645	Aeromonas salmonicida	0.1668	unique_taxid	s__Aeromonas salmonicida	1	1
8	645517	Altererythrobacter namhicola	0.0257	unique_taxid	s__Paraurantiacibacter namhicola	1	0
8	651457	Kosmotoga olearia	0.0064	unique_taxid	s__Kosmotoga olearia	1	1
8	65555	Desulfocapsa sulfexigens	0.0257	unique_gtdb_binomial	s__Desulfocapsa sulfexigens	4	1
8	657445	Francisella noatunensis	0.0385	unique_taxid	s__Francisella noatunensis	1	1
8	659	Photobacterium phosphoreum	0.0128	unique_taxid	s__Photobacterium phosphoreum	1	1
8	663	Vibrio alginolyticus	0.0385	unique_gtdb_binomial	s__Vibrio alginolyticus	7	1
8	666	Vibrio cholerae	0.0577	unique_gtdb_binomial	s__Vibrio cholerae	4	1
8	668	Aliivibrio fischeri	0.0128	unique_gtdb_binomial	s__Aliivibrio fischeri	3	1
8	669041	Tenacibaculum dicentrarchi	0.1003	ambiguous_taxid		2	0
8	670	Vibrio parahaemolyticus	0.0128	unique_gtdb_binomial	s__Vibrio parahaemolyticus	7	1
8	672	Vibrio vulnificus	0.0192	unique_gtdb_binomial	s__Vibrio vulnificus	3	1
8	673860	Aciduliprofundum sp. MAR08-339	0.0128	unique_taxid	s__Aciduliprofundum sp000327505	1	0
8	680	Vibrio campbellii	0.0064	unique_gtdb_binomial	s__Vibrio campbellii	2	1
8	680279	Agarivorans gilvus	0.0128	unique_taxid	s__Agarivorans gilvus	1	1
8	702113	Novosphingobium sp. PP1Y	0.1155	unique_taxid	s__Novosphingobium sp000253255	1	0
8	70799	Nodularia spumigena	0.0064	unique_taxid	s__Nodularia spumigena	1	1
8	70864	Shewanella pealeana	0.0128	unique_taxid	s__Shewanella pealeana	1	1
8	713887	Candidatus Atelocyanobacterium thalassa	0.0577	ambiguous_taxid		3	0
8	73141	Thiocystis violascens	0.0321	ambiguous_taxid		2	0
8	73913	Methanocaldococcus vulcanius	0.0385	unique_taxid	s__Methanocaldococcus vulcanius	1	1
8	73919	Thermaerobacter marianensis	0.0064	unique_gtdb_binomial	s__Thermaerobacter marianensis	4	1
8	74109	Photobacterium profundum	0.0257	unique_gtdb_binomial	s__Photobacterium profundum	2	1
8	74318	Maricaulis maris	0.0098	unique_gtdb_binomial	s__Maricaulis maris	4	1
8	744985	alpha proteobacterium HIMB59	0.0192	ambiguous_taxid		2	0
8	754476	Methylophaga nitratireducenticrescens	0.0064	unique_taxid	s__Methylophaga nitratireducenticrescens	1	1
8	762954	Siansivirga zeaxanthinifaciens	0.0056	unique_taxid	s__Siansivirga zeaxanthinifaciens	1	1
8	76594	Cellulophaga baltica	0.0429	unique_gtdb_binomial	s__Cellulophaga baltica	2	1
8	80679	Thioflavicoccus mobilis	0.1539	unique_taxid	s__Thioflavicoccus mobilis	1	1
8	80816	Haliangium ochraceum	0.0064	unique_gtdb_binomial	s__Haliangium ochraceum	3	1
8	80852	Aliivibrio wodanis	0.3143	unique_taxid	s__Aliivibrio wodanis	1	1
8	80854	Moritella viscosa	0.1404	unique_taxid	s__Moritella viscosa	1	1
8	81032	Hyphomonas neptunium	0.0449	unique_taxid	s__Hyphomonas neptunia	1	0
