method	panels	mean_panel_pooled_F1	mean_panel_L1_union_pp	mean_panel_Pearson_union	total_TP	total_FP	total_FN	mean_delta_F1	min_delta_F1	mean_delta_L1_union_pp	mean_delta_Pearson_union	total_TP_delta	total_FP_delta	total_FN_delta	improved_samples_F1	worsened_samples_F1	unchanged_samples_F1
raw_rescue_ani0.95_xny300_br0.25_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.25_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.25_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.25_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.25_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.2_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8831777729542001	181.21550799822094	-0.03485973119250895	1113	320	63	0.0010411699438867038	-0.004417320546352688	140.88319128661993	-0.9623200789686125	5.0	4.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8831777729542001	35.76275879445157	0.931690036340701	1113	320	63	0.0010411699438867038	-0.004417320546352688	-2.7328566760003855e-16	9.759873953421808e-05	5.0	4.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8831777729542001	181.21550799822094	-0.03485973119250895	1113	320	63	0.0010411699438867038	-0.004417320546352688	140.88319128661993	-0.9623200789686125	5.0	4.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8831777729542001	35.76275879445157	0.931690036340701	1113	320	63	0.0010411699438867038	-0.004417320546352688	-2.7328566760003855e-16	9.759873953421808e-05	5.0	4.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.2_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.2_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.2_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.2_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.3_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny300_br0.3_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.3_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny300_br0.3_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.3_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.5_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	180.96940660439162	-0.03507871949267515	1110	316	66	0.0010183459215245849	0.0	140.42885949199834	-0.9608348273917772	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	35.76275879445157	0.9316002425700405	1110	316	66	0.0010183459215245849	0.0	0.0	0.0	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	180.96940660439162	-0.03507871949267515	1110	316	66	0.0010183459215245849	0.0	140.42885949199834	-0.9608348273917772	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	35.76275879445157	0.9316002425700405	1110	316	66	0.0010183459215245849	0.0	0.0	0.0	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	180.96940660439162	-0.03507871949267515	1110	316	66	0.0010183459215245849	0.0	140.42885949199834	-0.9608348273917772	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	35.76275879445157	0.9316002425700405	1110	316	66	0.0010183459215245849	0.0	0.0	0.0	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	180.96940660439162	-0.03507871949267515	1110	316	66	0.0010183459215245849	0.0	140.42885949199834	-0.9608348273917772	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8882791407442188	35.76275879445157	0.9316002425700405	1110	316	66	0.0010183459215245849	0.0	0.0	0.0	2.0	0.0	-2.0	2.0	0.0	24.0
raw_rescue_ani0.95_xny300_br0.5_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny300_br0.5_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.05_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.05_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.05_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.05_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.05_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.15_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.15_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.15_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.15_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.15_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.1_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.1_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.1_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.1_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.1_af0.9_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	35.76275879445157	0.9316002425700405	1109	316	67	0.0005902026362384435	0.0	0.0	0.0	1.0	0.0	-1.0	1.0	0.0	25.0
raw_rescue_ani0.95_xny500_br0.25_af0.1_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.1_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.3_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.3_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.5_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	181.2155079838215	-0.03539624238805294	1113	319	63	0.0013908202935370513	-0.004417320546352688	140.88319128440463	-0.9624026191525423	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.5_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8858927050808969	35.76275879445157	0.9317143104231338	1113	319	63	0.0013908202935370513	-0.004417320546352688	2.7328566760003855e-16	0.00010133321375466614	5.0	3.0	-5.0	5.0	1.0	20.0
raw_rescue_ani0.95_xny500_br0.25_af0.7_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	181.0017219659319	-0.03492992362798698	1113	316	63	0.003183220906167017	0.0	140.48851862099576	-0.9605601273338914	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.25_af0.7_zero_rescue_mass	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8889882173632686	35.76275879445157	0.9316002425700405	1113	316	63	0.003183220906167017	0.0	0.0	0.0	5.0	0.0	-5.0	5.0	0.0	21.0
raw_rescue_ani0.95_xny500_br0.25_af0.9_raw_depth_abundance	hmp_airskin_gtdb_source_abundance,hmp_gastrooral_gtdb_source_abundance	0.8850712707698818	180.96946329090525	-0.035078691981263115	1109	316	67	0.0005902026362384435	0.0	140.4288682130004	-0.9608348231592523	1.0	0.0	-1.0	1.0	0.0	25.0
